id,dim0,dim1
N4168,-0.3067296,-0.21035941
N445,-1.8019967,1.3473645
N3762,1.4903424,4.7757635
N1325,1.4498621,4.633068
N1388,0.99788284,4.215226
N270,1.5377641,5.3508816
N2587,0.6736348,0.45618463
N2384,0.8188333,-1.508984
N2500,-1.5949632,1.3790756
N2103,-1.1860365,-0.8197867
N3510,0.8919903,2.6170788
N1744,-1.3531955,-0.6898237
N2637,-0.62952965,2.4842572
N1888,-0.14471865,-1.289778
N4529,0.015472807,-0.32376736
N1780,-1.632705,-2.1701286
N2537,2.2347,-0.8121918
N848,-0.6391334,-0.3477624
N4914,-0.17761715,-1.9177686
N1273,-0.59713376,-1.9270484
N1523,1.9293205,-1.1380482
N984,-1.7080238,-2.2262964
N985,-0.15387684,-0.87048227
N3490,0.46065116,-0.3742578
N4041,0.5920357,0.70285624
N616,-1.1644593,-1.0614915
N2340,3.2567728,-0.025633894
N1221,2.6983576,-0.6506971
N3423,-1.0957559,-0.9949818
N1804,0.2823195,-1.3748107
N2944,-0.48643166,1.5818309
N3612,-0.013257697,-0.2766571
N2980,-0.022890002,0.7762534
N433,2.9718068,0.17279553
N4766,-1.6546732,0.9669865
N3786,-1.8808682,1.8521925
N3497,-0.13707955,-0.6962189
N390,-2.0893843,1.8403726
N4372,2.877554,0.20755486
N1061,-1.2752789,-0.3937633
N296,-1.2233095,-0.31824934
N4216,0.45750934,1.285154
N521,0.74158996,-2.264195
N4759,-0.12641618,-0.71123797
N2968,0.682797,-1.0146514
N871,0.20146967,-1.198353
N392,-0.84448755,1.9149978
N4399,3.4963481,0.23713405
N1071,0.5498295,0.8148361
N4090,0.35056162,-0.6862938
N2079,0.63370097,-2.4885805
N1373,-1.0857567,-0.9692033
N1314,0.5509758,1.8819339
N3370,0.08780676,-1.007167
N461,0.8026605,2.574259
N419,-0.67087555,-0.25391468
N3072,0.4245593,-0.5634703
N2112,-0.06339781,-0.3143143
N4847,0.063303664,-1.1388905
N1002,0.10560964,-1.3242561
N28,0.23945555,-1.3247052
N1023,-0.42415166,-1.6205148
N773,0.5271963,1.1311412
N4475,1.3465394,0.90906054
N4282,0.39790726,2.140507
N952,0.42902124,1.9838109
N368,0.85556114,2.8184836
N4776,-0.10068697,0.96856016
N4572,0.26702937,-0.1369044
N2834,0.79066575,0.6124563
N3014,-0.4876684,2.0556536
N396,-1.7734652,0.019462384
N400,1.347734,4.7220063
N2979,0.4586044,-1.154144
N248,0.46467674,1.0864624
N921,2.0718608,0.7134585
N1578,2.0537937,0.68891346
N500,-0.8885908,-0.4784763
N1326,2.3513002,0.7146511
N4441,0.4041537,-0.9465696
N3995,0.17749903,-1.123743
N4021,-0.090865105,-1.634088
N3827,-0.950454,-0.7821164
N4959,2.2135649,0.64073235
N1853,0.24181946,-0.9243071
N4176,4.6851897,0.9943097
N101,4.737247,0.9486702
N3093,3.6866372,0.12126458
N4342,0.5411034,-0.61008626
N2097,-0.17055291,-0.7843906
N1932,0.31373453,-0.31937742
N2837,0.07663868,-1.1149132
N188,0.20964094,-1.1855597
N1097,0.1151489,-1.0828182
N3764,-0.08706467,-0.49065638
N2541,0.21868165,-1.2560813
N2478,0.10460116,-0.21459912
N893,-1.7671407,0.48932326
N4007,0.20681837,-1.2492311
N1031,0.23615834,-1.2093755
N749,0.0024657473,-1.2428495
N2750,-2.2353756,1.4138272
N3003,-2.2957783,1.6769257
N4951,-2.3152199,1.6766099
N4999,-2.3556342,1.6663383
N1600,-2.278538,1.7025002
N3473,-2.3023748,1.704577
N1988,3.363659,0.14205518
N3105,3.5726027,0.21309395
N1362,-1.017343,2.2299905
N1723,0.54073244,-0.5896363
N1829,-0.040998876,-1.145508
N1826,1.9115844,-1.2285229
N162,1.9534119,-1.238391
N1092,2.9812448,0.17889042
N2773,3.5948656,0.18741502
N1671,-0.005469274,-0.5070955
N1734,0.116646044,-0.9340845
N149,3.2641733,0.12835707
N2717,3.2719016,0.22551431
N969,3.62726,0.15361778
N2126,3.5424938,0.21288736
N4513,-0.7887396,1.9809334
N535,-0.121457025,1.7627409
N765,0.10920124,-1.5222483
N3907,-1.8224609,0.5223225
N3575,0.33429968,-0.6753712
N1000,1.9224479,-1.8723752
N2675,2.2443442,-1.8901082
N4072,-1.6553074,0.88340616
N1858,0.039290123,-1.2603889
N75,0.42546195,-0.14279585
N1319,-0.039480485,0.81151205
N1644,0.2206233,-1.2116761
N2639,-1.7437692,0.6401918
N4728,0.5681687,-0.6382338
N1179,-2.0856168,1.3706805
N4236,-1.3780252,0.00088556856
N432,0.629238,3.4707427
N3961,-0.73044384,1.5838271
N1568,0.11012771,-1.1680255
N4316,-0.86382145,-0.63928217
N2273,-0.6075997,-0.26413137
N1795,0.19480528,-1.1845278
N920,-0.63995737,0.7940522
N438,-0.37867558,-1.2411911
N2466,-0.36718398,1.7103314
N3494,0.19778362,-0.7975104
N2641,-1.2601106,-0.7072903
N872,-0.5054127,0.032697827
N669,-0.4491371,-0.17256436
N2197,-1.4350704,-0.24649939
N1952,-1.3332783,-0.20073822
N1527,-0.99058414,2.3504405
N959,-0.03346376,-0.41006154
N793,2.067073,-0.71914613
N1296,0.25519356,-0.31902447
N2385,-0.161552,-0.09809739
N1986,0.03490024,-0.83068615
N3437,-0.14527051,1.8871927
N658,-1.3133987,-0.16156384
N3574,2.1058407,-0.7318153
N86,-0.07856661,-0.68697834
N3726,-0.7959779,0.81149185
N4996,-0.011054963,-0.51830935
N752,-0.9238595,-1.0263631
N4329,-1.7435027,-1.0091094
N2132,-0.061628096,1.7458345
N3863,0.011644337,0.86640733
N699,-0.009033784,0.6636525
N2189,0.08842906,0.51591295
N1456,-0.018398292,-1.0834208
N2683,-2.0818882,1.517537
N1985,-2.2495456,1.5000303
N3860,0.024992546,0.27082056
N2631,0.015581414,0.29926735
N4834,0.02770593,0.2905544
N4371,-0.031507403,0.3839454
N2974,-0.8547329,2.1957853
N4880,-0.5315891,0.06507006
N575,1.2399265,1.0365096
N2300,0.10915881,-0.8416146
N4745,-0.05803728,-0.84657407
N4811,2.665245,-0.9389217
N3347,-0.47292376,-0.10417568
N4208,-0.52247596,-0.03489732
N2506,1.3113853,0.7914572
N3803,0.3268035,-0.61909425
N1950,3.1750002,0.1719446
N4739,3.4726145,-0.01117355
N700,3.282013,0.17838465
N1143,-0.17850117,-0.32252538
N1761,-0.44959062,2.4896786
N246,-1.3040093,-0.4586234
N2907,-1.854404,1.5263411
N4476,-1.4436014,0.032463886
N1867,-1.4638495,0.05710444
N391,-1.4073187,0.022828616
N4495,-1.4571782,0.070057735
N3587,-1.0469193,-0.14062607
N4209,-1.5074788,0.115039915
N115,-1.4465252,0.011248268
N1646,-0.8295898,0.86490005
N3599,-1.0277368,-0.26295412
N538,-0.026031494,-0.103482805
N1176,-0.45169127,0.39931476
N3824,0.09773509,-0.6805462
N1412,3.2426722,0.15596998
N2420,-0.00079396367,0.2669533
N1208,3.0899584,-1.0002757
N4169,-0.035277076,-0.41048735
N4656,0.13830626,-0.91751754
N3084,0.115641445,-0.67005426
N4363,0.3350538,0.03374871
N2625,3.758182,-2.0116541
N1008,2.8572254,-0.85510653
N452,0.035290167,-1.1457366
N4308,0.4757644,-0.019884389
N2321,0.4832003,-0.040031124
N2141,0.4271757,0.6639281
N3404,-0.6399631,1.4373873
N913,0.3588581,-0.4386171
N164,-0.033563316,-0.10949567
N1475,-0.021394834,-0.40713018
N1321,0.0068635345,-0.056727298
N1278,-0.05022411,-0.042868435
N4304,-0.09636016,0.010500073
N208,-0.023482352,-0.0666021
