id,dim0,dim1
N4168,0.011731935,-0.13245144
N445,0.015434088,-0.44565454
N3762,0.065094836,1.894659
N1325,0.046470627,1.893243
N1388,0.051441066,1.8858764
N270,0.06251969,1.9784688
N2587,0.053200796,1.8160877
N2384,0.018153086,0.117505655
N2500,0.0054565575,-0.5272475
N2103,0.011002742,-0.41924626
N3510,0.06753371,1.8964592
N1744,0.011394987,-0.46272126
N2637,-0.067330346,0.73044044
N1888,0.02545199,-0.03271488
N4529,0.01542271,-1.5971127
N1780,0.015871467,-0.43527183
N2537,-0.008260665,-2.5957453
N848,0.02559179,-0.22178277
N4914,0.021610366,0.12700973
N1273,0.0288563,0.023984175
N1523,0.000735797,-2.4543314
N984,0.015931627,-0.4471046
N985,0.021669354,0.058103222
N3490,0.00973833,0.3596795
N4041,0.05129477,1.599282
N616,0.017329652,-0.36293894
N2340,-0.10893311,-4.5623813
N1221,-0.034006976,-3.033909
N3423,0.025603611,-0.25066346
N1804,0.017365538,0.122106224
N2944,-0.054725975,0.68017805
N3612,0.0012846962,-2.2426608
N2980,-0.021512559,0.44898814
N433,-0.083617315,-3.8881602
N4766,0.0046210084,-0.5562415
N3786,0.004207175,-0.49312505
N3497,0.014832089,-0.9576004
N390,0.012113155,-0.4908823
N4372,-0.061545856,-3.5870643
N1061,0.007943548,-0.600524
N296,0.0018457416,-0.64431727
N4216,0.055693593,1.6498258
N521,0.002822142,0.2793219
N4759,0.017045474,-1.1218181
N2968,0.009954045,0.2152403
N871,0.013429034,0.121631876
N392,-0.063221835,0.7038784
N4399,-0.10222011,-4.6701236
N1071,0.068302855,1.8590142
N4090,0.021966018,0.13083887
N2079,-0.0041914377,0.33057314
N1373,0.012636121,-0.40842906
N1314,0.06074824,1.9283606
N3370,0.0042004418,0.21678683
N461,0.060520455,1.7782139
N419,0.029207993,-0.15556669
N3072,0.012282585,-1.2948699
N2112,0.011327972,-1.2240143
N4847,0.012314809,0.15069237
N1002,0.0183928,0.1323755
N28,0.018544381,0.06516978
N1023,0.01953921,0.094709836
N773,0.06430294,1.8836911
N4475,0.058035173,2.9564419
N4282,0.06138277,1.8882612
N952,0.060758106,1.8253859
N368,0.065597914,2.15448
N4776,-0.011329846,0.35403696
N4572,-0.00019830465,-1.8502839
N2834,0.068387546,2.3409626
N3014,-0.07060435,0.74343675
N396,0.013564913,-0.5544696
N400,0.049489442,1.8166839
N2979,0.018796282,0.1244063
N248,0.05742093,1.837769
N921,-0.11281336,1.1022023
N1578,-0.11644765,1.109028
N500,0.024687342,-0.21922302
N1326,-0.120308064,1.1350604
N4441,0.018865008,0.06757191
N3995,0.021366395,0.075556636
N4021,0.020179305,0.11810504
N3827,0.021207126,-0.24850345
N4959,-0.12488908,1.1363528
N1853,0.019926976,0.12916812
N4176,-0.18362916,-6.003373
N101,-0.18791847,-6.129727
N3093,-0.12346906,-4.895882
N4342,0.0054853316,-1.2531006
N2097,0.017349988,-0.05094918
N1932,0.0077388883,-1.3852888
N2837,0.03410372,1.4185125
N188,0.02513821,-0.033981033
N1097,0.027491486,-0.06326424
N3764,0.030715711,-0.6128195
N2541,0.018139847,0.14026117
N2478,0.002137605,-1.1897552
N893,0.008925116,-0.5105685
N4007,0.018716682,0.04232438
N1031,0.01888897,0.038931094
N749,0.012497349,0.18411428
N2750,0.0048052836,-0.5055177
N3003,0.005600089,-0.5476333
N4951,0.00429336,-0.56801325
N4999,0.007949185,-0.5186297
N1600,0.007555863,-0.5262097
N3473,0.005453108,-0.55138063
N1988,-0.10391433,-4.4207726
N3105,-0.113939755,-4.658543
N1362,-0.08599991,0.80905795
N1723,0.015275607,-1.2556437
N1829,0.021447744,0.11602874
N1826,0.0032023694,-2.0980966
N162,0.0007763095,-2.1631706
N1092,-0.07929039,-3.7043786
N2773,-0.119521774,-4.861114
N1671,0.01409825,-1.0867403
N1734,0.011549608,0.14074908
N149,-0.12490391,-4.876275
N2717,-0.106429495,-4.5030704
N969,-0.12113973,-4.91936
N2126,-0.11579057,-4.693206
N4513,-0.07073972,0.7429179
N535,-0.04696674,0.6212355
N765,0.030053914,-0.0045365393
N3907,0.018572854,-0.31646144
N3575,0.009568412,-1.2525064
N1000,-7.9568475e-05,-2.3846073
N2675,0.0007740669,-2.4368165
N4072,0.007324826,-0.5284989
N1858,0.013902795,0.14445111
N75,0.013132217,-1.386667
N1319,0.0038911905,0.27672198
N1644,0.016179595,0.12665527
N2639,0.0074293427,-0.5463523
N4728,0.0030831303,-1.8392401
N1179,0.004512828,-0.6122978
N4236,0.008392058,-0.5308336
N432,0.05014536,1.7639474
N3961,-0.016846059,0.4101412
N1568,0.017445898,0.087318875
N4316,0.013260384,-0.28556067
N2273,0.012956419,0.19654778
N1795,0.0062267743,0.27336842
N920,0.0017204117,0.31774652
N438,0.026302755,-0.008763887
N2466,-0.05158855,0.638524
N3494,0.003514044,0.2616957
N2641,0.0120365415,-0.5348047
N872,0.03269603,-0.039612077
N669,0.015093189,0.19984901
N2197,0.0012279805,-0.6225109
N1952,0.014603099,-0.48440996
N1527,-0.079661585,0.7807229
N959,0.01997361,0.09786709
N793,0.003232237,-2.196235
N1296,0.0078091305,-1.4544903
N2385,0.013681779,-0.0040748566
N1986,0.0150386095,0.14026937
N3437,-0.04649867,0.6169479
N658,0.016902575,-0.44354454
N3574,-0.0064476337,-2.5281909
N86,0.0079073515,0.25773364
N3726,0.0104404725,0.22595924
N4996,0.014035737,-1.1380938
N752,0.02677569,-0.21108237
N4329,0.018997688,-0.4743133
N2132,-0.027555266,0.52247036
N3863,0.011382127,0.53133523
N699,0.0098077,0.21817505
N2189,0.0033468697,0.26613292
N1456,0.021358576,0.08565441
N2683,0.0054795407,-0.54973054
N1985,0.008993961,-0.51049846
N3860,0.0035032332,-1.3184538
N2631,0.0064344853,-1.366636
N4834,0.0031835586,-1.3076338
N4371,0.005953504,-1.1726786
N2974,-0.0822382,0.80025125
N4880,0.027675422,-0.11901388
N575,0.056814864,2.8074641
N2300,0.016328055,0.14635438
N4745,0.018491933,0.048586365
N4811,-0.012174567,-2.6649585
N3347,0.028044295,0.043533005
N4208,0.03032024,-0.015897654
N2506,0.05191446,2.533349
N3803,-0.017376775,0.4015257
N1950,-0.100340076,-4.3619514
N4739,-0.10364989,-4.4668326
N700,-0.1023531,-4.4351797
N1143,0.023604887,0.00037746876
N1761,-0.075041614,0.76550806
N246,0.018414496,-0.48023865
N2907,0.007838301,-0.55902666
N4476,0.009103684,-0.48177686
N1867,0.008713648,-0.4689493
N391,0.012494616,-0.42803767
N4495,0.0109145,-0.4526243
N3587,0.011515476,-0.4247094
N4209,0.007643454,-0.49128422
N115,0.0068205707,-0.5906652
N1646,-0.0003786385,0.32610568
N3599,0.01622203,-0.40682462
N538,0.019981528,-1.3382154
N1176,-0.03816516,-1.0367467
N3824,0.012176762,0.03036962
N1412,-0.10092854,-4.425649
N2420,0.003719844,-1.3243724
N1208,-0.026055923,-3.0425453
N4169,0.026165547,-0.07032076
N4656,0.023969479,0.009401105
N3084,0.02020764,0.042242248
N4363,-0.0012814365,-1.6153009
N2625,-0.036589533,-3.4373815
N1008,-0.023464506,-2.9518616
N452,0.016347371,0.121343076
N4308,-0.0016980655,-1.7245741
N2321,-2.8405339e-06,-1.6173958
N2141,0.059191547,1.7523929
N3404,-0.018553587,0.4544313
N913,0.0094305575,-1.4198638
N164,0.014029839,-1.3494925
N1475,0.00676132,0.2432721
N1321,0.0047398414,-1.2861999
N1278,0.0076954328,-1.2323884
N4304,0.009764951,-1.192156
N208,0.006706951,-1.2194477
N870,0.018405842,-0.4213935
N1738,0.0071932618,0.27266148
N3241,0.0113059115,-1.2810246
N4861,-0.07911205,0.7836996
N3389,0.003384892,-0.5997447
N3846,-0.0022026561,-0.6769204
N13,0.011695168,0.1730469
N1909,0.06198279,1.9200677
N369,0.0017948207,-1.8874092
N942,-0.02490926,-2.9780214
N4503,0.0120296255,-1.3455617
N3970,0.0084551945,-0.51712203
N2947,0.07600706,2.176134
N2239,0.014952633,-1.3462526
N4545,0.002784416,-0.566639
N2574,-0.043955103,0.60629976
N2984,-0.11548898,-4.598383
N915,-0.103427015,-4.313628
N879,0.011070835,-0.3969557
N1509,0.01689415,-0.4938436
N4960,0.024071833,-0.316796
N81,0.066223964,1.8368878
N4147,0.00555096,-1.3880987
N2114,0.01991482,0.099715486
N3288,0.049744338,1.3367251
N3742,-0.042376652,0.60288167
N3398,-0.086695924,-3.985199
N4474,0.0029090866,-1.2879313
N4521,-0.07518291,0.76944184
N1585,0.00023264624,-0.59959954
N2691,0.012745286,0.2156592
N3159,0.012012479,0.15536916
N3441,0.0038435478,0.25645217
N3563,0.007842923,0.21700877
N3572,-0.09546263,-4.2505383
N3624,0.0073943175,0.2447896
N491,-0.09594706,-4.0269814
N241,-0.09124969,-4.370704
N4260,-0.11543261,-4.571014
N2873,-0.12476418,-4.7555447
N239,0.0080764,-0.48661736
N2940,0.00830953,-0.47889045
N1582,0.002531562,-0.57600385
N486,0.011419998,-0.46948788
N3981,0.0069472827,-0.5035559
N3680,0.009819232,-0.53108966
N1635,-0.007130081,-0.68735105
N2266,-0.0029319637,0.2821787
N3167,0.010376826,-0.5455101
N2765,0.006237304,-0.37562212
N1889,-0.094556846,-4.430169
N3350,-0.060058035,-3.6698442
N1140,-0.10304166,-4.414742
N1394,-0.10237918,-4.481964
N1260,-0.11254995,-4.647455
N2805,-0.11860452,-4.7033167
N542,-0.122567914,-5.055365
N618,-0.12526861,-4.561883
N594,-0.11345846,-4.4707465
N550,0.058059663,1.5644145
N146,0.06923849,2.7677379
N3600,-0.11670668,-4.5389395
N4625,0.00879479,-1.0998508
N4382,0.007962812,-1.3558525
N2431,0.010217665,-1.2515842
N2082,-0.11863897,-4.7919617
N2421,0.0013145115,-0.5804496
N2251,0.023486909,-0.07264166
N3078,-0.11678677,-4.5455346
N2906,-0.088168286,-3.921802
N3768,0.013623832,-0.42884436
N4945,0.0111219585,-0.4291688
N617,0.0030621067,-0.520208
N456,-0.06267635,0.7016709
N3485,0.010230856,-0.52134293
N2346,0.0042187143,-0.6023889
N2105,0.0061378404,-0.5058176
N4958,0.002176227,-1.2888832
N4798,0.023972956,-0.31199273
N292,0.026015103,-0.26814505
N4535,0.073765956,2.0102606
N944,-0.012691623,0.36084846
N3425,0.017526068,0.16664979
N322,0.008420078,-0.48574296
N798,0.007572774,-0.49737838
N3341,0.0534062,1.8670912
N4793,-0.036104843,-1.0391891
N2703,0.021045333,0.0066133067
N1880,0.07501203,1.9539874
N2237,0.05410121,1.6747787
N4995,0.055949133,1.6563501
N3065,0.054757424,1.6615516
N2699,0.05263006,1.598456
N4703,0.052798837,1.6495885
N4965,0.06391576,1.954947
N735,0.042787284,1.5532815
N3364,0.024678264,-0.33793008
N4390,0.01523818,0.102667674
N3715,0.06141842,1.9157608
N2809,0.021430958,-0.4253795
N1332,0.015098391,-0.46365336
N1668,0.004532799,-1.3170986
N4636,0.017973319,0.0442044
N3524,-0.025884269,-0.8790051
N4134,0.00096462294,-1.3277613
N1556,-0.033973023,-3.2890773
N3127,-0.041418597,-3.3487728
N3249,-0.037418917,-3.2718718
N4247,-0.042781338,-3.434228
N4892,-0.042371266,-3.2606385
N4574,-0.03611204,-3.180964
N4433,-0.03995371,-3.312932
N1922,0.008978084,-0.42809263
N1443,-0.014147138,-2.9304092
N2388,0.014794841,-0.43544504
N4923,-0.09694738,0.8602157
N1956,-0.010387851,-2.507669
N3512,-5.712174e-05,-2.206755
N4339,0.05366473,1.5879844
N524,-0.052024074,0.6303116
N754,-0.0017604474,-0.66061604
N222,0.003767239,-0.58948547
N1662,0.012391142,-0.2745691
N2985,-0.11639082,-4.5116186
N774,0.008851558,-0.52916676
N4070,0.015394098,-0.4920362
N3431,0.015319129,0.12705198
N2684,0.0129335,0.14170706
