id,dim0,dim1
N4168,-0.6066764,-0.06000074
N445,-0.3156657,0.15888146
N3762,1.9189478,0.07021459
N1325,1.8568186,0.08651292
N1388,1.9365392,0.077154465
N270,1.9026524,0.08870067
N2587,1.7355638,-0.060112707
N2384,0.9503659,-0.15213631
N2500,-0.37416726,0.15011089
N2103,-0.38444585,0.13060401
N3510,1.8418648,0.08685974
N1744,-0.3286813,0.10995578
N2637,0.44620532,0.16419762
N1888,0.008521698,-0.12795244
N4529,-1.4355774,-0.096074834
N1780,-0.29875875,0.121590726
N2537,-2.5058858,0.27862734
N848,-0.2007049,-0.030293785
N4914,0.23741582,-0.16955094
N1273,-0.06921235,-0.16278574
N1523,-2.3832605,0.16603254
N984,-0.24794312,0.1318966
N985,-0.41439924,-0.11084686
N3490,0.44810253,-0.13768162
N4041,1.5594058,-0.10610199
N616,-0.20529276,0.12639368
N2340,-4.4019527,0.027362281
N1221,-2.7154663,0.0739463
N3423,-0.22803365,0.10653757
N1804,-0.16475141,-0.06852299
N2944,0.45555612,0.15269008
N3612,-1.9774598,-0.121165335
N2980,0.21552762,-0.008024927
N433,-3.671727,-0.014949851
N4766,-0.4064183,0.15845881
N3786,-0.27783287,0.15774512
N3497,-0.9662619,-0.106707044
N390,-0.31647697,0.1550674
N4372,-3.601199,-0.015428446
N1061,-0.49530455,0.11638559
N296,-0.5063168,0.11562631
N4216,1.8019041,0.09428851
N521,0.8025534,-0.16258068
N4759,-0.71595,-0.05237869
N2968,0.045400687,-0.18233538
N871,-0.3697436,-0.15744318
N392,0.3726573,0.1524597
N4399,-4.437844,-0.007514324
N1071,1.9676118,0.051367313
N4090,-0.84747696,-0.09911277
N2079,0.11906567,-0.16104977
N1373,-0.2765037,0.13430475
N1314,2.104636,-0.09793401
N3370,0.88945764,-0.15100332
N461,1.8761904,0.050341755
N419,-0.48432413,-0.06397674
N3072,-1.5212733,0.03663922
N2112,-0.94302994,-0.011018204
N4847,-0.16710316,-0.17730244
N1002,-0.03135314,-0.17704023
N28,-0.23811705,-0.1591468
N1023,0.17312537,-0.18034367
N773,1.7865572,0.07478865
N4475,2.8293967,-0.0008683391
N4282,2.0197093,-0.058490682
N952,1.9752911,-0.083605185
N368,1.8510323,0.10070538
N4776,0.116002604,0.050130963
N4572,-1.6066302,0.07233842
N2834,2.2398188,-0.0597563
N3014,0.42158833,0.19432266
N396,-0.48290405,0.16150874
N400,1.7552931,0.08361282
N2979,1.0403672,-0.12186512
N248,1.7756485,0.06989442
N921,1.0357059,0.12724236
N1578,1.0149807,0.12132082
N500,-0.11178516,0.093763985
N1326,1.118297,0.13079457
N4441,-0.38914508,-0.1624853
N3995,-0.47558507,-0.14743331
N4021,-0.41845608,-0.1063628
N3827,-0.26307878,0.08983019
N4959,1.016744,0.1380954
N1853,-0.15784812,-0.120417684
N4176,-5.96636,0.0318754
N101,-6.0358715,0.030432785
N3093,-4.720582,0.0038308557
N4342,-1.4741803,0.0074465442
N2097,-0.7097814,-0.033999
N1932,-1.3227456,0.13967638
N2837,-0.21946244,-0.18606873
N188,-0.43010902,-0.11658677
N1097,-0.456526,-0.11070083
N3764,-0.6728031,-0.06441677
N2541,-0.030462358,-0.19669734
N2478,-1.2506661,0.00758533
N893,-0.3201061,0.14602558
N4007,-0.24676026,-0.19418871
N1031,-0.31404412,-0.1803923
N749,0.09106515,-0.08895292
N2750,-0.449694,0.15475531
N3003,-0.37444556,0.165833
N4951,-0.38922527,0.16773963
N4999,-0.342941,0.16401762
N1600,-0.35066187,0.1627315
N3473,-0.3780132,0.16910803
N1988,-4.483288,-0.044880547
N3105,-4.7131658,-0.044266894
N1362,0.5219551,0.18673353
N1723,-1.5009613,-0.021942262
N1829,0.0707744,-0.12344618
N1826,-2.057617,0.1818294
N162,-1.9607097,0.22800112
N1092,-3.6699305,-0.006593656
N2773,-4.7856336,-0.020424638
N1671,-0.9812333,-0.0067351833
N1734,-1.0487669,-0.08989991
N149,-4.570154,-0.0036498737
N2717,-4.4989023,-0.04026711
N969,-4.735173,-0.0127915265
N2126,-4.6887794,-0.02579787
N4513,0.47362134,0.18109779
N535,0.35826436,0.16185512
N765,-0.08915523,-0.11701997
N3907,-0.21786235,0.084172964
N3575,-1.3059509,0.07640334
N1000,-2.1776211,0.16742449
N2675,-2.3411918,0.13926972
N4072,-0.32019103,0.13933703
N1858,-0.058557067,-0.16264832
N75,-1.25779,0.057192273
N1319,0.26162574,0.016575167
N1644,-0.09149361,-0.13585524
N2639,-0.45677018,0.14847198
N4728,-1.8776335,0.035426557
N1179,-0.38365856,0.16018069
N4236,-0.51961,0.13680805
N432,1.9630826,0.06531601
N3961,0.35705712,0.13771465
N1568,-0.4291745,-0.08755824
N4316,0.025606554,0.12280912
N2273,0.13379143,0.13047001
N1795,0.1697308,-0.130768
N920,0.26485938,0.11590279
N438,-0.1979016,-0.18022531
N2466,0.4235876,0.1623945
N3494,-0.18372841,-0.04044535
N2641,-0.52431875,0.07081123
N872,-0.6039937,-0.082691744
N669,-0.12477343,-0.15458173
N2197,-0.6389538,0.18488473
N1952,-0.44516474,0.11449271
N1527,0.520454,0.19620803
N959,-0.78354263,-0.056347985
N793,-2.1035905,0.26768208
N1296,-1.4037809,0.045455225
N2385,-0.6379407,-0.053137157
N1986,-0.33470008,-0.11108225
N3437,0.39559177,0.15906206
N658,-0.32901073,0.13307421
N3574,-2.3086982,0.26511368
N86,-0.018975917,-0.031820953
N3726,0.32985395,0.13690175
N4996,-0.9888833,0.016046932
N752,-0.06987117,0.040617548
N4329,-0.3627398,0.14437827
N2132,0.36388972,0.116641305
N3863,0.39201224,0.029809805
N699,0.07937301,-0.04024367
N2189,0.13149935,-0.09100493
N1456,-0.2162029,-0.117153466
N2683,-0.3550972,0.16432823
N1985,-0.3157139,0.15341043
N3860,-1.5800216,-0.14057328
N2631,-1.4994602,-0.15128443
N4834,-1.4760636,-0.14927837
N4371,-1.3559254,-0.13975462
N2974,0.50235254,0.18058494
N4880,-0.78059417,-0.083971195
N575,3.0329561,-0.06070429
N2300,-0.44390142,-0.11013914
N4745,0.0090717375,-0.10300806
N4811,-2.4118376,0.10429645
N3347,-0.19675387,-0.12482011
N4208,-0.17111392,-0.098921195
N2506,2.6407783,-0.0470798
N3803,-1.3780042,-0.020071162
N1950,-4.2798924,0.0007844642
N4739,-4.3713274,-0.021290328
N700,-4.237003,-0.030741442
N1143,-0.8853864,-0.06970019
N1761,0.4650709,0.18280454
N246,-0.48843947,0.07506472
N2907,-0.39382812,0.15417637
N4476,-0.39733103,0.14424424
N1867,-0.3717409,0.14422809
N391,-0.33223674,0.13428022
N4495,-0.40275064,0.12615089
N3587,-0.3535606,0.12138092
N4209,-0.3910586,0.13953443
N115,-0.46189559,0.15603925
N1646,0.40942454,0.15232241
N3599,-0.5533323,0.12855868
N538,-1.2893585,-0.057890467
N1176,-0.99753386,0.20894825
N3824,-0.9003369,-0.093540564
N1412,-4.2705173,0.0033764746
N2420,-1.4389379,-0.1558821
N1208,-2.9289846,0.04116094
N4169,-0.8515544,-0.06723059
N4656,-0.7168002,-0.09516731
N3084,-0.7579436,-0.10758675
N4363,-1.499883,0.13082816
N2625,-3.068458,0.05858609
N1008,-2.70652,0.081692055
N452,-0.41328323,-0.13020208
N4308,-1.4992305,0.20876032
N2321,-1.4355099,0.19848177
N2141,1.7082617,-0.072883666
N3404,0.36454576,0.14370622
N913,-1.138329,-0.014677679
N164,-1.2560109,-0.09881362
N1475,-0.31887066,-0.11972765
N1321,-1.2249931,0.015118444
N1278,-1.1255603,0.03487791
N4304,-1.0774871,0.028129948
N208,-1.2468704,0.04608815
N870,-0.29211685,0.11764798
N1738,0.3341658,0.15140213
N3241,-1.5657555,0.041973516
N4861,0.5112017,0.18854694
N3389,-0.39736223,0.16709629
N3846,-0.49981365,0.19753043
N13,-0.041342396,-0.14826709
N1909,1.7600554,-0.1511644
N369,-1.7340503,0.20757689
N942,-2.8117518,0.14301756
N4503,-1.093189,0.016777871
N3970,-0.33317542,0.13768771
N2947,2.2368584,-0.07764583
N2239,-1.2506628,-0.048117433
N4545,-0.51459134,0.12747481
N2574,0.40963206,0.14391552
N2984,-4.5702686,-0.005737623
N915,-4.2616467,-0.021574892
N879,-0.3007154,0.15330492
N1509,-0.39986092,0.13480538
N4960,-0.23972328,0.12971643
N81,1.7766787,-0.10178078
N4147,-1.4342796,0.06317539
N2114,-0.18716586,-0.10657979
N3288,1.2682146,-0.085414276
N3742,0.37727183,0.159826
N3398,-3.8774533,-0.08658229
N4474,-1.592673,-0.14770819
N4521,0.49345663,0.18303557
N1585,-0.404154,0.15360108
N2691,0.12410352,0.09881439
N3159,-0.624515,-0.14343071
N3441,0.10659726,0.11480395
N3563,0.04022531,-0.082923494
N3572,-4.0537686,0.04338362
N3624,0.25712773,-0.07375399
N491,-3.9428217,-0.044297986
N241,-4.094431,0.0068654735
N4260,-4.570186,-0.010760952
N2873,-4.724049,-0.019643683
N239,-0.37194005,0.13888758
N2940,-0.39018506,0.14188723
N1582,-0.4351357,0.19755022
N486,-0.3317546,0.14091022
N3981,-0.3533557,0.16510564
N3680,-0.38417932,0.10984676
N1635,-0.5602567,0.16256677
N2266,-0.29400313,-0.18257165
N3167,-0.35462987,0.16158678
N2765,-0.22615688,0.12488016
N1889,-4.5630817,-0.06568961
N3350,-4.109117,-0.047570877
N1140,-4.376767,0.018371632
N1394,-4.4388123,-0.031277593
N1260,-4.431559,-0.008080596
N2805,-4.7189026,0.02249393
N542,-4.8661723,0.022988068
N618,-4.468013,-0.043702424
N594,-4.3919744,-0.009590475
N550,1.6224363,-0.109958865
N146,2.5320659,-0.08274802
N3600,-4.436289,-0.021846563
N4625,-1.0124766,0.047572576
N4382,-1.5222266,-0.0034485478
N2431,-1.6056961,0.058302052
N2082,-4.620737,-0.030810907
N2421,-0.5073825,0.14970438
N2251,-0.19763044,-0.0671615
N3078,-4.556221,0.0075668413
N2906,-3.703456,-0.05526799
N3768,-0.3647983,0.12410379
N4945,-0.25847912,0.14229424
N617,-0.3317117,0.15916592
N456,0.4277466,0.18314463
N3485,-0.340918,0.15711294
N2346,-0.5195176,0.15048654
N2105,-0.4470413,0.14137162
N4958,-1.4839444,0.041377977
N4798,-0.4654303,-0.026512848
N292,-0.3931254,-8.602254e-05
N4535,1.8891164,-0.08398586
N944,0.079852946,0.104933135
N3425,0.12401946,-0.12603252
N322,-0.3961702,0.12970074
N798,-0.41179806,0.12880787
N3341,1.8149636,-0.05559519
N4793,-0.9544123,0.18916634
N2703,-0.61544484,-0.070230305
N1880,2.0449445,0.07069413
N2237,1.9478239,0.08876224
N4995,1.9382869,0.08611895
N3065,1.9535149,0.08936248
N2699,1.875163,0.086559735
N4703,1.925638,0.09040941
