id,dim0,dim1
N4168,-0.31477493,-0.18215457
N445,0.6299814,1.0684019
N3762,3.455387,-4.637689
N1325,3.3252265,-4.511788
N1388,2.9386914,-4.105626
N270,3.9314878,-4.83352
N2587,-0.5551277,-2.0152137
N2384,-0.40817332,-0.8883466
N2500,0.82490015,1.3510113
N2103,0.08557251,0.7622791
N3510,1.517501,-2.607669
N1744,-0.29830998,0.78533417
N2637,2.2186491,0.10853542
N1888,0.38077116,-0.39131996
N4529,-1.313147,-0.25770918
N1780,-0.19429797,0.71461695
N2537,2.152634,4.290004
N848,-0.21325655,0.13354845
N4914,0.10617736,-0.5751648
N1273,0.2903583,-0.5809437
N1523,-0.36119217,3.109045
N984,-0.14376853,0.633844
N985,-0.015757013,-0.36083314
N3490,-0.5273499,-0.75739557
N4041,-0.3717723,-1.850137
N616,-0.33325458,0.6025791
N2340,-1.8968011,4.4101195
N1221,-1.5228815,3.1336448
N3423,0.035193317,0.64169055
N1804,-0.80169356,-0.48063245
N2944,1.0104663,-0.047852006
N3612,-0.074775025,-0.24216917
N2980,-0.5715936,0.080935374
N433,-1.0385642,3.5040402
N4766,0.87582976,1.113378
N3786,0.64400655,1.2940992
N3497,-0.63120264,-0.29134563
N390,0.62169313,1.2651536
N4372,-1.0966758,4.3784127
N1061,-0.4619987,0.87665415
N296,-0.43330055,0.9060506
N4216,-1.3400828,-2.0707204
N521,-0.6770212,-0.9932229
N4759,-0.86440545,-0.43604037
N2968,-1.0208435,-0.77295434
N871,-0.50246763,-0.49361315
N392,1.1081073,0.01643011
N4399,-1.607634,4.664513
N1071,-0.8659937,-2.121768
N4090,-0.89723295,-0.5688339
N2079,-0.0465167,-0.8285924
N1373,-0.18298449,0.55562437
N1314,0.34414637,-2.759159
N3370,-0.13464488,-0.5750202
N461,1.460244,-2.7233055
N419,-0.11223155,0.37380168
N3072,-3.5512087,-1.0465814
N2112,-0.90373045,-0.29586643
N4847,-0.06807037,-0.5029224
N1002,0.1001655,-0.5831468
N28,-0.12609258,-0.5536699
N1023,1.4820906,-0.71082634
N773,-1.0171229,-2.1385283
N4475,-0.99506706,-3.4637787
N4282,0.4240374,-3.236175
N952,0.67632264,-2.9124591
N368,1.8002118,-2.6240094
N4776,0.6503273,-0.09185546
N4572,-0.5626102,2.0903623
N2834,-0.51546496,-2.5643647
N3014,1.2456367,0.038962234
N396,-1.1589876,1.1983821
N400,4.1442223,-4.7101364
N2979,0.2872401,-0.70399183
N248,-1.5254229,-2.1719396
N921,3.5248945,-0.87043023
N1578,3.5129209,-0.8455412
N500,-0.016221762,0.5008774
N1326,3.3788023,-0.88299435
N4441,-1.2107615,-0.32662657
N3995,-0.3340553,-0.5582891
N4021,0.5213246,-0.50390995
N3827,-0.25168777,0.48790148
N4959,3.6108398,-0.8903719
N1853,-0.39027482,-0.47001356
N4176,-2.3426747,6.289524
N101,-2.3381863,6.428612
N3093,-1.1003803,5.102293
N4342,-3.0954897,-1.0898831
N2097,-0.1653996,-0.34720597
N1932,-1.3764795,-0.3606759
N2837,-0.21279544,-0.44217002
N188,0.057582412,-0.43747255
N1097,-0.0027719587,-0.3356947
N3764,-0.11657736,-0.44516665
N2541,0.3197655,-0.5834985
N2478,-1.3368747,-0.39392868
N893,0.6432474,0.9916776
N4007,0.35565382,-0.5766392
N1031,0.4416306,-0.5643922
N749,0.9935552,-0.4415381
N2750,0.45962888,1.27229
N3003,0.52765566,1.3276983
N4951,0.52494335,1.3366938
N4999,0.5503332,1.3448213
N1600,0.50330967,1.3324933
N3473,0.50577736,1.3308331
N1988,-1.3086526,4.78996
N3105,-1.2815894,5.0329447
N1362,1.4528897,0.015416136
N1723,-3.3435638,-1.1371325
N1829,-0.25787693,-0.4412871
N1826,-0.014581572,3.1663744
N162,-0.16242403,3.067874
N1092,-0.6693729,4.911718
N2773,-1.0164521,5.2900476
N1671,-0.4466611,-0.18568937
N1734,-1.482951,-0.71209246
N149,-1.1782267,4.800444
N2717,-1.1134894,4.8388596
N969,-1.1677953,5.1603
N2126,-1.1521919,4.964355
N4513,1.4426492,-0.04337028
N535,0.8271289,0.018181667
N765,0.029129341,-0.5668446
N3907,0.45646602,0.87485546
N3575,-1.6691062,-0.63169074
N1000,0.0073108263,3.6117332
N2675,0.23913506,3.5782306
N4072,0.49846286,1.0051752
N1858,-0.0031496994,-0.56994504
N75,-2.5081506,-0.40132955
N1319,-0.83354396,0.071489684
N1644,-0.45196223,-0.63731414
N2639,0.02463197,1.1465662
N4728,-3.4872441,-1.0984421
N1179,0.35178173,1.3155982
N4236,0.3570751,0.58457685
N432,2.0461671,-3.0570521
N3961,0.66597116,-0.026358472
N1568,-0.0075623915,-0.54132175
N4316,-0.10780552,0.46257213
N2273,0.019144418,0.058079094
N1795,-0.12292491,-0.54150826
N920,0.7983231,-0.23189436
N438,1.0873995,-0.58261615
N2466,0.98916346,-0.07297522
N3494,-0.17114483,-0.50574607
N2641,-1.421184,0.5106664
N872,-1.9922885,0.14379734
N669,-1.7059257,0.06233581
N2197,-1.3833671,0.82887894
N1952,-1.116659,0.7280511
N1527,1.3395767,0.052656896
N959,-0.47240323,-0.20160297
N793,2.2381587,4.002153
N1296,-1.647235,-0.35338053
N2385,-0.4023149,-0.24282557
N1986,-0.17355435,-0.4167979
N3437,0.7617688,-0.04974392
N658,-1.0832598,0.5772147
N3574,2.06724,4.140251
N86,0.17772347,-0.26851958
N3726,4.1621485,0.7359993
N4996,-0.50809574,-0.2592829
N752,0.3868966,0.39663574
N4329,-0.22821997,0.7938447
N2132,0.99677813,-0.030875899
N3863,-0.8850372,-0.4617484
N699,-0.7019061,0.09109419
N2189,-0.93498516,0.069881596
N1456,-0.43651497,-0.5599611
N2683,0.5827755,1.2386677
N1985,0.824379,1.2981565
N3860,-5.214524,2.4775765
N2631,-5.1515613,2.4793718
N4834,-4.975018,2.4280057
