id,dim0,dim1
N4168,0.7067158,-0.5281918
N445,-1.8705434,2.1368067
N3762,5.6617303,3.0225976
N1325,5.7488165,3.0254357
N1388,5.632612,2.9253054
N270,6.183994,3.420482
N2587,2.443423,-0.5001185
N2384,1.1261296,0.80166024
N2500,-2.1095035,2.043051
N2103,-0.8250412,-0.59871554
N3510,3.1752944,1.1732805
N1744,-0.9966867,-0.23767745
N2637,-0.47610953,2.4394855
N1888,0.6278434,0.6900075
N4529,0.49070123,-1.4107637
N1780,-1.4361395,0.21099675
N2537,-4.002884,3.2861989
N848,0.31230408,0.043241948
N4914,0.8834506,0.290293
N1273,0.929003,0.26347813
N1523,-3.6569097,2.1558902
N984,-1.4269798,0.18966074
N985,0.6521913,0.21885923
N3490,0.72545075,-0.20959258
N4041,2.0986066,-0.50120467
N616,-0.9066917,-0.18144166
N2340,-4.6361375,-1.8080673
N1221,-3.835444,-0.43064782
N3423,-0.8933476,-0.07015694
N1804,0.8804847,-0.36425933
N2944,-0.08480029,2.147191
N3612,0.44248843,0.98445886
N2980,-0.070923164,-0.79231447
N433,-3.521003,-1.3735572
N4766,-1.6188945,1.683716
N3786,-1.9724196,1.9830521
N3497,0.3463716,-0.8169087
N390,-1.8543903,1.9618883
N4372,-4.114478,-1.7304826
N1061,-0.86470294,-0.715777
N296,-0.85274565,-0.71457964
N4216,2.3412766,-2.9733968
N521,1.1947566,0.40627667
N4759,-0.47572973,-1.554697
N2968,1.0624247,-1.1253
N871,0.8813056,0.19891956
N392,-0.24974376,2.124295
N4399,-4.793251,-2.3243487
N1071,2.3713655,-1.8622501
N4090,1.0473615,-0.55424327
N2079,0.76647604,0.61876655
N1373,-1.0282096,-0.15388182
N1314,4.77548,0.76809484
N3370,1.4240937,-0.0052764416
N461,2.8160036,0.88799363
N419,0.4811212,-0.0058976114
N3072,1.4835527,-4.482483
N2112,0.79098535,-1.281636
N4847,0.697047,-0.049877144
N1002,0.6587981,-0.0028923973
N28,0.66460454,-0.04422552
N1023,1.1672723,3.4902437
N773,2.1086895,-1.8791318
N4475,3.331882,-1.2506458
N4282,5.1450176,0.9184018
N952,4.9175076,0.8404749
N368,3.7165046,1.2148424
N4776,0.36922666,0.07838171
N4572,0.8014178,-1.692615
N2834,2.3651364,-0.50464886
N3014,-0.030693917,2.1970923
N396,-1.7476596,-0.10955321
N400,7.3368855,4.697098
N2979,1.2730749,-0.119980924
N248,2.143228,-3.2703068
N921,2.7112763,3.2254312
N1578,2.6276853,3.144399
N500,-0.53594065,-1.3217194
N1326,2.5314753,2.8597744
N4441,1.1211216,-0.43258765
N3995,1.0570948,-0.48148897
N4021,0.5048734,1.9004062
N3827,-0.7179465,-1.1385337
N4959,2.5049996,2.9036589
N1853,0.7330333,0.41283742
N4176,-5.678855,-3.2432485
N101,-5.742608,-3.2342138
N3093,-5.315246,-1.8447626
N4342,1.5007287,-4.3014793
N2097,0.79851675,-0.26403368
N1932,0.8307773,-1.6485326
N2837,0.6959567,-0.18515009
N188,0.6223844,0.22589418
N1097,0.6188178,0.12985754
N3764,0.8692663,-0.2600448
N2541,0.5792011,0.19010359
N2478,0.8604988,-1.9605374
N893,-1.369933,1.4639304
N4007,0.58146596,0.19225493
N1031,0.55820596,0.19674034
N749,0.51967204,0.77516097
N2750,-1.9324754,1.4161948
N3003,-1.9694233,1.4405078
N4951,-1.9761872,1.4292763
N4999,-1.9764346,1.4401127
N1600,-1.9562621,1.4277768
N3473,-1.9941905,1.4168622
N1988,-4.9768763,-1.706617
N3105,-5.2678766,-1.817108
N1362,-0.5368523,2.416346
N1723,1.8437078,-4.599842
N1829,0.79481196,0.725115
N1826,-3.7142985,2.1067972
N162,-3.7178059,2.0802348
N1092,-4.297668,-1.6632509
N2773,-5.4741917,-1.8544025
N1671,0.7456604,-0.46624848
N1734,0.9757234,-0.8333738
N149,-5.326412,-1.9227071
N2717,-4.564763,-2.0067565
N969,-5.347988,-1.740293
N2126,-5.1315527,-1.8035265
N4513,0.046327405,2.8274856
N535,0.12001717,2.2662861
N765,0.7885008,0.36989355
N3907,-1.0650798,1.32706
N3575,1.3353795,-2.7091095
N1000,-4.6982436,1.8042594
N2675,-5.103759,1.5881295
N4072,-1.599033,1.8078303
N1858,0.6681143,-0.037515007
N75,0.6543441,-3.5352738
N1319,-0.13810778,-0.8057188
N1644,0.99601996,-0.300561
N2639,-1.4944258,1.8878955
N4728,1.5167,-4.912696
N1179,-1.9151909,2.0743947
N4236,-0.54649997,-0.7651881
N432,4.1384377,2.3201137
N3961,0.18460384,2.7239573
N1568,0.5046383,0.21645811
N4316,-0.81587756,-1.1649414
N2273,0.16427365,0.25181884
N1795,1.0288934,-0.330611
N920,0.2605428,1.4760512
N438,1.0583664,2.4756196
N2466,0.122084096,2.308081
N3494,0.41431054,0.10036548
N2641,-0.7987821,-2.5023384
N872,-0.053641852,-1.3262452
N669,-0.038089667,-1.4950846
N2197,-1.9339772,-1.5761878
N1952,-0.58878064,-1.1277125
N1527,-0.3978368,2.4370735
N959,0.49586102,0.04725003
N793,-3.7202034,3.330327
N1296,0.64602387,-2.3937895
N2385,0.5615219,-0.58517534
N1986,0.4060612,0.27044666
N3437,0.14676176,2.1706216
N658,-0.9906442,-0.34078413
N3574,-3.9593604,3.2542236
N86,0.4363284,-1.4005442
N3726,-0.36875027,0.9464525
N4996,0.6483593,-1.1311294
N752,-1.0248808,0.45237422
N4329,-1.2402037,0.0048891455
N2132,0.115299776,2.1837473
N3863,0.017567173,-1.0178008
N699,-0.15526682,-0.8572676
N2189,-0.16472511,-0.9049859
N1456,0.9634191,-0.025174461
N2683,-1.8711723,1.5457524
N1985,-1.8801128,1.5597556
N3860,-2.99903,-0.64022166
N2631,-2.9721181,-0.6382502
N4834,-3.020499,-0.72006595
N4371,-2.597742,-0.65542954
N2974,-0.5187542,2.5033293
N4880,0.035143413,-1.7175703
N575,3.5646064,-1.745249
N2300,0.9097781,-0.025164075
N4745,0.67202663,0.25681612
N4811,-4.051773,0.14386652
N3347,-0.038737617,-1.431195
N4208,-0.0049867034,-1.4418617
N2506,3.627464,-0.5515637
N3803,0.96885216,-2.215031
N1950,-4.4769897,-1.8520367
N4739,-5.891567,-1.5995061
N700,-4.3008184,-1.8077465
N1143,0.49331596,-1.4441849
N1761,-0.40566996,3.1281621
N246,-1.2776278,-0.9333166
N2907,-1.9677044,2.0499754
N4476,-0.53641355,-0.71086293
N1867,-0.5249561,-0.73245513
