id,dim0,dim1
N3410,0.054428708,-0.74863595
N2381,0.029345525,-0.6489947
N3987,-0.19314666,-0.14668535
N705,0.2444143,1.0755469
N427,0.27580327,1.1184024
N4918,0.2630191,1.0989507
N4478,0.25403136,1.1188571
N1373,0.2666324,-0.69743377
N4774,-0.19722727,-0.13813291
N3779,-1.2786444,0.36208543
N318,-1.2352871,-0.71465343
N729,1.2943127,-0.3330603
N3525,1.7409477,-0.13175085
N1060,-2.1464758,-0.413011
N3685,-1.4806089,-1.6965077
N1313,-1.1085187,-0.8228463
N1422,-0.45177948,-1.1925861
N55,0.43368465,2.2943008
N4569,-0.6232354,1.4225324
N1112,-0.87809783,1.9416264
N3638,0.22451788,-0.28684118
N3607,-2.9381661,-1.948462
N3211,-1.6434807,-0.4229805
N4960,-0.43275064,-0.6980824
N4951,1.1738222,-2.324016
N3857,-1.6353346,-0.91556853
N3151,-1.1229345,-0.7248757
N4805,0.30544442,-0.38115245
N2348,0.97647655,1.4362912
N494,-0.7162335,1.2274644
N1549,0.07742935,0.3743852
N2109,-0.20306775,-0.097783454
N3812,-0.16245708,-0.047807045
N2620,-0.16656731,-0.37202445
N2705,-4.5244217,-3.2763553
N4383,1.1494277,-1.7211736
N4462,0.17349724,-0.7446471
N240,1.1655486,-2.4056954
N1347,1.1015521,-2.2427545
N2284,-0.8951377,-1.2109247
N2490,1.1658916,1.701785
N2370,1.1117039,-1.8324836
N1620,-1.2650388,-0.57492244
N3827,-1.1458982,-0.56710017
N1147,-1.3660557,-1.7840222
N1072,0.26631308,-0.3107764
N2823,0.39401567,0.5075007
N3832,0.2227666,-0.5304449
N1797,-0.29192764,1.313834
N2624,-0.1497508,-0.2766765
N715,0.67750525,-1.7562038
N4173,1.5619829,-1.8047616
N4081,0.58028793,-1.2336338
N4859,-1.0358974,-1.4678365
N393,1.2037747,-2.221703
N3724,1.1662242,-2.2443974
N3472,1.155977,-2.363264
N1677,1.2444454,-2.33241
N467,1.2995235,-1.8637086
N3423,1.2913657,-1.88477
N377,1.7461303,0.8798005
N4970,0.14115366,1.0422636
N4611,1.2037177,-1.8225597
N4862,1.1589514,-1.8512374
N2487,1.2357193,-1.8411772
N4154,-0.097540975,0.12082202
N1640,-1.5307436,-0.94553554
N1249,0.9591123,-1.5042642
N4271,0.13396132,-0.15761814
N175,-0.052459978,-0.76979005
N1668,-1.1293418,-0.15013774
N531,-0.016906157,-0.8137422
N1708,-3.5146363,2.169751
N938,-3.5276387,2.1858494
N1090,-3.5645401,2.1478322
N701,1.7502009,0.8289484
N2683,1.6844717,0.9836687
N2238,1.7280298,0.98560536
N3495,0.23420353,-0.11120216
