id,dim0,dim1
N3818,-0.03704787,-0.18402803
N2294,0.88644993,-0.113686055
N1604,-1.8178089,-0.71501213
N4020,0.86796844,1.0888098
N875,-0.16386867,-2.4307725
N4523,-0.05538749,-1.0121592
N20,1.1858499,-0.09258406
N1179,-2.2108498,0.34199995
N7,-0.21275245,-0.79894114
N1423,0.5311266,-1.3708975
N1756,0.39175954,-1.40189
N4352,1.2480748,-0.42585695
N3176,-1.1536723,-0.43338442
N4624,0.8104689,1.2747607
N4012,0.7906108,1.1992446
N1393,0.17745996,-1.8921603
N3230,0.31116027,-1.794499
N3934,0.15053268,-1.9482353
N867,0.15163903,-2.021507
N4679,-1.2556978,-0.49528158
N3172,-0.018511187,-1.7827557
N148,-1.6723162,0.09553644
N3964,1.0336792,-0.58011496
N2914,-0.45013195,-0.064423725
N4991,-0.47534308,-0.6365006
N3759,-0.42893443,-0.63665473
N1862,-0.4410411,-0.6009265
N389,0.7547444,1.972062
N868,-1.0896643,-0.6438248
N2568,0.8246374,-0.39265895
N1957,1.1547557,-0.10143541
N1473,0.7398846,-0.59903044
N3258,1.0666417,-0.29572803
N2613,1.0990394,-0.5185632
N3355,-0.16062033,-0.21430531
N612,0.5325788,-0.16473538
N1561,0.016091697,-0.24742432
N3742,1.1923859,1.4920446
N1904,0.22556558,-0.9952875
N4841,0.81258774,-0.45374435
N796,-0.045983937,-0.8184853
N1427,-2.29908,-1.1467998
N2848,-2.2999487,-1.1492279
N963,1.2050161,-0.3503059
N2736,1.3141365,0.8801476
N3285,2.1852963,0.114347324
N2000,0.12881106,-0.18816449
N1774,0.17172755,-0.54527384
N3491,1.1897601,-0.610705
N267,0.08100684,-1.0101353
N4538,0.90091,-0.2302089
N2994,1.3259882,1.4261253
N3368,-1.4665875,-0.45758557
N3940,0.19248405,0.40020305
N1215,0.030150533,-0.048036225
N651,-0.723693,-0.61421734
N75,0.1944727,-1.6291239
N3290,1.0859852,-0.37622344
N64,-0.16048189,-0.4214971
N3778,-1.0040517,-0.41532373
N4368,1.2185681,-0.50799924
N4905,0.3296693,-1.3829393
N2090,0.2458125,-0.04080534
N2436,-1.7028643,-1.444903
N4920,0.048192553,0.56507456
N2577,-0.24394722,-0.7380592
N3915,1.2669439,-0.60083807
N3098,1.1983593,-0.28834373
N4660,-1.2413929,-0.34316003
N2789,-1.3111235,-0.54758453
N2766,0.48758033,-1.2222118
N3484,0.45367655,-1.2321361
N589,0.52907515,-1.0848731
N289,0.22985199,-1.3576092
N403,0.4102909,-1.1940678
N1861,-0.03444128,-0.07367483
N4744,-1.8825184,-1.090096
N1161,-0.22148989,-0.04570339
N341,-0.89027524,0.034729674
N1289,-0.34243113,-1.1742796
N3449,0.33365357,-0.32559943
N923,-0.5093037,-1.2662498
N1647,-0.9858737,-0.05402083
N4349,-0.9251008,0.09147814
N2748,-0.9392086,0.1329332
N2733,0.36640778,-1.1788867
N536,0.372088,-1.187095
N1887,0.40961742,-0.90238315
N4626,-1.0050642,-0.9000259
N3108,0.9079046,-0.32218862
N1976,0.07394013,0.54013383
N4970,-0.7562126,0.27139187
N2809,-1.6440889,0.3700487
N211,-1.4336439,0.69577634
N3647,-1.4341289,0.9018445
N3307,-0.15909204,-0.46088868
N926,-0.11313842,-0.5202621
N4969,-0.06835856,-0.801036
N3340,0.27248973,0.14253537
N2443,0.21563712,0.013095804
N4874,-1.595234,-0.62306374
N2209,0.966097,1.2267616
N3357,0.7972789,1.1427578
