id,dim0,dim1
N3261,-0.029714739,0.43646973
N3424,-3.235376,-2.1968026
N3160,-0.12687497,0.4085151
N4020,-0.2656613,-0.892832
N3550,0.09109819,0.014197953
N4329,0.6959315,1.0303026
N417,0.70621246,0.49179143
N932,-0.7525283,0.118198104
N1399,0.22909783,1.0236344
N4809,-1.4171715,-0.6102938
N1946,-1.300184,-0.6127868
N1317,1.1574632,-1.781578
N366,0.088952094,0.13070256
N2209,-0.18690033,-0.79941916
N2266,-0.20177726,0.8090045
N2763,-0.15381427,0.81674093
N4081,-0.96267605,-0.5334312
N478,-1.4506205,-0.61505497
N2294,-1.0962455,-0.6193006
N3169,0.33385983,-0.6476222
N4202,0.3774145,-0.7305102
N3357,-0.23188986,-0.9047212
N3867,1.0121242,1.7371094
N2295,-0.3699158,1.1520329
N3905,-0.71797144,0.09489759
N3563,-0.04201991,0.6098827
N3828,0.23758857,0.08775412
N3805,-2.311753,1.9387681
N4970,0.3506445,1.0638564
N4224,2.4563541,-0.55557215
N4424,-0.19617665,0.89308745
N2031,-1.4445217,-1.4904132
N1888,0.2387466,0.10175439
N1451,-0.14081904,0.5476592
N3327,-0.9708621,0.16691762
N927,-3.5631227,-2.7014258
N3096,-3.358065,-2.6962779
N2183,-1.0544789,0.3751446
N4684,-1.0835922,0.35526067
N4943,-1.0681887,0.4878102
N2520,-1.0785109,0.45357364
N1611,-1.8843439,-1.5212939
N3942,-3.8691938,-3.1420617
N4219,0.534638,1.5719743
N2628,2.4599478,-0.17589712
N538,0.23855862,-0.26379508
N496,1.5807114,0.52774847
N2917,-2.4191267,2.1406171
N3234,-2.4903493,5.2039785
N3710,-0.21368308,-1.1546669
N524,-0.2841739,-1.2256073
N2851,-1.9028488,4.0453215
N632,0.44205678,1.0935973
N4469,-1.4727744,1.4426177
N995,-0.9543074,0.18195766
N2578,-1.3840597,3.005866
N886,0.13011494,0.6901217
N3125,-0.53514904,-0.985073
N3447,-0.48971623,-1.0452404
N1294,-0.10270113,0.46499968
N4741,1.3535198,0.023525335
N2017,-0.5266923,1.1225889
N2834,-0.8359541,0.22542045
N3937,0.01966875,0.30587897
N4189,-0.8371788,0.106759556
N1769,-1.9995035,-1.6053079
N3871,-1.1940728,-0.6485726
N3071,2.0361865,-2.1722088
N12,2.0087466,-2.14279
N3355,-1.0207611,0.18544796
N174,0.14104576,0.6903837
N3303,-0.49022615,0.8925049
N358,0.0507448,0.20185292
N3361,0.6396645,0.73543715
