id,dim0,dim1
A0A3P7MX59_9BILA/1-72,0.59800404,-1.3385555
A0A4W6CL59_LATCA/173-263,0.5139002,-1.3191037
A0A0Q3PK25_AMAAE/1-60,1.3308824,-2.6889133
A0A151P0H3_ALLMI/1-60,1.3087558,-2.6369684
A0A1V4JH04_PATFA/1-60,1.344911,-2.6901808
A0A2U3YW32_LEPWE/1-60,1.2482051,-2.5258942
A0A7J8HDF3_MOLMO/1-60,1.2563088,-2.5434804
L5LE70_MYODS/1-60,1.2632025,-2.549804
A0A444U038_ACIRT/1-60,1.2266849,-2.4782858
A0A6P6NTU7_CARAU/1-60,1.2229407,-2.4379463
A0A218UAR8_9PASE/1-60,1.4392698,-2.8237607
A0A2I0T8A1_LIMLA/1-60,1.3402759,-2.7094202
A0A4C2AI52_EUMVA/1-60,0.97550946,-2.0412996
A0A8E0S752_9TREM/3-86,0.69108504,-1.5683249
A0A8C5QT59_9ANUR/738-850,0.5294346,-1.3990645
A0A553Q291_9TELE/243-332,0.5426245,-1.3748419
A0A811Q105_9POAL/47-123,0.7087665,-1.5589609
A0A369SBC4_9METZ/361-444,0.43700907,-0.95581925
A0A669BNQ2_ORENI/748-857,0.5071374,-1.3074938
K0R2A1_THAOC/817-921,0.533843,-1.715894
A0A8I6RE35_CIMLE/761-857,0.5535071,-1.4212426
A0A2I0KRW1_PUNGR/38-122,0.69955593,-1.4889749
S9WYD6_CAMFR/4-106,1.3170689,-2.4209185
A0A8J6C7F7_DIALT/63-169,0.36676067,-1.020699
A0A0A1U722_ENTIV/294-378,0.54007053,-1.3427645
A0A6Q2Y7G6_ESOLU/541-616,1.3341588,-2.279516
A0A0L7LQD1_OPEBR/150-248,0.593046,-1.2350837
C1E099_MICCC/36-122,0.8175762,-1.7169738
A0A8J1YT00_9TREE/2-79,0.47450042,-1.1506338
A0A103XWC0_CYNCS/633-708,0.48193687,-0.9520153
A0A5P1E5M1_ASPOF/65-134,0.48414555,-0.9279229
A0A453H421_AEGTS/10-94,0.61929613,-1.0800279
A0A1S3XDD8_TOBAC/3-72,0.4741173,-0.9751078
A0A1S4CD37_TOBAC/3-72,0.48553967,-0.99033314
A0A177B363_9BILA/892-977,0.49864173,-1.2319894
A0A3N0XDM8_ANAGA/45-114,1.4704553,-2.3244147
A0A6G0HQM4_LARCR/1-68,1.5883825,-2.4491673
A0A3L8QAT4_CHLGU/203-270,1.7605443,-2.7533216
A0A851V1U3_9PASS/1-68,1.5535773,-2.4639206
A0A820MST0_9BILA/1-69,1.0049255,-1.8328614
A0A821Z0R4_9BILA/1-67,1.0526403,-1.902235
A0A821KXF1_9BILA/1-69,1.0504018,-1.9011012
A0A5P1EB31_ASPOF/155-230,0.9233288,-1.5382854
A0A091DFQ1_FUKDA/25-98,1.5239732,-2.4212213
A0A811QXC1_9POAL/208-301,0.78822863,-1.4061875
L9KY57_TUPCH/15-86,1.5328832,-2.408039
D4AJT0_ARTBC/132-234,0.60918635,-1.4220649
A0A7L4GN17_PODST/4-75,1.5239931,-2.4072442
A0A7L2UH97_BALRX/2-71,1.612922,-2.5595624
A0A7K5G0V7_PROAR/6-76,1.6846346,-2.674193
A0A7K6SEW0_9GRUI/4-76,1.5698042,-2.5092313
A0A852KIS6_UROIN/5-76,1.7530348,-2.7530305
A0A7L3AU03_9AVES/1-72,1.7537174,-2.7332652
A0A7L1NH88_RHICY/4-76,1.6807239,-2.6670597
A0A7K9HHP4_9AVES/5-76,1.7091843,-2.7122788
A0A7K9T5C5_9AVES/8-77,1.7303066,-2.756908
A0A7K8WBG9_9FURN/7-76,1.9009194,-2.9690223
A0A7L1GZA8_9PICI/6-77,1.6944221,-2.664027
A0A7K8XMW8_9PICI/3-76,1.7254213,-2.7069342
A0A7L0KDC7_CHATO/3-75,1.7582229,-2.752568
A0A7K9BH37_DRONO/547-625,1.6987087,-2.673497
A0A7L4CR75_9AVES/4-73,1.7326849,-2.7199667
A0A7L0EU81_TROML/5-76,1.7584373,-2.7710905
A0A7K4Z8E2_BUCAB/5-76,1.7369983,-2.7166145
A0A7L2VFN9_9AVES/2-71,1.754324,-2.75648
A0A850VXR7_FREMA/6-76,1.7465751,-2.7515807
A0A7K5SL12_9FRIN/3-76,1.8900604,-2.9538324
A0A7L1E860_OENON/2-69,1.782068,-2.754885
A0A7L2CZ01_CATFU/3-73,1.8312716,-2.835391
A0A7K9NIE7_9CORV/7-76,1.9118606,-2.97833
A0A7K8A1W6_9PASE/2-75,1.914875,-2.9886067
A0A7L1PPQ1_ORIOR/7-76,1.8629549,-2.9032774
A0A850Y4M4_AEGCA/5-75,1.9000963,-2.9627352
A0A7K5EI64_POLCE/4-76,1.8420676,-2.8948908
A0A852I9L1_9PICI/4-76,1.7387494,-2.726179
A0A7K6BC10_UPUEP/2-76,1.730135,-2.7302358
A0A851ZJF3_9AVES/2-71,1.7048694,-2.6896954
A0A7L4DB29_9AVES/6-77,1.70147,-2.6996276
A0A7K6NRD5_PEDTO/6-73,1.6312609,-2.5316296
A0A7L0DQM6_9CHAR/7-73,1.6546084,-2.58621
A0A7L2YG72_JACJC/4-73,1.7337389,-2.7391815
A0A7L3GP83_9AVES/6-76,1.6962566,-2.693659
A0A7K7UE77_9CHAR/6-73,1.6501441,-2.5824928
A0A7L4I5Q2_SCOUM/5-76,1.7259918,-2.7343252
A0A7K5H651_9AVES/7-76,1.7511797,-2.7731352
A0A7L4GLL3_PODST/4-76,1.7142847,-2.70637
A0A8C8APJ4_9STRI/551-623,1.7411213,-2.7640429
A0A183EKD4_9BILA/153-230,1.1413133,-1.9297991
A0A3L8QB34_CHLGU/21-93,1.746019,-2.6904771
A0A4Z2GR35_9TELE/29-110,1.4758981,-2.2521985
A0A0L0T9G5_ALLM3/167-250,0.45110995,-0.9252854
A0A0L0TBP9_ALLM3/182-265,0.46937197,-0.98574793
A0A5A9PGX4_9TELE/5-81,1.4131014,-2.1665385
A0A7K9CPC2_9AVES/6-78,1.7620525,-2.744913
A0A7L0HP34_AREIN/2-71,1.7294792,-2.716515
T1HNL4_RHOPR/779-880,0.46721545,-1.0871197
V5GP51_KALBG/194-305,0.11366977,-0.85149723
A0A1C7LQK3_GRIFR/369-449,0.4203767,-0.90038335
A0A8J5ENU1_ZINOF/178-265,0.86337787,-1.4526502
A0A7G2CA76_9TRYP/787-905,0.32374913,-0.77771556
A0A8B7WGC4_CASCN/1-75,1.5461189,-2.4202282
A0A1J4JEF5_9EUKA/207-323,0.51244116,-1.0931255
A0A850X006_PIACA/3-73,1.8003379,-2.7255137
A0A7K4LK54_9AVES/2-74,1.7796344,-2.7570295
A0A8B7JJ05_9AVES/38-116,1.7703534,-2.7427764
A0A7K5IBH6_CROSL/4-76,1.8274713,-2.8329024
A0A7K7WWJ2_9AVES/3-76,1.7814753,-2.7629378
A0A7K6TPS6_9AVES/1-76,1.8031198,-2.8093007
A0A1X6NW86_PORUM/290-372,0.46409765,-0.90302604
A0A7L3LJ70_9CHAR/2-76,1.7124336,-2.6702383
A0A1U7TBK9_CARSF/1-73,1.495144,-2.301892
A0A7K4KL49_9AVES/2-76,1.7316474,-2.7000353
A0A8R2JX44_ACYPI/1-71,1.0588783,-1.8075207
A0A4U1EE04_MONMO/14-90,1.5221363,-2.3403454
A0A125YHV5_TOXGV/523-610,0.45607528,-0.7964051
A0A5B0PG06_PUCGR/1-73,0.5089825,-0.81502837
A0A1R1PHC5_ZANCU/157-259,0.42960724,-0.8499264
A0A164XEW6_DAUCS/182-266,0.7320103,-1.2801727
A0A7K9EJL3_BARMA/3-76,1.7959608,-2.6821978
A0A3M7R4K2_BRAPC/58-136,0.057745554,-0.43364602
A0A4U5VQH8_COLLU/37-109,1.431272,-2.1307802
A0A0L6WP80_9AGAR/21-115,-0.02990766,-0.5697121
