id,dim1,dim2
A0A8C5HDE5_9TELE/219-327,3.3488333,-1.7305965
A0A674JB29_TERCA/360-489,-2.7612004,-2.0516589
A0A6P8S9T6_GEOSA/362-491,-2.75337,-2.0507522
A0A7N0RJ48_KALFE/412-550,-0.90856934,-2.253155
A0A8H7T8U9_9HELO/591-697,0.9970359,-1.5739352
G7E1J5_MIXOS/214-330,2.165096,-0.019397117
A0A8B9MDI9_9AVES/198-306,2.5319126,-2.2844646
S9WGZ8_9TRYP/305-410,-0.11157183,-0.5799289
A0A8H5AF94_FUSOX/196-307,4.0482664,1.6916637
G4U868_NEUT9/30-140,-0.38657695,3.3643363
A0A151WT61_9HYME/506-616,0.11217554,-1.2591559
A0A8H8CVY9_9EURO/344-455,-3.4396362,-0.79206127
A0A8B9PUR3_APTOW/177-285,2.552041,-2.2602468
A0A674N6F2_TAKRU/369-497,-2.7083476,-2.15769
I4Y5L0_WALMC/104-217,0.94340897,1.4245232
A0A673M7D8_9TELE/258-366,3.2750442,-1.8069627
W2SWW7_NECAM/219-325,2.022318,-0.9228963
A0A1W0WW52_HYPDU/46-163,-1.1056,0.72015727
A0A0D1E559_USTMA/440-553,-1.7396137,-0.5779998
A0A1J7GRX2_LUPAN/39-148,-1.4940506,2.4798436
A0A453H424_AEGTS/39-148,-1.700713,2.2958176
A0A4W5RDC1_9TELE/538-643,0.035666846,-4.6621256
A0A5N5X723_9EURO/346-457,-3.907198,-1.0480285
A0A6I9Y635_9SAUR/51-169,-2.4169495,1.6388535
A0A2T9YME8_9FUNG/527-631,0.54681224,-0.52240485
A0A8C3ZK64_9TELE/357-486,-2.6138346,-2.1202252
A0A2I3SY77_PANTR/220-328,2.6447265,-2.3377647
A0A0A1U6T7_ENTIV/54-163,-0.26581803,-0.019140355
A0A5N5G076_9ROSA/414-562,-0.84422266,-2.1797407
A0A7J8D8E6_ROUAE/552-660,-0.04604909,-2.9059467
A0A8H4Y9D9_9HYPO/196-307,4.0260906,1.6803925
A0A1W2TDJ0_ROSNE/129-240,1.5741159,2.443649
