id,dim0,dim1
N3737,1.1289091,-1.9890354
N3729,3.0908334,-1.5775211
N1896,1.4232204,-2.4410903
N2995,3.3416424,-1.2436038
N2786,0.14011966,-0.27492166
N4391,-1.0325558,-0.8771684
N3065,0.00604536,-0.11206132
N2753,0.2761469,-0.43414307
N2576,-0.33398712,-1.0977811
N4812,0.23100498,-0.13197844
N3197,1.1217918,0.03982629
N4738,2.550782,0.4399106
N1636,0.7094389,-0.49898916
N38,0.766574,0.30274078
N2754,1.6792196,-1.2721725
N3397,-3.2563295,-0.5270343
N746,0.62931913,-0.15807934
N1120,1.1394831,-0.389336
N3386,1.2704705,-4.4549074
N4261,0.7003743,-1.1964068
N1148,1.282236,-0.48067576
N1208,-0.8903159,-0.23960897
N628,1.4640607,-2.4135387
N784,-2.381236,-0.79210085
N1705,3.614871,-1.4715961
N1591,-1.7894533,-4.1651297
N2299,-1.6468401,-4.265855
N3148,3.259037,2.1593726
N899,-1.3656124,-4.1072083
N2314,-1.2591397,-3.7858653
N2617,-1.4115877,-3.7623358
N800,-1.0017216,-3.579036
N4297,-1.302429,-3.8447921
N857,-1.5373352,-3.7840054
N754,-1.2077675,-3.8700082
N2113,1.2407898,-0.08528493
N1198,1.4392661,0.07257138
N4725,1.1891785,0.3202696
N1810,2.819544,0.55487883
N796,0.71909875,0.3112721
N4110,3.0575285,0.4204844
N645,3.6559885,-1.5166248
N9,2.6770806,0.5145892
N622,2.5448544,0.6968003
N282,2.7218838,0.5934908
N3271,1.2651109,0.21653122
N4855,2.0550077,0.80318
N1965,1.9538379,1.0858037
N1343,2.0199873,0.76475376
N1778,2.668302,0.46948057
N4555,2.7840824,0.12014243
N1379,1.193093,-0.57361174
N3193,1.3005211,-0.45466596
N1299,4.0158777,0.2185468
N4364,1.2573484,-0.42276508
N291,3.6574667,-1.3352183
N2176,0.77594423,-1.3320518
N2572,1.8841809,0.8922562
N1886,3.1750302,0.5852642
N130,2.8022416,0.5797975
N939,2.80467,0.43046188
N67,-0.40606713,0.57419
N2168,-0.017156832,0.33809853
N3003,-0.64281595,1.3735832
N1466,3.301714,0.5492609
N1161,3.078368,0.5548045
N1500,3.0607052,0.5126947
N4184,2.918854,0.61639977
N1455,0.21168569,-1.2597843
N1963,2.8172293,0.5979245
N3944,4.0079165,0.41415325
N3538,3.9631274,0.3796681
N3615,3.7176764,0.19944544
N407,4.4991693,-1.3224107
N4503,4.462797,-1.350417
N2760,4.4096327,-1.3443711
N1334,4.4511013,-1.289402
N3266,1.7321476,-0.46425608
N4843,4.0691147,0.39384767
N3198,1.5557235,0.042537563
N4569,3.7631285,0.31200504
N1882,3.7040217,0.34629872
N2843,3.7633154,0.24037269
N1794,3.9457545,0.27487937
N4246,-0.37364158,-0.07148573
N1668,-0.6645104,-0.40285936
N3186,-0.3557699,-0.029737066
N3921,-1.2181704,-2.6504278
N1881,-1.1593391,-2.6619897
N639,2.7896132,-1.6147236
N2199,2.8685458,-1.6734024
N2129,0.56026447,-1.0526373
N2618,3.977834,-1.2617046
N4426,0.019640729,-0.18895143
N2460,0.13537315,-0.1404428
N3807,2.6312168,0.7552691
N96,0.28286877,0.019652102
N1617,2.9569957,0.8202791
N4007,3.5208054,-2.6064847
N164,0.17014766,-0.025067467
N2850,1.2026862,-1.9568343
N4182,2.5184007,0.4489671
N4955,2.5515401,0.5645512
N1195,2.5247877,0.5645056
N4938,2.7285044,0.74790025
N844,2.577601,0.8187475
N1306,0.07751523,-0.036665093
N3366,0.0556831,-0.12464687
N3217,0.08500089,-0.13433826
N1512,1.1694812,0.34755534
N2804,0.25579733,-0.3600931
N708,0.41323167,1.9672054
N1409,0.62147593,-0.19265942
N1478,3.917921,0.11801617
N3798,2.9175265,0.66313994
N3421,1.7492509,0.2152414
N2556,1.2590597,-0.3203609
N4451,-0.39811063,0.010676881
N3983,0.6199152,-0.53741235
N3767,1.2994331,-0.37006313
N491,0.5694861,-0.017115017
N4664,1.3088427,0.09154709
N1914,3.09565,0.4652234
N2948,2.8149796,1.0276799
N725,0.91581774,0.72625613
N3509,2.790977,0.7727729
N1477,0.09382422,-0.9162961
N3832,-0.0057254992,-0.2813931
N326,3.0992935,0.5403872
N4839,0.30155474,0.015267359
N1049,0.29781738,-0.5694031
N3965,0.4447216,-0.62472594
N4537,3.1848054,0.70797515
N563,3.142923,0.5521773
N4947,2.8838272,0.47621801
N72,2.8265557,0.36328918
N457,3.789959,0.36548206
N3442,1.7125309,-1.5941343
N3146,1.6907456,-1.5596538
N4778,1.6812012,-1.6856347
N4338,3.7730079,0.16097246
N4967,3.9638932,0.29824188
N4214,3.2080324,0.5725377
N2040,3.8657496,0.38142684
N1284,3.1664765,0.6684933
N1224,2.8028862,0.6001988
N3335,2.6366944,0.36066583
N3764,3.9977944,0.3700179
N3311,4.033396,0.33922902
N4026,3.903572,0.3553587
N334,3.20265,0.68021643
N1308,3.348139,0.5404289
N4996,2.9040108,0.7437045
N817,3.244947,0.6959381
N4447,3.075734,0.6915542
N3110,4.0230436,0.31460565
N2377,2.6845684,0.65983385
N4606,3.042811,0.41634086
N2351,3.117912,0.7234031
N1593,3.0189605,0.5640127
N2936,3.076308,0.5664041
N3297,2.9214518,0.5789191
N2823,2.666208,0.73240274
N3142,2.6951663,0.40505248
N2553,2.9831438,0.7142927
N4781,3.1060572,0.29796293
N524,3.119923,0.26640046
N3522,3.236513,0.5239913
N4252,2.9479558,0.37575683
N3218,3.954674,0.16628361
N2050,0.18089746,-0.29137895
N3385,1.1344873,-0.46384147
N4339,0.9482856,-0.32676882
N1265,-0.24758202,-1.0658766
N4716,0.41720557,1.9344399
N818,0.44979262,1.9648315
N1901,1.146548,-0.482787
N2819,2.867397,-0.9887425
N4604,0.5201936,1.9579967
N4326,0.06465423,-0.1920963
N3486,2.5876338,0.834586
N464,0.7633938,-1.8804357
N3342,0.84609264,-0.8494924
N3835,0.0021402203,-0.31641826
N2312,1.2305646,0.35324958
N1111,2.876442,0.45795372
N793,2.274538,-0.59229904
N1216,3.0709002,0.46581635
N529,2.9229925,0.4156758
N3325,2.8532906,0.46626037
N3181,0.23322606,-0.029218297
N4675,1.3017997,0.011707516
N2907,1.0674498,-0.14562166
N1939,0.40224487,0.7466469
N1363,0.37639913,0.82108843
N2221,0.90480465,1.036892
N2912,3.160572,0.52655435
N441,2.7749133,0.7956248
N4583,2.7517948,0.89484394
