id,dim0,dim1
N376,0.5336556,-0.66733414
N553,3.3032212,1.4629753
N419,4.837523,1.842942
N487,0.7010644,3.2003732
N1080,1.9338384,1.5432718
N992,4.3620667,4.3726363
N145,0.7242654,1.5500768
N606,1.271107,2.154701
N970,-2.1821194,-0.40815806
N815,-1.382585,1.8423258
N574,-1.3953719,1.9187703
N27,-2.9483533,2.4592154
N930,-3.3872335,2.6838756
N718,-3.1347816,2.6585574
N1065,-3.4792864,2.9864075
N731,-3.1571898,2.8275335
N278,-3.2510338,2.7142973
N1135,-3.1314023,2.5184112
N726,-3.0523252,2.4594498
N465,0.03724578,-1.0783286
N716,-0.35836005,-0.51763815
N431,0.5191729,-3.0919363
N931,0.6081096,-3.3537018
N45,-2.0306985,-1.5486759
N1128,-1.309653,-3.0412557
N355,4.3317757,1.9988146
N880,-3.6177635,-0.65868497
N427,-3.7255743,-0.62514865
N1054,5.157578,1.0873156
N444,5.2803407,1.0576868
N1195,4.0838447,1.7866455
N691,6.0721407,0.8820387
N136,0.6704345,-3.2990005
N984,-4.0700803,-2.025924
N1210,-3.5670872,-1.8041421
N987,-4.025947,-2.078446
N249,1.145924,3.7114239
N1166,-1.4545859,2.0983965
N811,2.3062737,1.6914629
N109,5.6143155,0.97563314
N128,5.6644926,0.7896562
N510,5.7861238,0.84782255
N607,5.659412,1.0273261
N674,4.629526,1.9622631
N228,5.613029,1.0814481
N1037,4.6396127,1.8374932
N936,4.804254,2.0052128
N406,4.4911137,2.2243862
N250,4.4977226,1.9954436
N49,4.4223456,2.1242502
N1019,4.2920346,2.0580409
N432,5.664863,1.1162232
N139,5.6610713,1.0955971
N995,5.688505,1.0762312
N17,5.445938,0.86663485
N1149,5.550176,0.9337797
N1125,5.1958585,1.0679104
N559,4.796695,2.015278
N69,5.285811,1.0122409
N840,5.2473044,0.7825496
N1041,5.9220457,0.8264021
N788,5.517995,0.69176936
N67,5.5550966,0.7728753
N1053,5.447204,0.5728346
N1085,5.8980017,0.7539006
N88,5.4040065,0.6938427
N401,4.6168942,1.291631
N802,3.838816,2.0155253
N1140,4.551015,2.2273383
N542,4.5861163,1.0222527
N1103,3.2145712,0.90968394
N507,4.180444,1.1102756
N659,-0.94751984,-0.1943927
N271,4.5057583,2.2637312
N557,-3.0428934,-0.8133337
N501,4.4769864,1.7382213
N752,4.33477,1.9813124
N1226,-1.2367729,-0.18950437
N1234,-1.234932,-0.1419194
N171,-1.145265,-0.21578191
N453,5.989607,0.75695467
N799,-1.795973,3.2054918
N885,0.842419,1.8367965
N415,1.0128521,5.087221
N370,0.8545253,4.6808205
N305,-3.4442656,-0.8044518
N826,-3.6072123,-0.43826178
N460,-3.417761,-0.5682429
N712,-1.233947,2.4305954
N1163,4.7750854,1.1214412
N196,-1.3348972,1.962559
N1043,-1.1618327,-0.24017885
N687,-1.469961,0.6114402
N283,-1.4701732,0.66888654
N474,-1.4298607,0.6473943
N722,-1.4191228,0.49915853
N1015,-1.2937053,-0.12626687
N1050,-4.0961804,-1.9824915
N974,4.266167,1.2471026
N492,-1.4448239,1.6597062
N503,-1.4976529,1.7908757
N550,-1.422722,1.8185766
N1090,-1.482671,1.7810353
N870,-1.5855215,1.8183923
N804,-3.5065634,-0.588586
N79,-3.4151754,-0.56395096
N973,3.5037565,1.2483947
N340,3.4816244,1.3731825
N188,-2.2030559,3.4765918
N618,-2.2325327,3.1971352
N396,0.61432433,3.6556792
N233,-3.0681825,2.8697028
N350,-3.4304454,2.8569348
N470,-3.104666,2.719735
N18,-3.3496275,2.6700845
N940,-3.023298,2.503069
N808,-3.166114,2.5718696
N227,3.4804738,0.89092857
N636,3.520575,0.8782601
N180,3.4834762,0.9897899
N803,0.99905384,1.8867815
N513,-1.4416051,1.6919056
N170,-1.7818649,4.655044
N682,-3.2953405,-0.6985095
N10,-1.7234863,4.5930057
N344,-1.8918015,4.9332814
N918,-1.4923707,4.6170974
N272,-1.880592,4.9629188
N505,-1.9039065,4.675486
N548,-3.7652164,-0.86986744
N1162,-1.1816901,-0.23335359
N621,-1.2514424,-0.31158918
N688,-1.1012923,-0.1893221
N281,-1.2756854,-0.38278976
N1096,-1.1501614,-0.37336794
N204,-1.2467773,-0.31447193
N1056,-1.759768,-1.5661408
N649,-1.766484,3.3439798
N624,4.1275997,2.1723454
N1171,5.0153217,0.63004756
N911,0.79127145,1.7252041
N1076,3.3896532,0.8922363
N1205,-2.846854,2.3265977
N288,-1.6453763,4.2689815
N83,-0.1623689,-1.5026838
N1211,-0.16393274,-1.5231032
N1007,-0.17532289,-1.6021001
N448,3.4364862,1.6242557
N106,4.5233574,1.6827569
N244,4.7184305,1.9309827
N635,4.865534,1.9652146
N81,4.825576,1.9636229
N297,4.6944003,1.87746
N843,4.7417903,1.7784598
N517,4.9766474,1.8835839
N447,-1.9376409,2.1575549
N746,1.4786705,-1.2849153
N1027,-1.9687581,4.089928
N493,0.6000865,-3.4776967
N860,4.337222,1.9438186
N458,-2.0713372,3.2434058
N122,-3.4637752,-0.5208383
N385,1.9867482,-9.0471735
N440,-1.0409882,0.38944277
N759,-1.217836,-0.27777946
N919,-1.2940562,-0.27143455
N365,-1.2303568,-0.31887665
N314,-1.1770866,-0.3216582
N1232,-1.2803743,-0.24199086
N748,-1.200859,-0.27757716
N1177,-1.2094463,-0.1979813
N900,-2.9734426,-0.7486813
N478,-1.4500277,1.8297876
N852,-2.2004383,3.8746638
N398,-0.22600123,-1.0393125
N737,-1.5659281,4.5400357
N343,-2.256504,2.6875646
N456,-2.3316228,2.6664038
N728,1.75782,1.935393
N1009,2.201194,1.4945421
N449,1.9725416,1.6566814
N1218,0.8455435,4.680995
N1190,0.97415876,1.7368023
N580,1.6553254,2.4594693
N434,1.8776498,2.7645626
N255,-1.8453332,4.7334037
N161,-1.8004085,4.5987573
N576,-1.9570754,4.750119
N643,-0.7777393,-0.47070348
N981,-3.4984684,-0.47851318
N692,-3.6842062,-0.20100623
N937,-3.6802545,-0.4666238
N390,-3.721351,-0.8043126
N587,-0.7003105,-0.43348017
N934,-1.0553724,0.4027895
N451,2.0510552,-9.191444
N273,1.917445,-8.835772
N848,2.1563482,-8.821111
N435,1.5465572,2.0713255
N74,1.6339248,2.2824442
N195,-0.7649162,-0.21687292
N1155,1.5024712,2.0790389
N1062,1.9123861,2.8211737
N1208,-1.8191735,2.4376485
N155,1.4508848,2.3069837
N1087,1.6014087,2.3664324
N392,-1.5404154,-0.7666812
N90,-1.8173655,3.0696967
N327,-1.1743618,-0.2515289
N620,-1.7577015,2.3402114
N53,0.9335902,3.145439
N63,1.1758305,2.0928178
N89,-3.2153683,-0.81695646
N898,-1.1677922,-0.23602608
N430,-0.5746287,-0.72873944
N454,-1.1519324,-3.2795072
N865,-0.99859136,-3.350765
N540,-0.2882501,-1.8823696
N567,0.44470587,-2.9546468
N508,-0.10850554,-1.5892518
