id,dim0,dim1
N376,-1.0889137,-0.8671688
N553,-4.002762,-0.12861753
N419,-4.7165174,0.00649653
N487,-1.4718325,1.8445506
N1080,-2.1070855,-0.4762851
N992,-4.4013767,1.788103
N145,-0.9406507,0.046626218
N606,-2.3001056,0.53827703
N970,0.15714519,0.50140095
N815,-0.5682333,1.6878718
N574,-0.56786937,1.6713256
N27,0.68146884,2.7495973
N930,0.7140002,3.2938719
N718,0.6863267,2.8280191
N1065,0.8611541,3.177869
N731,0.5762443,3.4263887
N278,0.9477858,3.6450193
N1135,0.88323516,3.806318
N726,0.70127916,2.9411824
N465,-1.0526038,-1.3671824
N716,-1.8960922,-0.7107687
N431,-2.759172,-5.116497
N931,-2.5749624,-4.792359
N45,2.5786865,-1.0810937
N1128,1.8021493,-1.9131678
N355,-5.684318,0.88239574
N880,2.6431122,-0.43684933
N427,2.7751815,-0.4672788
N1054,-4.2200274,-0.7588315
N444,-4.2060738,-0.74473
N1195,-4.913567,0.78011024
N691,-4.861142,-1.3912805
N136,-1.9271221,-4.9144435
N984,4.296023,-1.21206
N1210,4.358377,-1.2034427
N987,4.4676943,-1.4691349
N249,-1.803074,1.937249
N1166,-0.02083584,2.404343
N811,-3.153495,0.16975279
N109,-4.3855157,-0.9828173
N128,-6.157179,-1.5375518
N510,-4.551124,-1.1881288
N607,-4.238708,-1.0769131
N674,-5.427177,0.7252611
N228,-4.4198937,-0.77875495
N1037,-4.860085,0.085094124
N936,-5.0789394,0.044512898
N406,-4.9634094,0.7616211
N250,-5.2692957,0.7479298
N49,-5.240483,0.7004802
N1019,-5.424814,0.6585828
N432,-4.50411,-0.73838973
N139,-4.515115,-0.754925
N995,-4.490732,-0.74248874
N17,-4.432302,-1.0226666
N1149,-4.5156937,-1.0225493
N1125,-4.322552,-0.7497499
N559,-5.214472,0.08304877
N69,-4.305043,-0.8098227
N840,-4.7457476,-1.486329
N1041,-5.470367,-1.4456714
N788,-5.860407,-1.5664092
N67,-5.7548385,-2.1005838
N1053,-4.247617,-1.2480278
N1085,-4.828274,-1.3346095
N88,-5.737612,-2.162014
N401,-3.8256211,-0.8529738
N802,-4.3167195,0.37105784
N1140,-5.4342985,0.9181006
N542,-3.7879941,-0.84376967
N1103,-3.3038976,-1.1253252
N507,-3.7175522,-0.85052407
N659,-0.75023896,0.63721395
N271,-5.112033,0.89763904
N557,2.943286,-0.72323656
N501,-6.0275917,0.9038881
N752,-4.963661,0.71507084
N1226,-0.28666097,0.57234013
N1234,-0.2778396,0.56862926
N171,-0.27242786,0.56528366
N453,-4.6958327,-1.6386851
N799,-0.338179,3.620417
N885,-1.4658098,1.5149684
N415,-1.4835938,2.6355233
N370,-1.452281,2.4063957
N305,3.267698,-0.49712402
N826,2.7310297,-0.4516574
N460,3.3555002,-0.40705916
N712,-0.58062416,2.7288475
N1163,-3.804103,-0.8328277
N196,-0.0174829,2.3853152
N1043,-0.50129694,0.6470711
N687,-0.5380943,1.2724843
N283,-0.56997085,1.290156
N474,-0.66404307,1.1717175
N722,-0.6408135,1.2654468
N1015,-0.49969727,0.70905435
N1050,4.4695234,-1.4468309
N974,-3.799958,-0.741426
N492,-0.20947362,1.9364498
N503,-0.21217383,1.9562464
N550,-0.23250191,1.988957
N1090,-0.22892432,1.9680587
N870,-0.20908974,1.9535667
N804,2.123844,-0.40095785
N79,2.1381755,-0.40165403
N973,-3.6776774,-1.6098909
N340,-3.7043762,-1.5456865
N188,-0.71919924,3.8189867
N618,-0.4776852,3.4359195
N396,-1.2361453,1.9002687
N233,1.0373871,3.2934113
N350,0.7199914,3.2507005
N470,0.8900124,3.3107562
N18,0.9862583,3.2410774
N940,1.1686157,3.6118321
N808,1.1490188,3.578884
N227,-4.52923,-2.2493865
N636,-4.5846777,-2.2633436
N180,-4.78799,-2.525467
N803,-2.0522008,1.0791067
N513,-0.2065828,1.9514723
N170,-1.3048339,4.0801992
N682,2.2807808,-0.538751
N10,-1.7077684,4.288063
N344,-1.7406205,4.4144306
N918,-1.6647309,3.8901322
N272,-1.5948704,3.9941318
N505,-1.7301861,4.2096477
N548,3.0994077,-0.25243974
N1162,-0.40512288,0.19041507
N621,-0.35620332,1.0054395
N688,-0.4650746,0.20182256
N281,-0.31822473,0.21146217
N1096,-0.3154068,0.20023355
N204,-0.3331225,0.18701564
N1056,1.9315586,-0.70211804
N649,-0.24030255,3.7491162
N624,-4.7028513,0.6744168
N1171,-6.3660893,-1.9079312
N911,-1.5532821,-0.008295273
N1076,-4.2200584,-2.3767657
N1205,0.7851506,2.758867
N288,-1.2509153,3.642842
N83,-0.25552952,-3.217539
N1211,-0.2829463,-3.1693738
N1007,-0.2978273,-3.0474055
N448,-4.3384905,-0.08863424
N106,-5.086714,-0.2218866
N244,-5.3650246,-0.27724522
N635,-5.2797785,-0.26469767
N81,-5.2687397,-0.24937858
N297,-5.0365057,-0.1981776
N843,-5.219593,-0.23653932
N517,-5.143871,-0.23312485
N447,-0.5208947,2.8652682
N746,-1.3800768,-0.51141196
N1027,-0.7445193,3.883547
N493,-2.3823154,-3.1280978
N860,-5.603003,0.074077524
N458,-0.40745336,3.2453978
N122,3.603922,-0.23224251
N385,1.3211074,-4.425531
N440,-0.8894038,1.1709132
N759,-0.2608757,0.9344511
N919,-0.42719704,0.83593833
N365,-0.35179543,0.94708896
N314,-0.32587415,0.9423497
N1232,-0.36467445,0.87558067
N748,-0.28502417,0.9496808
N1177,-0.30895507,0.89758885
N900,2.4657395,-0.72710514
N478,-0.48457456,2.4435122
N852,-0.5927048,3.7172914
N398,-0.26163352,-1.0005051
N737,-1.6910201,3.8911653
N343,0.3481043,3.1523514
N456,0.35615152,3.1432593
N728,-1.7781314,-0.38315883
N1009,-2.108413,-0.44782633
N449,-2.0667133,-0.27252734
N1218,-1.5924066,3.1094983
N1190,-2.0344145,0.4190588
N580,-2.3529959,2.0569434
N434,-2.4700632,2.1247416
N255,-2.9016886,6.3095546
N161,-2.7549932,5.5057287
N576,-2.826148,6.410024
N643,-0.9862847,0.25474927
N981,3.221546,0.1257583
N692,3.45114,-0.1259745
N937,3.294076,-0.08643521
N390,3.3319924,-0.1394904
N587,-0.7716861,0.32645744
N934,-0.84432447,0.46713814
N451,1.293142,-4.4393287
N273,1.2774706,-4.193585
N848,1.3904207,-4.909012
N435,-2.538305,0.6314441
N74,-2.62178,0.6675396
N195,-0.7757157,0.45275185
N1155,-2.6180136,0.6706195
N1062,-3.1404052,1.2661884
N1208,-0.68365866,2.8844934
N155,-2.5153325,1.5096691
N1087,-2.7464626,1.089753
N392,0.12540929,0.9544556
N90,-0.8536734,3.6125119
N327,-0.35940737,0.67581844
N620,-0.41421098,2.6033645
N53,-1.7310098,1.5241191
N63,-2.2048635,0.45832986
N89,2.1313357,-0.5242934
N898,-0.4551437,0.19573449
N430,-2.03866,-1.5031306
N454,1.2489092,-2.8495026
N865,1.2602588,-2.8108966
N540,0.7989794,-2.2063823
N567,-2.0342474,-4.205671
N508,0.8181348,-1.1958563
N1051,0.81317055,-1.2023822
N421,-2.8168678,-3.0690713
N793,0.859414,-1.6662238
N868,0.8174933,-1.338794
N824,0.8076381,-1.334507
N489,1.1576425,-2.2049844
N1203,-2.1714945,-6.0482674
N608,-1.7451512,-5.296656
N46,0.6452429,-1.4403036
N732,0.77371085,-1.3670206
N13,0.7643338,-1.3643075
N806,0.9645635,-1.5932232
N184,1.1337011,-1.5147312
N80,1.07001,-1.5163368
N677,-4.365545,-6.7180247
N216,2.045803,-1.9346005
N335,1.5870514,-2.0785646
N754,2.7209313,-0.4386617
N339,-0.3214441,-2.4778323
N345,-0.6852345,0.13015719
