id,dim0,dim1
N1812,-0.7487806,-0.8115568
N157,-0.7744643,-0.7674989
N4729,0.89551485,-0.44370347
N4262,-1.2980193,-1.798355
N3551,-1.1250563,-1.4941777
N4914,-0.04353237,-0.19486104
N1530,-0.120318234,0.78017247
N2113,0.15066177,0.31759945
N2790,0.15885903,0.49496716
N4796,-0.8728655,0.42908898
N2914,0.34495848,0.4837312
N1945,-0.48208046,0.56005967
N4066,0.074705616,0.17813846
N4334,-0.023186075,-0.22133128
N2985,0.26457155,0.1385654
N2506,-3.9469662,0.29160815
N1929,-0.179306,-0.11610069
N4768,1.5771451,-0.27700266
N4559,-0.44572943,-0.050205845
N3601,-0.7227836,-3.0725994
N2636,-0.34249848,0.016822025
N3535,1.2032907,1.4788804
N2080,0.2548039,0.45555583
N136,0.405469,-0.22520915
N913,0.4644106,-0.9432087
N3615,0.5135625,-0.9657287
N2522,0.2897312,-0.095362715
N2984,-0.0045001786,-0.109500915
N3284,1.0012631,1.2568452
N730,0.73612726,0.4106408
N3021,0.7728317,1.3256042
N2986,1.2421533,1.5181639
N2776,1.1618354,1.5106083
N824,0.4160741,1.2637763
N4563,0.17595346,-0.0692696
N1831,2.5539217,-0.63374025
N2711,-0.30184883,0.24117237
N2676,-0.28859437,-2.5934703
N4886,-0.20958269,0.46058404
N3319,0.52666426,0.8152384
N4978,-0.020935904,-2.5171318
N2451,-0.30145657,2.6207607
N1653,1.1524658,-4.807284
N2618,-0.115148224,0.14391562
N4393,-0.26900548,-3.3656013
N2566,-0.10453242,-3.1152751
N3478,0.69585043,0.0729424
N3482,-0.901731,0.49579418
N1938,-0.9623707,0.4433834
N3722,0.55074275,0.86762685
N1837,-0.93423456,0.31334862
N984,-0.9478002,0.34430042
N3618,-1.4471791,-3.8267622
N1957,-0.38090396,-0.10866942
N4994,0.30408394,0.75244504
N2537,0.1616557,0.79958236
N2668,0.45459628,0.5197249
N3454,0.5879906,-3.0908928
N3797,0.035914984,-3.177505
N4684,-1.603667,-3.7751706
N478,-1.6857629,-3.7115471
N2341,-1.508543,-3.2721078
N2264,0.032135535,-3.1925728
N420,1.1145642,-4.6711164
N1587,1.1822966,-4.9377685
N1891,1.1993371,-4.9988317
N4269,1.1774019,-4.8505507
N2514,1.1990789,-4.989628
N1869,0.083203964,-3.0870795
N1800,0.15590888,-3.5906403
