id,dim0,dim1
N1511,-1.7190377,1.846989
N1874,-1.6596794,1.8573654
N4797,-1.6432645,1.8149234
N713,-1.610708,1.8430763
N1966,-1.297431,-0.00064020604
N2274,-2.801291,-0.027020924
N3326,-0.82006276,-0.6600406
N1458,-0.86222947,-0.72973925
N3760,-2.6232834,0.10596257
N604,-2.8955019,-0.099273674
N667,-2.587697,-0.0017267466
N579,-2.4636924,0.050992604
N75,1.765055,1.412115
N155,2.2331748,0.5992939
N2110,0.39855745,-0.39828205
N4139,2.729344,-0.2791061
N4648,2.819159,-0.37652242
N757,0.19645233,-0.952692
N3327,-0.19648845,-0.032454073
N1530,1.4090112,-0.66661185
N2596,1.5039815,0.10590403
N2638,-0.93644357,0.2748133
N3355,0.93624365,0.23485714
N1061,-0.25174475,-0.020461507
N3417,-0.1819631,-1.3253986
N1755,-2.8669488,2.2531078
N3628,1.1386862,0.40847108
N3748,-2.605275,2.1998682
N4580,-2.6887648,2.2045097
N4207,-3.0576165,2.2233908
N2549,-2.66889,2.1630437
N2230,-0.06400472,0.33777094
N3805,0.82601,-0.19110483
N2421,0.79330057,-0.14462903
N4431,0.995208,0.733096
N340,-0.26850426,0.49472263
N768,-0.26438236,0.51630217
N139,-0.3821303,-0.8683332
N3723,-0.5567939,-1.6709118
N2435,-0.49756402,-0.77182496
N577,-1.0480624,2.1353881
N3270,-0.28468052,6.1776333
N2259,-1.7556314,1.9158025
N4759,-1.3780261,1.4932321
N2983,-0.059248313,0.45816395
N1018,-0.08341396,0.44023907
N4704,-0.07385161,0.43204644
N3446,-0.03166064,0.4501141
N1918,-0.06077218,0.4032296
N2059,-0.095349915,0.4244916
N1155,1.6846964,0.2764381
N3159,1.8955884,-1.0179355
N1593,-0.032764245,0.3939908
N571,1.5259796,-0.69144607
N3444,-2.097383,-0.85325587
N1862,2.513051,-0.30530918
N4258,-1.6942147,0.6900718
N2214,-0.111313336,0.40013176
N1971,0.23610875,-0.43618935
N960,0.3149207,-0.8416624
N4242,0.4646694,-0.7569718
N2282,0.61887395,-0.69476235
N1691,0.5907092,-0.7414971
N3564,1.8300143,0.2514373
N3020,-0.006764548,0.3736605
N2537,0.065215684,0.37527934
N4754,0.794839,-0.32570612
N3663,0.80720353,-0.34604073
N1652,0.7344496,-0.37478858
N818,1.5404065,-0.8728934
N1471,2.0045211,-0.11571965
N4273,0.09117466,0.48331884
N1281,0.13028298,-0.50032926
N2403,-1.8249834,0.6076112
N4123,0.07536464,0.4320266
N1093,2.0834255,-0.3291813
N1193,2.3919249,-0.23072097
N2268,-0.9614129,-0.88028604
N1245,0.9935286,2.9451373
N2592,0.47779122,-0.2102589
N1646,-1.8372457,0.6015806
N2480,1.423771,-0.760329
N4015,0.13175191,0.4269065
N3353,0.42724767,-0.90093243
N1427,0.34151214,2.796037
N800,2.0823894,-0.32992116
N1560,-1.937602,0.5861523
N4279,1.9016,-0.2836852
N2449,-0.49144337,-2.1616418
N397,2.0392954,0.12513866
N3440,-2.811396,-2.4986315
N1930,-2.3112938,-1.0850917
N1500,2.1576493,-2.7591257
N2469,1.8674297,0.12362687
N3738,1.9649632,0.1999628
N1433,2.367454,-0.18682683
N4013,-1.8968713,0.67472476
N1443,2.1919203,-2.879319
N994,2.1057289,-2.874411
N2566,0.07333702,-1.8147131
N3190,2.563429,-0.5178246
N4023,-2.7493637,-0.19936493
N2531,-2.2278733,-1.7557921
N954,-1.5849146,-0.21354863
N379,-2.218928,3.6055691
N396,-1.6189036,-0.73674923
N3057,-0.0195514,-0.78678405
N3360,-5.1050844,1.5447079
N2857,-1.5879068,-0.4246564
N2948,-2.4965463,-0.46096197
N4241,-2.9827242,-0.21727058
N3378,-2.904336,-0.25052023
N2163,2.1262355,-1.2237788
N3936,-2.7445912,-0.18668193
N1051,-2.8182034,-0.18175372
N4685,-0.54368544,-2.0400734
N1610,-2.2734697,-0.7016274
N2022,-2.3879821,1.3187581
N2662,-3.404024,-1.3161967
N590,-2.230019,-1.622937
N4034,-0.57561326,-0.4389498
N2281,-0.5506199,-0.43518353
N4056,-3.1556494,-2.8088691
N4212,-3.347889,-1.3499733
N4926,-2.6639152,-0.46468857
N3380,0.10804,-0.860632
N3218,1.431216,-0.65156406
N251,-2.4317503,0.16810924
N4549,-2.2703686,0.13557605
N1741,-2.3749735,-1.0544946
N3548,-1.996228,-1.0763403
N2659,-0.40484878,-0.99697465
N522,-1.8789357,-0.92910606
N3418,-1.951767,0.7811813
N3305,0.27901074,-0.24713436
N676,1.2437077,-0.9231732
N2807,0.2871584,-0.48523524
N3522,0.32044408,-0.48218003
N472,-0.83445156,-1.3263795
N3791,0.0791516,-1.139515
N1732,1.0848317,2.558739
N437,1.0045835,2.5496173
N2120,1.9042549,0.06640357
N2058,1.8577067,-0.40113512
N4190,1.809452,-0.14904496
N2194,2.104898,-1.0217494
N3542,2.4292116,0.09546773
N1708,2.2701669,-1.2307504
N1209,2.1147053,-1.2419376
N3049,1.8178087,-0.10621437
N4541,2.6258879,-0.36996087
N10,0.6296889,-0.38769546
N3144,2.894501,-0.34180892
N1512,1.7696658,-0.048240736
N261,2.0120153,0.17086524
N1268,1.9169189,-0.069000185
N3813,2.205426,-1.3175392
N2327,2.683355,-0.26434228
N2926,1.7982216,-0.5119749
N2521,-0.9765567,-1.3642534
N4879,0.32982847,-0.7707387
N4517,3.3589792,3.091209
N2433,-0.5982345,-0.57546693
N2645,-0.59990436,-0.6274258
N1120,2.494451,0.10587706
N827,0.17858848,0.71200824
N1968,0.022442712,0.43217933
N612,0.70922,-0.8136549
N3012,1.1847717,-1.1969326
N4787,0.38331512,-0.9559614
N3733,0.07637698,-1.2770693
N847,2.9377983,-0.5142601
N4989,0.6454927,1.4743599
N4107,2.1326478,1.6230768
N4603,0.1365326,-0.88167125
N164,0.904976,-0.23944792
N3659,2.230276,1.8223478
N3493,-0.383953,-1.3840317
N100,2.3142774,1.8527234
