id,dim0,dim1
N408,-0.41782007,-3.5080936
N692,0.73392594,-2.1596377
N1176,1.0233963,-0.47794166
N9,-0.17859098,-0.7121842
N36,-1.2638842,1.4902389
N43,-1.2061583,1.3772411
N1245,-0.20587425,-1.412715
N941,2.9345322,0.15732966
N540,2.8828912,0.1670136
N298,2.9004078,0.15536898
N389,2.824368,0.18226604
N1165,2.8337326,0.12694043
N172,0.02908063,3.8229604
N1166,-0.034525782,3.8012314
N924,0.004380569,3.8198872
N986,0.03556557,-1.8300582
N289,-1.3228344,1.4846292
N344,-4.647506,-1.6325241
N1136,1.0387675,-0.48739353
N649,0.7303386,-2.4187217
N931,3.6694145,4.545701
N470,3.5156417,4.7655034
N513,3.563291,4.7914333
N1109,3.8463683,4.957864
N1020,3.5024734,4.5295897
N988,5.561504,6.1507607
N1195,5.6262994,6.2115664
N656,5.7710934,6.282572
N203,5.741859,6.3685465
N844,-4.776687,-0.28987527
N570,4.336413,0.82907003
N426,4.5069385,0.639827
N655,4.21079,0.83839107
N629,4.369494,0.8123648
N366,1.6278907,-0.5341043
N271,1.5641205,-0.5439901
N1233,1.8969797,-0.8882484
N108,1.8689867,-0.65807223
N1048,0.97159576,-2.571294
N355,1.4214497,0.17292468
N157,-1.2098123,1.3575041
N591,-1.1650841,1.279653
N1197,-1.2020763,1.3224915
N1122,-1.0677638,0.96342635
N917,-1.1185927,1.2479553
N497,-0.70927656,-1.846923
N117,-1.2750584,1.3600723
N299,-1.7770227,3.989207
N1096,4.2293773,-1.0710521
N151,4.5243635,-1.1358612
N948,4.3034444,-1.1276379
N234,4.63336,-1.1615865
N489,4.26496,-1.0481324
N671,4.268136,-1.0505761
N276,4.464188,-1.1542995
N872,4.331647,-1.0713861
N208,1.6163763,-2.873253
N133,2.3450975,-2.676197
N874,2.4572558,-2.688496
N512,2.406958,-2.6585653
N155,2.3313794,-2.6699
N193,2.4275699,-2.746743
N1098,2.322874,-2.6130323
N956,2.3024611,-2.2984297
N793,2.45826,-0.6546728
N342,2.7934637,0.9097954
N757,2.2972345,-2.5586884
N994,2.3298898,-2.6729794
N462,2.304277,-2.6374009
N302,2.314271,-2.681651
N687,-0.13353825,-1.0443498
N1005,0.019408956,-1.2491525
N188,1.5111796,-2.658353
N921,1.4914633,-2.7238517
N763,1.5348809,-2.980709
N21,1.4887726,-3.041049
N451,1.7165657,-1.2949789
N680,-4.141326,-2.5628421
N269,1.4746221,-0.7281303
N583,1.9773554,1.7103223
N192,2.1833153,-0.71596426
N903,1.5169849,-0.7184614
N1012,-6.41792,-3.6540408
N306,-2.5083885,-0.74390286
N700,-2.5565882,-0.74688166
N875,1.350302,-0.6419744
N493,0.0545948,-0.27002645
N548,0.5045362,-0.4228575
N132,-0.6254523,-4.796608
N557,-0.6549119,-4.661392
N111,-0.67633766,-4.7502785
N78,1.825009,-0.88743263
N727,1.9147483,-0.80946887
N805,-0.6508651,-4.65456
N18,1.7423376,-0.5550996
N270,1.9818927,-0.7433889
N401,1.0070744,-0.34497714
N351,1.0083879,-0.32172236
N1250,-3.1682801,-3.0062099
N414,3.6823292,2.516037
N415,-2.0847259,0.29705772
N709,1.0162216,-0.3677874
N1094,0.9286952,-0.38920453
N140,1.0859385,-0.53115577
N217,-0.8574595,-2.5841002
N549,0.73775434,-1.3405015
N657,0.032525167,-1.1980685
N227,1.0676612,-2.7419767
N865,1.8735207,-0.5988178
N56,0.24488115,-3.4904065
N438,3.2110195,0.13763654
N838,3.12211,0.026845444
N319,2.0891123,-1.0301585
N792,-0.3758195,-3.3294973
N113,-0.49880484,-3.5570579
N1187,5.3188148,-3.331349
N378,1.9243215,-0.62982476
N552,1.886628,-0.61901945
N1026,-0.33280873,-3.459746
N811,-0.52733684,-3.4334693
N639,1.6818303,-0.6225383
N225,3.177401,0.06980188
N573,-4.027477,-2.3563023
N253,-4.185573,-2.534038
N855,0.016576007,-1.0766484
N576,-0.8320527,-0.2529715
N53,-0.10410987,-0.9874097
N667,0.63540494,-1.6046858
N816,0.33157623,-1.9281654
N346,0.86229813,-1.3790631
N1112,-3.9190888,-2.1713634
N594,1.055573,-1.2408988
N833,0.6054787,-4.515181
N296,-0.018688664,-2.6187904
N984,0.48549408,-0.7161496
N406,0.7691532,-3.9906402
N877,-1.1337924,-0.5082168
N532,1.0001078,-0.4206478
N925,-1.116646,-1.3674114
N379,-2.092311,5.277654
N546,1.7616115,-0.58668876
N1138,2.640451,0.8459736
N286,-0.2572467,-0.79596823
N873,-0.93286973,-2.2954996
N282,7.8267255,-1.9384217
N263,-0.88761765,-2.2693424
N105,2.6762066,0.87220716
N413,2.9421158,0.9330709
N1246,0.3686927,-1.4466128
N476,-0.88323706,-2.3799865
N721,0.25210318,-1.0129427
N572,-2.0342827,3.6305919
N773,6.2787952,0.18618749
N635,6.2108684,0.21045971
N337,6.236066,0.13913499
N902,0.42274094,-0.36832544
N828,-0.13335025,-1.2582
N781,2.0760937,-0.939227
N991,-2.603497,3.2077768
N776,-0.8548772,-0.8666531
