id,dim0,dim1
N3756,0.020692313,0.4018645
N3625,0.044883445,-1.65602
N1716,0.03571876,-1.0729852
N1299,0.035317734,-1.094046
N4540,0.04715649,-1.8462862
N2304,0.043910667,-1.6562091
N4452,-0.01901942,0.028972931
N1636,0.041849807,-1.6688579
N2988,0.051948495,-1.9392778
N4395,-0.0064762877,-0.5457982
N1480,-0.0004424164,-0.6020726
N4301,-0.015583227,-0.21743444
N1882,0.03335826,-1.1733487
N4105,0.032890297,-1.234413
N2878,0.027334696,-1.0916803
N3294,0.03900475,-1.2363093
N4337,0.051399738,-1.6152806
N2376,0.043401897,-1.6986912
N2563,0.04068459,-1.5968522
N509,0.047084033,-1.7015775
N3525,0.047185257,-1.7475017
N3930,0.009240968,0.00994093
N1082,0.042990766,-1.5419389
N4859,0.02726707,-1.0299138
N2305,0.036772013,-1.2262247
N1870,0.0459909,-1.6812997
N3613,0.03586042,-2.8081148
N1498,0.041110486,-1.7159655
N1598,0.044640914,-1.6568272
N3993,0.05062914,-1.8167707
N2645,0.050461523,-1.8083082
N4652,0.04958842,-1.7772943
N2108,0.049859904,-1.8182491
N1175,0.006841721,-0.06523932
N4794,0.044030413,-1.7646787
N4383,-0.0018513342,-0.25508428
N3792,0.024347143,-0.9290027
N284,0.01258843,3.3685675
N3830,0.016973633,0.19283873
N886,0.012421181,0.30565473
N2537,0.042322174,-1.6639134
N1958,0.04014331,-1.6246008
N4283,0.041572504,-1.6499698
N4243,0.0037147366,0.04903207
N1054,0.021283919,-0.87468934
N4674,0.02153756,1.6413486
N2380,0.03179393,-1.2091049
N4879,-0.001050273,0.27104744
N1310,0.046499163,-1.6678073
N2590,0.045706324,-1.7061077
N4534,-0.004038362,-0.14105675
N2534,0.05133532,-1.7278353
N3659,0.049072832,-1.7815778
N444,0.044425905,-1.6918408
N838,0.010267464,0.8304414
N3260,0.029433167,-1.2925742
N4441,0.0043531433,-0.029118247
N1813,0.04745774,-2.9278016
N2879,0.03248448,-1.2428956
N3422,-0.019431062,-0.115686186
N1165,0.030346936,0.51517856
N2298,0.027187334,-1.4110465
N2675,0.028967677,-1.3509939
N530,-0.00045283046,-0.4666307
N1977,0.034284905,-1.2289693
N357,0.030443119,-1.1535729
N515,-0.025394809,-0.15914074
N991,-0.01944291,-0.08034211
N1105,0.036612764,-1.3668185
N118,0.03297194,-1.3426677
N2386,0.034072615,-1.3604442
N3192,0.03515538,-1.4116591
N1508,0.024458466,-0.9475209
N2375,-0.004300582,-0.4205265
N4823,0.008211503,-0.68399614
N4503,0.016849328,-0.65859365
N1910,-0.015942475,-0.212847
N2271,-0.010368801,-0.03814698
N4928,0.00092106964,9.613484e-05
N4131,-0.011218044,-0.4563164
N160,0.038232714,-1.385593
N4864,0.049683355,-1.8562721
N140,0.030359494,0.44910884
N4004,0.029188534,0.45195523
N2972,0.014842875,-0.72078454
N667,-0.010094877,-0.44993812
N4157,0.034685165,-1.3772652
N2389,0.026396459,-0.85783553
N3736,-0.00092725735,2.237314
N4465,0.0061794166,-0.60034573
N1513,-0.015581043,-0.07026062
N1932,0.011497432,-0.31955123
N16,-0.0059680445,-0.5893919
N2504,0.013452908,-0.70347303
N2628,0.013150429,-0.25849667
N627,0.02608264,-1.0426565
N455,-0.009459285,-0.5244417
N3562,-0.0014488213,-0.6449136
N1558,0.021535886,-0.90607744
N4273,0.01822738,-1.0462171
N4570,0.04288292,-1.5362306
N3540,0.0029595625,-0.1659294
N3783,0.011017138,-0.7059864
N1243,-0.0008784719,-0.023635484
N1624,0.047637448,-1.7794472
N3340,0.0054562334,-0.4054252
N4655,0.0259951,0.5942551
N1897,0.01683694,-0.7007062
N1369,0.030854678,-1.3440094
N2318,0.02328728,-1.0875945
N1390,0.03028554,-1.1802002
N3459,0.036183856,-1.4319264
N369,0.037201345,-1.4294415
N4204,0.033850208,-1.318639
N3904,0.032999747,-1.3079484
N2896,0.034201913,-1.3927935
N4635,0.037770815,-1.2826502
N3242,0.016067399,-0.7460183
N415,0.03860204,-1.4093874
N3666,0.034367338,-1.2866818
N3166,0.012835452,-0.7931776
N3205,0.0317289,-1.1840318
N3807,0.039641395,-1.3221202
N3893,0.038507372,-1.2913913
N4851,0.03874246,-1.3476635
N4017,0.049562626,-1.7690469
N1168,0.015046952,-0.96403426
N1124,0.05165351,-1.7530991
N3454,0.04585234,-1.7267724
N1135,0.016178135,-0.84193015
N3864,0.048663042,-1.7675352
N629,0.0044017658,0.15944853
N1762,-0.0018345192,-0.5693785
N1949,0.012741886,0.31734842
N3475,0.04859224,-1.8018229
N1601,0.026489107,-0.96597666
N908,0.03312788,-1.3210196
N4246,0.0158614,-1.0453334
N4657,0.026929608,-1.0010649
N1195,0.028874854,-1.1606287
N2703,0.03530421,-1.2868319
N3203,0.016895233,-0.8068207
N2147,0.04197377,-1.232283
N2519,0.010141462,-0.6186929
N2320,0.01714446,-0.94981414
N3803,-0.0062219854,-0.43277675
