id,dim0,dim1
N3756,0.12752528,-0.11700215
N3625,-1.2311679,0.47394466
N1716,-0.8175918,0.7745293
N1299,-0.86312306,0.59414303
N4540,-1.2953829,-0.07494591
N2304,-0.9443027,0.3723134
N4452,0.7081373,-2.7608755
N1636,-1.0525188,0.35398966
N2988,-1.5097351,0.32784426
N4395,-0.32037127,-0.000103355385
N1480,-0.021684334,-0.49340183
N4301,-0.06283794,0.6216599
N1882,-1.0236452,0.45295352
N4105,-0.72966844,0.47984794
N2878,-0.7341535,0.62794954
N3294,-0.85849756,-0.09148398
N4337,-1.1652889,0.10663887
N2376,-1.2889848,0.059722006
N2563,-1.4903002,-0.21440347
N509,-1.2851229,0.0025554239
N3525,-1.4073865,0.17930607
N3930,-0.4775862,0.32520464
N1082,-1.0155002,0.23889852
N4859,-0.8340799,0.107177444
N2305,-1.0223417,0.9326142
N1870,-1.6305034,-0.35058233
N3613,-2.1873596,0.2735161
N1498,-1.316002,-0.11883127
N1598,-0.86409116,0.2681904
N3993,-0.9555578,0.4173335
N2645,-0.5387919,0.89164305
N4652,-0.5366312,0.8377098
N2108,-1.4658021,-0.25039876
N1175,-0.05250983,0.36376166
N4794,-1.143428,0.12619574
N4383,-0.23870035,-1.3544165
N3792,-0.86317486,0.18711363
N284,2.5860255,-0.515054
N3830,-0.20688835,0.22460155
N886,-0.011327777,0.6684399
N2537,-1.3217018,0.8070273
N1958,-1.1589013,0.74177533
N4283,-1.205647,0.8815122
N4243,-0.18575583,0.51454365
N1054,-0.46940678,0.63717395
N4674,0.8905863,0.123825304
N2380,-0.6865564,0.68415505
N4879,0.36738205,0.040675946
N1310,-1.2335503,0.60203606
N2590,-1.3416963,0.43476492
N4534,-0.19093163,0.38881227
N2534,-1.159192,0.18579893
N3659,-1.3786621,0.572218
N444,-1.1351463,0.6372018
N838,1.1910194,1.0587596
N3260,-0.44072235,-0.1597576
N4441,0.18247229,0.31542444
N1813,-3.1403403,-0.96590483
N2879,-0.9460765,0.6582578
N3422,-0.7039193,-1.464336
N1165,0.42339623,0.525449
N2298,-1.2069919,1.3450601
N2675,-1.1050692,1.4338396
N530,-0.17556833,0.33467734
N1977,-1.1866739,0.023252757
N357,-0.5170566,0.693418
N515,-0.14047255,0.24842216
N991,0.118472025,0.3724799
N1105,-1.0720199,0.9991213
N118,-0.9806463,1.0442548
N2386,-1.1212629,1.4731008
N3192,-1.2501704,1.1752436
N1508,-0.97386247,0.3934437
N2375,-0.90940607,-1.5911918
N4823,-0.5446507,-0.053269446
N4503,-0.3415383,0.29953244
N1910,-0.5073643,0.9420299
N2271,0.3324433,-2.6662893
N4928,0.105565876,-2.86152
N4131,-0.02707816,0.19365214
N160,-1.0027605,-0.26403105
N4864,-0.28956634,0.6247933
N140,0.99948764,0.21654676
N4004,0.9672096,0.28827757
N2972,-0.42784786,0.1866332
N667,0.02881883,0.34409395
N4157,-0.567205,0.37812892
N2389,-0.6807652,1.017146
N3736,1.0663279,-1.2778822
N4465,-0.26418084,0.2557761
N1513,0.30133873,-2.66453
N1932,0.092253566,0.61292
N16,-0.42191786,0.33785555
N2504,-0.4274608,0.8518378
N2628,0.081178755,0.5352402
N627,-0.866262,0.31796128
N455,-0.33268988,0.51640576
N3562,-0.56235635,-0.02174234
N1558,-0.7733878,0.29212186
N4273,-0.39209926,-0.032777026
N4570,-0.78401303,0.45564395
N3540,-0.17002434,0.52946275
N3783,-0.78662217,0.71474516
N1243,-0.5773831,0.62204653
N1624,-1.5522525,0.30412304
N3340,-0.056075294,0.4352312
N4655,0.5746521,0.06650314
N1897,-0.42115664,0.5480749
N1369,-0.9242074,0.9949893
N2318,-0.8775496,0.50174624
N1390,-1.1082778,-0.2725228
N3459,-1.1900977,0.4354933
N369,-1.3664802,0.3512966
N4204,-0.98113775,0.34729004
N3904,-0.9980585,0.27510655
N2896,-0.6862395,0.23249117
N4635,-1.0546716,0.19678384
N3242,-0.6586234,0.5518596
N415,-1.3473855,-0.14760622
N3666,-1.3283603,-0.0015855874
N3166,-0.7012996,0.6616108
N3205,-1.1347686,0.83504504
N3807,-1.3091934,-0.28401372
N3893,-1.2719659,-0.34320456
N4851,-1.3768449,-0.7037982
N4017,-1.6043142,-1.8358394
N1168,-0.873544,0.47979438
N1124,-0.87205595,0.55264163
N3454,-0.32579064,0.3252732
N1135,-0.90327346,0.5608922
N3864,-0.70926344,0.32108554
N629,-0.00969857,0.6349146
N1762,-0.13896146,0.799156
N1949,0.15375744,-0.30825308
N3475,-1.3369867,-1.7121007
N1601,-0.86209565,1.0341828
N908,-0.7387688,0.20520978
N4246,-0.9187909,0.17144124
N4657,-0.8769112,0.40571567
N1195,-1.1539819,1.0156909
N2703,-0.44931114,0.28037703
N3203,-0.6833801,0.5648323
N2147,-0.9034339,0.7561637
N2519,-0.044010155,0.65834624
N2320,-0.9399347,0.4891153
N3803,-0.006468801,-0.15147193
N144,0.23212795,0.08269187
N1178,-0.056954637,0.5855729
N92,-0.2128797,0.26927257
N4090,-0.3324138,0.37526748
N3576,-0.08978924,0.70626235
N2167,-0.2974037,0.6347562
N581,-0.31143105,1.021436
N2356,0.15015228,0.81453764
N4924,-0.6452997,0.7316208
N748,-0.5229191,1.0625108
N4688,-0.7695199,0.15807143
N2535,-0.13387547,-0.41393733
N4134,-0.069155216,0.37089482
N3396,-0.010297723,1.2257575
N1193,1.2360804,2.092688
N3499,0.35295123,1.8365278
N2629,0.07768084,0.17369094
N280,-1.5657282,-3.0658157
N2665,-0.5594406,-0.7677057
N4504,0.2213443,0.17092134
N916,-1.8210709,-3.1540294
N1641,-0.9753856,0.457838
N3926,0.080843024,0.2692193
N4051,-0.6959077,0.53040063
N3641,-0.023627963,0.14373682
N3153,-0.5620911,-0.42879385
N1968,0.31215084,0.4700221
N3984,-0.7533245,0.4328235
N2014,-0.6217358,0.76613384
N2073,1.0838171,0.442583
N1039,1.0644593,0.47381222
N3962,-0.23171952,0.7899026
N521,-0.17471041,0.6223624
N4375,-0.7716808,0.18274409
N833,-0.7408593,0.8687568
N1182,-0.7270166,0.38795736
N4091,-1.0658869,0.38843915
N35,-0.2073507,-0.5456491
N2218,-0.359065,0.5073863
N57,-0.33485848,-0.41768858
N790,-1.0561485,1.335656
N2394,-1.1656921,1.2655376
N3179,-0.3919592,1.2133517
N2989,-0.1600823,0.9218966
N333,-0.5069846,0.82906085
N3531,-0.38259667,0.6942182
N2216,-2.2020118,1.1372896
N3681,-0.27644816,-0.52899307
N2279,-1.0311748,-0.48348904
N1670,-0.23969673,-0.062247988
N4606,0.063900754,0.16199657
N4904,-0.1865007,0.87992346
N3612,-1.7572144,-2.537379
N3045,-1.8770212,-3.3193192
N1531,-0.5447758,0.8785546
N3794,-1.7599369,-3.2981148
N2694,-1.6060555,-2.95659
N2802,-1.8025416,-3.2341874
N2406,-1.7328452,-3.3238997
N1241,-1.6870837,-2.478617
