id,dim1,dim2
A0A8C4CNX3_9TELE/41-498,-1.6429851,-1.4289392
A0A6D2KQW5_9BRAS/30-513,0.930634,-0.26447085
A0A8K0MXP5_COCNU/37-492,-0.7060137,-3.205484
A0A6P5YD73_DURZI/55-522,-0.13118689,-2.4800475
A0A0D3FSJ4_9ORYZ/51-514,1.5366865,-2.5255113
A0A2V1DIY2_9PLEO/30-468,-2.5742395,0.11220987
A0A8J6AVG1_GALPY/899-1088,1.1881511,3.2440302
A0A168DGB0_CORFA/1-418,-0.64983606,0.08634059
A0A8H6P498_9EURO/256-505,-0.7226842,-0.2684176
A0A7J6X3X1_THATH/28-493,0.5652399,-2.170162
A0A8C3YBQ2_9CETA/51-484,1.9450754,2.52913
A0A4S8L3K1_DENBC/36-491,-0.18719271,-1.2729907
A0A8W8JJB2_CRAGI/51-516,0.6542439,-0.7680809
Q6CR59_KLULA/32-354,-0.72780913,-0.2481481
A0A4Y2H818_ARAVE/53-429,-1.0532995,-0.9969856
A0A6P6WQE1_COFAR/39-500,0.5671769,0.07427143
A0A445B643_ARAHY/91-537,2.2750201,1.5225987
A0A671FPY0_RHIFE/41-503,1.0550009,-0.8152761
A0A0E0MM21_ORYPU/44-511,1.1784534,0.050235357
A0A8C8LLH6_ONCTS/200-431,-2.4172387,2.142552
A0A0E0BCP2_9ORYZ/35-520,2.7970974,-2.9456024
A0A1V6TVX0_9EURO/42-508,-0.94706726,0.086117506
A0A1L9STC8_9EURO/28-476,-1.0609934,0.14323178
A0A165SZ13_9AGAM/39-489,-0.8946469,-0.41550928
A0A7J9MTW4_GOSSC/14-468,0.9463674,0.09462079
A0A2N3MY62_9PEZI/56-520,0.20892133,-1.1312852
A0A5N7B986_9EURO/41-489,-2.2349513,-0.17722914
A0A8C5PH39_9ANUR/35-486,-0.7845777,-0.990583
A0A094CPP4_9PEZI/59-522,-0.7499733,-0.04736985
A0A5F5Q1K1_HORSE/46-501,2.223081,2.915961
A0A7J8XAN7_GOSAI/67-513,0.79157466,0.053172253
G3XPY0_ASPNA/38-498,-0.7422349,-0.2538629
A0A1U8IFI9_GOSHI/33-495,-0.60970145,-3.8009546
A0A8H7U4Z9_9APHY/86-566,0.96239483,0.5029744
A0A0E0AYJ4_9ORYZ/36-504,-0.062337056,-2.2483304
A0A835YTH9_9STRA/2-494,-0.3345064,-0.10476145
A0A178ZT23_9EURO/35-468,-3.4330418,0.50473154
A0A5E4BZV5_MARMO/45-487,1.9811221,-0.4253854
R7VGR4_CAPTE/57-493,-0.45979208,0.63138723
A0A1Y1ZYJ4_9PLEO/78-527,-0.110898666,-0.28991103
A0A6A6NDI9_HEVBR/57-539,0.5906619,-0.09104131
A0A2B7Y9N3_9EURO/80-538,0.1800083,0.9055557
A0A4R8RSH2_COLTR/155-534,-0.06919703,2.849559
R0F1L2_9BRAS/31-494,-0.79675984,-2.5327115
G5BNF7_HETGA/33-428,-2.358738,1.2003121
A0A7J9AAU7_9ROSI/90-251,2.236599,-1.9214511
A0A2R6PLR3_ACTCC/82-524,2.2205114,1.6128942
A0A8H6XF21_9AGAR/35-449,-0.032676898,0.21404484
A0A1C1CH86_9EURO/46-511,-0.8562037,0.12894039
A0A8H7Q7M2_9FUNG/104-534,0.46661472,1.0494244
A0A8B8JEZ9_ABRPR/29-490,0.051129654,-2.2290459
A0A067TJ58_GALM3/47-495,-0.5556556,2.8997874
A0A6P6AXW2_DURZI/27-506,1.1231626,0.005747553
B6HF10_PENRW/52-515,-0.6510252,0.8757204
A0A2P6S6G0_ROSCH/1-262,-1.2031028,-2.9053025
A0A1B8DTW0_9PEZI/63-521,-1.120948,-0.5702062
A0A3B6BWU9_WHEAT/1-419,-1.1232741,-2.7076077
A0A1J6IRZ0_NICAT/36-499,-0.18958446,-2.8421068
A0A409Y628_9AGAR/46-487,0.102616906,-1.0750823
A0A8H6ZQ53_PLEOS/40-550,-0.08608632,0.3875827
A0A507B0N3_9PEZI/9-398,-0.7269818,0.24739066
A0A444FD81_ENSVE/170-642,0.7587281,0.04105648
A0A7N9ANK6_9TELE/150-538,-2.0070844,-1.5783888
A0A0D0CCP9_9AGAR/26-468,-0.19892481,-1.011684
A0A1M2VKR2_TRAPU/35-560,-0.086693056,0.33386987
A0A4Y7PMZ9_9AGAM/62-524,-0.09670718,-1.1705774
A0A093YB22_9PEZI/1-438,0.035812408,0.09354748
A0A091QKL7_HALAL/34-492,2.7438197,3.907747
A0A1L9UME8_ASPBC/40-501,-1.3940969,-0.56502604
