id,dim0,dim1
N3320,0.8650372,-0.5130726
N1629,0.068053216,-0.14246953
N1416,-0.035339884,-0.025623173
N1457,-0.06851595,0.9403877
N4790,-0.019101586,0.8523367
N3056,0.9751532,1.936539
N2597,0.5355041,0.83244103
N3689,0.9213146,1.5771825
N3376,0.10986826,-0.80121946
N3403,3.5310864,0.8675903
N1666,3.4283419,0.80775756
N4317,-0.04484484,-0.9449674
N2624,0.10377337,-0.6569048
N2421,-0.20797198,0.8735974
N4606,-0.22928385,0.9050478
N3681,2.2337584,0.15395083
N2389,0.114934646,0.7945995
N2042,-0.9810356,-0.45336112
N1367,0.7228024,-0.5609171
N2258,1.0830891,-1.8712686
N3616,1.0799637,-0.2004102
N2592,1.3407699,0.6058169
N1644,0.31389746,-0.1572076
N994,0.16603869,0.0637448
N2113,1.3844244,0.22931631
N3911,1.5082719,0.6355497
N3745,0.6626594,2.1748884
N3490,1.1529154,-1.839902
N2919,-0.4075547,-0.16327855
N1445,-0.5310658,0.5190781
N1378,0.29710966,-0.83386284
N3362,0.114779815,-0.17050354
N3368,0.98688495,2.0403676
N4193,0.16326718,-1.0793039
N4702,1.7596844,-0.052876927
N30,1.9381927,-0.15504663
N4682,0.8257507,1.8278637
N4696,0.4434137,0.06711927
N4899,-0.14798129,-0.97676355
N4078,-0.13925606,-1.0771458
N3106,1.8492305,-2.74643
N1386,-0.9264215,-1.6090726
N3292,0.8905171,-1.0025061
N4869,0.3781986,-0.94676775
N1203,0.40841544,-0.91992056
N3254,0.4317023,-0.984815
N4155,0.42065468,-0.90158004
N39,0.88529587,1.9610353
N4355,0.6139449,1.7772942
N1542,0.5464599,1.8573642
N3012,0.53801537,1.8485682
N2920,0.5600424,1.8745713
N1876,-1.0313656,-1.0595107
N2835,0.2804101,-1.407971
N4824,1.3735447,-0.28535154
N2938,-1.0805352,-1.5004826
N2017,-0.022160772,0.112933494
N3734,0.1476403,-0.014735834
N983,2.164105,-1.1542702
N2494,0.19453171,0.14971781
N4412,0.6100813,1.9438497
N25,0.3830468,0.01783507
N3865,1.9192333,-3.115181
N4985,-0.058599442,-1.4321319
N4961,1.1353806,-2.0766182
N2714,1.5698441,-0.1434945
N3507,1.542781,-0.10294043
N4650,0.32611912,-0.7600188
N3852,-1.101203,-1.3859265
N4823,1.8082776,-0.10662175
N2662,2.0388138,-1.021588
N4110,0.5199349,-0.56478506
N3494,0.8797749,2.1166735
N2499,-0.4085214,0.5011109
N1845,-0.73454535,0.5658911
N1765,-0.72404027,0.57798284
N2707,-0.7213832,0.5499443
N3232,-0.70797515,0.5724667
N1267,0.432991,-0.48576766
N4428,3.4745443,0.7101576
N1890,0.805038,2.0685823
N866,0.7978891,1.9275783
N3633,0.10702363,-0.3534687
N3972,1.0026639,1.9109532
N2975,1.1841228,0.10394556
N550,0.12236034,-0.26743236
N3540,-0.00092438236,0.43383232
N4668,-0.7056284,0.53431064
N1692,-0.24663201,-1.2738044
N4973,1.0216905,-0.8378409
N1412,1.1998657,-1.2161442
N3416,1.2584089,-1.0018743
N328,0.41268173,-0.23180561
N3165,0.5604863,-0.5882899
N2257,0.1498758,0.011453022
N3041,-0.39429995,-0.11514246
N1451,-0.30850184,-0.061223842
N4872,0.61408603,1.8666644
N4799,0.7744503,1.8205985
N639,-0.05575616,0.052886453
N3370,0.45255002,1.4609967
N4998,0.10669517,0.042771757
N263,1.2022197,0.21519941
N1323,-0.35676536,0.30037728
N2134,0.53149176,-0.29581583
N797,0.40617374,-0.53110147
N1099,0.50103724,-0.40993667
N4140,1.6023222,0.027184226
N191,1.3823537,0.13553093
N3606,1.3471501,-0.0116651235
N3703,1.412651,0.018351128
N2738,1.3683164,0.03470173
N912,1.0068495,2.32171
N63,1.9606962,0.02596933
N2073,-0.18485719,-1.0898849
N20,1.203312,-1.2187327
N4284,1.2627381,-1.1966722
N607,0.8873409,-0.36902177
N1285,-0.7665349,0.4377197
N1194,-0.7368791,0.4795897
N4256,-2.1172175,-0.806136
N2790,2.4203558,-1.3835357
N677,2.3758247,-1.1881046
N2600,-1.2682385,-1.8683153
N3587,-0.025119562,0.13941693
N4524,0.1331065,0.05364619
N1253,0.6723131,0.010368491
N3790,1.2598052,-1.0067708
N2538,-1.0722948,-0.83024186
N2088,-1.0851499,-0.8057026
N4459,-1.1355268,-0.8906199
N4461,-1.088934,0.46536607
N1537,0.8879194,-0.3771966
N3811,-0.080305524,0.16422263
N1641,1.9805663,0.01788153
N2035,0.9513217,1.6524243
N502,0.2497078,-0.2688669
N2339,-1.3398031,0.18278418
N2940,-0.3736117,1.7330687
N3819,1.1939024,-2.1125183
N2921,-1.2090104,-1.5372626
N934,-0.32832047,1.661261
N873,-0.1358784,0.4757897
N2143,1.212189,-0.796689
N3544,1.4784093,0.264886
N987,-0.38805938,0.332777
N3134,0.25232834,-0.0849094
N2840,-1.065306,-1.3429362
N3674,0.3156966,-0.25534168
N1176,-0.8619888,-1.1470944
N1684,0.25418895,0.23930141
N713,1.1036004,-2.6706991
N1828,-1.2959203,0.37826958
N761,-0.8882457,1.0349243
N2769,-0.83335006,0.84961724
N3939,-0.35144484,0.40095386
N399,0.9606377,-0.3138762
N1284,3.2574039,0.6937139
N4636,-0.24360436,-1.9829156
N3120,0.97675717,-0.15523243
N3516,-1.1264377,-1.3707973
N3189,3.2027276,0.81127787
N2054,-0.6409372,-0.5651292
N2736,1.0519854,-0.07369535
N2594,2.8571284,0.19533587
