id,dim0,dim1
N1149,1.2577527,0.8741865
N737,-0.040881477,1.2291613
N764,2.697157,-0.2780661
N843,-0.07163283,1.3049165
N1095,-0.05518966,1.2811302
N1192,-0.5313449,0.10289797
N389,-1.1363969,-0.1125827
N248,-1.5090579,0.66892034
N837,2.1334927,-1.6215231
N678,2.1554985,-1.5613222
N576,-2.971027,-0.41504437
N1036,1.9759448,-0.3628819
N771,3.07202,-0.40355882
N104,0.9962655,0.7865092
N702,-1.1826333,-1.5484846
N889,-1.370515,-1.8485644
N250,2.538472,-0.4733997
N438,-1.2201582,-1.965901
N751,0.030269751,0.00492442
N227,0.034348983,0.004144904
N175,0.11112764,0.028234866
N112,1.9559343,-0.3216335
N1077,0.07197859,0.012495462
N1012,0.07609214,0.01607908
N855,0.011941162,0.0028456962
N326,0.67289203,-1.6013526
N411,0.65626,-1.5931809
N882,0.7268004,-1.7384953
N163,0.7205381,-1.716283
N652,0.68185794,-1.6307428
N393,0.6450853,-1.5605357
N522,0.5877427,-1.3938044
N723,-0.5920996,0.12016399
N180,-0.00671916,-0.0037219161
N501,2.7817018,-1.7156411
N118,-1.1124103,0.078302644
N930,-0.04220188,-0.0067540547
N950,2.3298252,-0.43767107
N228,0.09684957,-0.0119831795
N961,0.08541069,0.023707442
N1125,1.2695309,0.8153838
N525,1.2536193,0.7740921
N276,1.2980305,0.82042855
N665,1.1920441,0.78875536
N656,3.0097733,-1.9685979
N973,-0.5929336,0.5588348
N701,-0.57292885,0.71785915
N376,-0.6226533,0.7223172
N1084,-0.62581563,0.7537384
N399,-0.562419,1.1797098
N966,-1.3223207,0.69651926
N294,-0.99666095,-0.9554974
N1142,-1.0749798,-0.57893956
N660,2.029835,-0.32874137
N313,-1.273484,0.25146535
N818,-1.2710958,-1.6726106
N795,-1.2174476,0.061744507
N1040,2.3512099,-0.39924985
N1223,-1.1479393,-0.5115912
N18,-1.2953138,-0.1175627
N591,-1.3565822,-0.026907045
N150,-0.9086443,0.55993414
N549,-0.95081204,0.4514477
N421,-1.0466444,0.20821314
N1019,-0.9836472,0.56050384
N981,-0.9278866,0.55344856
N290,-0.02079426,-0.019377511
N1228,3.1691537,-2.2902327
N464,-1.0510299,-1.5441669
N942,1.6098404,2.107199
N625,1.7230521,2.170527
N401,2.9796503,3.1597426
N1241,-0.5064545,0.8427567
N392,-0.9299563,-1.686511
N595,-0.08936604,1.101381
N206,-0.84071785,-0.46936202
N733,1.3999097,1.9426644
N268,2.9894211,2.8324203
N94,3.1764526,2.656011
N700,0.73322946,-0.86987567
N1181,-0.57466894,0.00466438
N337,-0.07153613,-0.24622759
N1105,-0.29184464,-0.90520144
N1080,-0.23716162,-0.8088095
N292,3.329901,-2.0864546
N187,0.42860532,-0.63922095
N712,3.3390129,3.0236874
N543,0.335367,-0.5958683
N154,0.28983137,-0.59006697
N1017,0.29294655,-0.58763725
N567,0.39211363,-0.6506455
N1129,0.45329523,-0.66759765
N608,0.418481,-0.63842964
N41,0.29566345,-0.59128207
N446,0.47994828,-0.71473044
N270,-0.22893529,-0.7805095
N1086,0.42829028,-0.63975126
N989,0.39884964,-0.6088386
N229,1.3618048,2.8204353
N205,-1.1624596,0.44115365
N452,0.7037879,-1.7035973
N1018,-0.08869614,1.3588884
N1000,0.6421868,-1.533525
N1014,0.67107165,-1.5942469
N860,0.67334604,-1.6030909
N1248,0.70257026,-1.6861268
N1147,0.7096422,-1.6982703
N1119,0.7519888,-1.8095347
N474,0.67639726,-1.6093181
N1131,0.6844944,-1.6414466
N318,-1.4295638,0.40328783
N639,-1.358513,0.51091164
N653,-1.1864542,0.3529833
N370,-3.422742,0.5897921
N491,0.9226312,-4.3272185
N76,0.8742684,-4.2743707
N1211,-1.3316728,0.1691237
N628,1.2960211,-3.9353004
N202,-0.5835235,0.11534283
N258,0.06716533,0.01730288
N673,0.070286356,0.018605692
N775,0.0051271734,0.0099597685
N1209,3.27389,0.25744107
N1109,-0.56630176,0.16754705
N592,-0.5632641,0.101576895
N273,-0.68465793,0.07044176
N168,-0.535655,0.124800764
N319,-0.56707335,0.10401634
N970,-0.49237007,0.17228264
N1076,2.2063694,-0.542725
N599,-0.4600124,0.09927675
N484,-0.04541779,0.012527895
N223,-0.5539543,1.9872918
N1053,-0.051437374,1.2418456
N754,-0.5687685,0.1785972
N100,2.6881425,2.8291926
N732,-0.5986311,0.3095675
N823,-1.3005669,-1.3894008
N44,-1.1412516,0.39755246
N540,-0.58029133,-0.18009935
N1004,-2.1374748,1.2704813
N854,3.4834456,-0.64649457
N687,3.278661,-0.6482961
N596,3.256328,-0.65189
N557,3.1233275,0.4352739
N88,2.176637,-1.3779951
N806,2.1485434,-1.6786336
N841,2.0117419,-1.7181374
N496,2.4887135,-1.4512918
N849,-1.2889687,-1.4315944
N1200,2.3959508,-1.3555436
N822,2.2895,-1.5300939
N667,-2.1317244,3.9115105
N910,-2.6107092,-0.32649904
N247,-2.672674,-0.2902055
N792,-2.8673434,-0.3094373
N574,-2.702735,-0.31766012
N1087,-2.6741278,-0.26529115
N836,-2.623121,-0.26357928
N1178,-2.6659636,-0.24225155
N919,-2.6646135,-0.2592143
N160,-2.8900754,-0.35529342
N999,3.1102638,-0.52546924
N1237,5.1951785,-2.3216205
N593,5.527258,-2.473987
N893,3.2534862,-0.6678266
N116,1.6123939,1.1141148
N742,2.9049714,-0.4552404
N643,2.930956,-0.45232594
N466,2.9033062,-0.47025776
N213,2.3563554,-0.24873689
N517,0.07134279,0.012084139
N147,0.07353466,0.021522611
N1046,0.059909325,0.013767332
N1005,1.4224595,0.9723309
N1136,2.0203133,-0.4653586
N745,0.025860915,0.004354044
N47,0.12066907,0.032118067
N487,-0.4307268,0.873834
N957,0.6576519,-1.5842842
N621,0.6538653,-1.5839846
N1250,-1.3306752,-0.20274353
N190,-1.3936778,-0.2573612
N489,0.6718168,-1.6143036
N832,0.6662514,-1.600609
N129,0.011831673,0.007935878
N1003,-2.1128314,1.0352441
N428,-1.3322221,0.015462396
N899,-3.7667544,-2.4039807
N413,-0.3500205,-1.66431
N717,-1.0315901,-0.23819205
N456,-1.4174099,0.07534093
N481,3.874006,-2.3548372
N457,3.8738945,-2.3215435
N263,3.7604547,-2.342165
N993,6.449029,-4.178821
N8,6.5275016,-4.302675
N1148,6.805487,-4.4033523
N987,6.8269844,-4.373088
N172,6.6470604,-4.314693
N63,6.6811876,-4.2206163
N142,6.65157,-4.3388495
N55,3.430634,-1.9706262
N651,3.5797336,-2.1802108
N838,4.3514137,-2.458962
N36,5.350796,-2.3220162
N251,4.008919,-2.084387
N994,3.923884,-2.1570039
N1002,5.284605,-2.306755
N898,5.096112,-2.0636458
N348,3.7856848,-2.190972
N106,5.342231,-2.1952355
N633,5.783122,-3.7132192
N314,6.173095,-3.7528872
N768,6.205341,-3.911348
N356,6.006683,-3.753622
N1031,3.3201568,-2.28709
N698,-0.756467,1.1348424
N706,0.6660609,-0.14849156
N685,1.3047848,0.82862663
N879,1.1612861,0.72097677
N514,1.3278825,0.8869819
N790,1.2832135,0.8801698
N473,-0.9410297,-0.9475021
N703,-1.7313746,3.2862039
N583,-0.48558104,3.791005
N688,-0.6202233,3.869518
N1231,-0.43962926,0.77717716
N15,-1.8793359,3.3280997
N884,0.017615769,0.0031508468
N563,1.4333186,0.8372054
N1233,-0.45264342,2.0294433
N368,1.5029626,2.0370018
N176,-0.8868053,-1.4285007
N23,-1.0882045,-0.83061284
N1088,2.8964715,2.6125689
N342,-1.1563188,-1.5643871
N494,1.1751865,2.9157991
N935,-1.0996121,-0.80425394
N615,-1.1146995,-0.47759148
N787,-0.044316407,1.1395609
N87,-0.057655063,1.2446373
N811,2.353965,2.010412
N794,-1.3667877,0.11983853
N659,-0.97121155,-0.5483141
N1176,2.8765657,2.9097464
N79,2.504988,1.8503009
N1150,-0.9360735,0.7657854
N364,1.8355347,-1.5317681
N242,2.804447,0.048532017
N573,-0.539913,0.9012126
N235,1.3630539,1.120228
N1154,1.428976,0.7266393
N779,1.4299985,1.0582526
N1224,1.343525,0.92434686
N454,1.4148469,0.9216768
N533,-1.0970911,-0.43247762
N179,-0.60108167,3.9764771
N57,2.2684202,-0.22182505
N58,0.4619132,1.388466
N594,-1.139718,-0.2627387
N842,-2.1549,4.2054815
N1032,2.9760652,-1.3283577
N662,-1.400797,0.035385214
N137,-1.4252715,-0.072877556
N1090,-0.5708952,3.7015648
N798,3.9399133,-2.2449598
N722,-0.6233363,4.1627164
N658,-0.68709284,4.519775
N955,-0.6615403,4.54158
N819,-0.70648897,4.6965513
N458,-0.64578295,4.4328384
N635,-0.51861715,3.8908854
N605,-0.57881206,3.9100525
N1243,3.4517238,-2.193499
N834,3.4964957,-1.9965447
N371,-0.92375463,0.30495515
N1103,-1.2427638,0.5127292
N279,-0.9401636,0.38869423
N492,1.3097768,1.828753
N759,-0.5921898,-0.3191807
N64,2.8505797,1.904607
N859,2.8237371,1.8861524
N846,2.3718207,2.5239656
N360,2.4866955,2.5175037
N343,3.692719,-2.56155
N427,3.6650724,-2.5510333
N1164,-0.4617085,-0.25795186
N24,-0.49547672,-0.32275662
N417,2.4319034,1.738523
N345,1.832205,2.1330795
N310,1.8820324,2.1003013
N891,2.6595716,2.9851239
N1214,3.4947917,3.1856334
N131,2.5840726,2.2512069
N1022,2.9719954,2.9840276
N152,2.7040458,2.8785622
N719,2.919232,1.882831
N1013,2.9403358,2.558862
N297,-0.7809844,0.6236356
N1213,3.0321414,3.034403
N579,2.7678175,2.0791183
N944,2.6278377,1.89247
N509,2.3479633,1.799559
N1021,2.777479,2.0564642
N11,2.7058918,1.947128
N1232,2.022055,-1.3102564
N216,3.514645,-2.0480978
N119,3.434802,-2.1678152
N710,3.454964,-2.2539008
N1008,3.3622253,-2.1546469
N734,1.7888402,2.0931144
N577,1.462174,2.1645539
N285,1.7910709,-1.2156509
N299,-0.91705817,0.100155644
N391,3.3707113,-2.211222
N758,-0.61076814,-0.21059911
N85,-0.42617357,-0.32024464
N155,-0.4353504,-0.23884986
N1096,-0.35417688,-0.19430406
N1044,3.2480986,3.062143
N214,-0.5158592,-0.22913302
N198,-0.5007749,-0.15749045
N283,0.78273374,1.7184492
N561,1.4392409,2.1115263
N20,-0.6233442,4.2987046
N502,-0.99569994,-0.0032889955
N182,-0.09419933,-0.008774134
N1133,-0.7508708,1.6825624
N1201,-0.6510436,0.46155262
N1098,-0.633582,0.45221844
N74,-1.068814,0.35834965
