id,dim0,dim1
N1149,0.24342653,-1.9939492
N737,0.78299665,0.4289937
N764,-2.2299972,1.0281148
N843,0.82223934,0.46096456
N1095,0.8105042,0.56382525
N1192,-0.5751786,0.41883472
N389,0.27731848,1.3691833
N248,1.4184971,1.0063193
N837,-2.2065344,0.23667827
N678,-2.191461,-0.036598817
N576,2.3522844,1.9438019
N1036,-2.497343,1.7168903
N771,-2.1217198,0.6203365
N104,0.4348791,-1.5824713
N702,0.15345734,2.0552316
N889,0.16554427,2.0265229
N250,-2.0097399,1.489067
N438,0.09061953,2.339089
N751,-0.061347693,0.03592435
N227,-0.038643602,-0.014895938
N175,0.052847408,-0.034180935
N112,-2.0334208,1.5937431
N1077,0.045391046,0.04517037
N1012,0.06194026,-0.04954895
N855,-0.16173917,0.11804736
N326,-1.2968729,-6.905966
N411,-1.337909,-6.4385166
N882,-1.5071055,-6.736344
N163,-1.5215827,-6.78062
N652,-1.3309567,-6.6624007
N393,-1.2994411,-6.7704964
N522,-1.0952901,-6.695062
N723,-0.4658733,0.87881434
N180,-0.2008419,0.07277794
N501,-2.6478822,-0.17798099
N118,0.23658949,1.4066439
N930,0.060788482,-0.0773153
N950,-2.4599636,1.5981725
N228,-0.08072281,-0.0148127265
N961,-0.064949945,-0.012966305
N1125,0.47572616,-2.342266
N525,0.5201543,-2.5671513
N276,0.48199067,-2.3199933
N665,0.36242595,-2.0453262
N656,-2.8656178,-0.85798603
N973,0.6039237,0.7553767
N701,0.50170016,0.80119663
N376,0.6483409,0.78705347
N1084,0.59673333,0.9625472
N399,0.86648667,0.60267013
N966,0.8629902,0.94277513
N294,0.11741968,1.6163248
N1142,0.21974844,1.6347336
N660,-2.5728414,1.8511655
N313,0.72845125,1.2079579
N818,0.21193469,2.3541808
N795,0.518162,0.9839729
N1040,-2.2470787,1.5540274
N1223,0.35665128,2.0022914
N18,0.79867655,1.316274
N591,0.86173797,1.1300752
N150,-1.0541906,0.69843554
N549,-1.1517472,0.9141837
N421,-0.9243953,0.7721449
N1019,-0.6107135,0.87045807
