"","dim0","dim1"
"1251",-1.35541201303978,-0.220967838770683
"1252",-1.1339408349729,0.352816496590948
"1253",-1.07853057386473,0.511703832227995
"1254",-0.751167749312606,0.439022652148197
"1255",-1.00796745629927,0.265616257644171
"1256",-1.1946629531381,0.10531723531782
"1257",-1.31900296998064,0.00749058628061078
"1258",-1.37896936102758,-0.00645500586285279
"1259",-1.32562642851002,-0.0483490334234898
"1260",-1.14265005679706,0.195075276183149
"1261",-1.28263032287598,0.124839873939107
"1262",-1.24041886490743,0.141604332254181
"1263",-0.526808444885318,0.44129691001256
"1264",-0.363538902831657,0.520810075564875
"1265",0.194634305080712,0.784116231094806
"1266",0.944505966739319,1.2489248009289
"1267",1.43116536524306,1.69410786524776
"1268",1.68492024233184,1.86681410187377
"1269",1.73592940727639,1.87747470783724
"1270",1.86209498210615,1.90055714254515
"1271",2.23449776375913,1.91250634146796
"1272",2.39158956693309,1.89524172802646
"1273",2.56613345848236,1.89612665199213
"1274",2.6643819578819,1.91976897072346
"1275",2.66870866648074,1.92470376952687
"1276",2.6626006062506,1.9263642615308
"1277",2.62167281021735,1.88960522256694
"1278",2.56030791571685,1.83575401981234
"1279",2.70882355348937,1.92743624572947
"1280",2.81663708682809,1.9005847363048
"1281",2.7715912597971,1.96023287841879
"1282",1.78521096105637,1.96969973334843
"1283",1.78482140322617,2.02008193407973
"1284",1.78149253034268,2.08400881786685
"1285",1.78906352128371,2.08237667336583
"1286",1.88921630277522,2.05562197033089
"1287",2.38256955664901,2.42061931033377
"1288",2.72176077472888,2.63392871555681
"1289",2.97511226995118,2.81194227062099
"1290",2.99163249718446,2.77035600102912
"1291",3.05443708387481,2.88221556184916
"1292",3.34600294366286,3.07599086955648
"1293",3.51483251750475,3.15379037583482
"1294",3.87358985701069,3.38404490096522
"1295",4.37037127042556,3.66247536634431
"1296",5.35878994876524,4.1827380176452
"1297",5.11855231102371,4.00563672660842
"1298",5.7060055949212,4.38325282208812
"1299",5.90025000994773,4.46361837695379
"1300",5.94474383998028,4.43913411365855
"1301",5.99872758152159,4.40580678739092
"1302",5.96711506543467,4.43324986453721
"1303",5.94816033213331,4.50942545495137
"1304",3.93163953785908,3.45070955198943
"1305",4.15858952690718,3.65549517143225
"1306",4.39856679429459,3.80819732914371
"1307",4.42956591172978,3.83182954316048
"1308",4.45890335315215,3.86228413398405
"1309",3.71694795504332,3.29146734909377
"1310",3.64328441880256,3.28815769702208
"1311",3.44553674317374,3.07079176673613
"1312",3.30966327874239,3.0917343542877
"1313",3.35322312554438,3.1142263120076
"1314",2.99947522673591,2.88167554106896
"1315",2.98494852993274,2.89540881907651
"1316",2.90923807421834,2.899706210969
"1317",2.89013456792484,2.9739026213058
"1318",2.87028105083157,2.94656647267624
"1319",2.87659995713688,2.90241938645543
"1320",2.85642619554167,2.80545511176594
"1321",2.75050929553405,2.83946352065778
"1322",2.90476879450005,2.92858890006409
"1323",2.85465306495634,2.88211140696026
"1324",2.34105359346415,2.50227973436156
"1325",2.32036100568184,2.49850770338766
"1326",1.47413684218691,1.95463440720994
"1327",1.49002319603634,2.00016478393328
"1328",1.51663460926281,2.04497844504289
"1329",1.64529560804698,2.12621566532054
"1330",1.4743745658377,1.99672332176041
"1331",1.26604795642892,1.03581406008075
"1332",1.27661451857578,0.928223422771158
"1333",1.27146420922651,0.919827395455969
"1334",1.36800173560453,0.947444573406839
"1335",1.381847892725,0.964167915044221
"1336",1.38630763780518,0.992824260993203
"1337",1.39482212219152,0.990019776200055
"1338",1.38487423334008,0.93913884833031
"1339",1.39125057001626,0.937081111712578
"1340",1.53160996326701,1.03826551592709
"1341",1.3603871354833,0.908854875285194
"1342",1.28869424842126,0.880340724182101
"1343",1.28206157783085,0.864508982776606
"1344",1.30247657941808,0.877115469268543
"1345",1.30372601663444,0.88688527259362
"1346",1.31039207327318,0.89266561687385
"1347",1.27416204652304,0.890594097102198
"1348",1.26166045567871,0.898152998937429
"1349",1.2546712986497,0.878433576544771
"1350",1.33434811889345,0.898369767374661
"1351",1.36827605951752,0.912168934766428
"1352",1.344018162636,0.904323252226579
"1353",1.33663566124584,0.89657213323085
"1354",1.31105934034927,0.859713054466549
"1355",1.29869080324855,0.894382788293981
"1356",1.28743591202679,0.889001668804716
"1357",1.28038235855927,0.882650893482358
"1358",1.26336388690124,0.879649733223114
"1359",1.229330050541,0.872787161312761
"1360",1.32057526661172,0.859685821949884
"1361",1.32921825368377,0.861642758835597
"1362",1.49790548300398,0.734455925892963
"1363",1.26799302699771,0.844348078895547
"1364",1.2680406818567,0.835769177163814
"1365",1.26173975787109,0.821846676421334
"1366",1.24640397378763,0.803545622358537
"1367",1.2694009521319,0.817310700822151
"1368",1.28486581303717,0.816807154575592
"1369",1.27008026442145,0.81144486869845
"1370",1.31084271174898,0.883860279668806
"1371",-0.897187347058438,-0.294476846289858
"1372",-1.02045747131593,-0.482541027172285
"1373",-1.04656145323448,-0.51975694792698
"1374",-1.06235682821125,-0.605500822463005
"1375",-1.09012803974512,-0.67574304045732
"1376",-1.10824630070252,-0.633550570241412
"1377",-0.985215083972355,0.295835952561648
"1378",-0.983859553521457,0.259384000029492
"1379",-0.459956367479561,0.396723563779462
"1380",-0.487060670009935,0.38262108959835
"1381",-0.498107675731697,0.539019835916193
"1382",-0.320282275879063,0.955026146641724
"1383",0.382114571842671,2.11516821683974
"1384",0.235664467972063,2.02260067949725
"1385",0.451814331615015,2.15826836180739
"1386",0.778729322525828,2.63894762049735
"1387",1.13617567063789,3.23059200516369
"1388",1.22935791978624,3.43383417587733
"1389",1.20286278120719,3.37513641312701
"1390",1.24063149922492,3.28775250968636
"1391",1.37388242314095,3.74962519975148
"1392",1.3007474680293,3.55171750407803
"1393",1.21625199266077,3.25365440045141
"1394",1.16795356829987,3.17513131724503
"1395",1.23035952588468,3.41894246346011
"1396",1.26543606909495,3.37774549905104
"1397",1.50121881326227,4.04001174956869
"1398",1.56094953409312,4.12158460199108
"1399",1.67087815107216,4.32486263560583
"1400",1.63042428502397,4.38257293173348
"1401",1.59436814269891,4.48329116253167
"1402",1.5849990067363,4.61894992910324
"1403",1.51433705392669,5.34370612768991
"1404",1.48161208162511,5.48283268951028
"1405",1.61669682426208,4.4639879564103
"1406",1.83424958441032,4.55821597202966
"1407",1.96402397580498,4.76174095773185
"1408",2.20344242016842,5.03859843410342
"1409",2.10744173014547,4.93633404267944
"1410",2.11312591110575,4.97272253980426
"1411",2.17025090945851,5.0026777254272
"1412",2.18305967461786,5.06753938065936
"1413",1.92025932612891,4.67090753389506
"1414",1.8128131921877,4.4458361233218
"1415",3.45730940556034,6.46685399101644
"1416",3.81522108153293,6.96185409752767
"1417",4.07557589175742,7.30548356518111
"1418",4.09966133647747,7.32601098645458
"1419",4.12516152306615,7.28773565573944
"1420",4.107571009749,7.39382960012682
"1421",3.90089339076113,7.09035168541563
"1422",3.30057614449501,6.02997980188591
"1423",1.55124146387559,4.05469614572982
"1424",1.54363203302237,4.00058096204174
"1425",1.51046164173526,3.87983579476228
"1426",1.40201774033242,3.79493914166125
"1427",1.5423882360319,3.95773848267579
"1428",1.52010144093719,3.84827790686558
"1429",1.40571867298992,3.76593259366485
"1430",1.51554176607194,3.82335221974663
"1431",1.49182958908858,4.1028681799355
"1432",1.38796027901605,4.3619217764327
"1433",1.36748484492897,4.40875368118969
"1434",1.36117567650273,4.42297548818704
"1435",1.28644896687912,5.13735824061284
"1436",1.28589707928411,5.1390734824317
"1437",1.27738686369477,5.2386999509263
"1438",1.36101977185002,4.20315400418405
"1439",1.35477014702169,4.45174810565436
"1440",1.30655048129295,4.47092298431945
"1441",1.24274145144878,4.44477942414478
"1442",1.17000439895364,4.42175050165196
"1443",1.24115704981071,4.44102056542498
"1444",1.23121786452142,4.42454763848701
"1445",1.32149696337345,4.51037047689454
"1446",1.52073088336648,4.11334411163599
"1447",1.60433040611069,4.19933791230689
"1448",1.53185864220482,4.06427351646312
"1449",1.16449377320064,3.19372614017061
"1450",1.19313887517465,2.88634472415173
"1451",1.23173927456768,2.8538712363412
"1452",0.937509318055279,2.7400030654733
"1453",1.03638003907026,2.80897498811451
"1454",-0.940601305651396,0.54833867751049
"1455",-0.997704508838021,0.519200412519837
"1456",-0.620174213388941,0.414165206935649
"1457",-0.692351264598123,0.250932551344666
"1458",-0.736290597672509,0.160137191573072
"1459",-0.752515820715826,0.11377423793236
"1460",-0.783065918098909,0.0216324694923292
"1461",-0.979812777916718,-0.690706339424113
"1462",-1.07962078964449,-0.802313823598866
"1463",-0.748890557445372,0.401142397348513
"1464",-0.942233430502899,0.347257247695306
"1465",-0.913522795095616,0.410529765223989
"1466",-0.983947630535317,0.329049189397704
"1467",-1.11591536172608,-0.105222527016153
"1468",-1.0678542573044,0.374823726602347
"1469",-0.520672382503386,0.274466504141757
"1470",-0.543047497804724,0.281718305268916
"1471",-0.550415231453769,0.286906214877809
"1472",-0.584373058267836,0.0594336911074162
"1473",-0.586498774269848,-0.143076003510456
"1474",-0.576290400979747,-1.09318910498052
"1475",-0.709296416915104,-1.24458554687702
"1476",-0.760383584268271,-1.44728071790375
"1477",-0.709663119483595,-1.51286284283358
"1478",-0.642461509087546,-1.4478510812286
"1479",-0.638676885986677,-1.44156931170698
"1480",-0.621803477676618,-1.44626172208637
"1481",-0.602980761214097,-1.36614688112195
"1482",-0.940090438582588,-1.43191641116425
"1483",-0.979645361528705,-1.46522868559316
"1484",-0.993205688640658,-1.51058980455158
