id,dim0,dim1
N1149,4.0336585,0.017355613
N737,-0.029522054,0.7090171
N764,0.86980146,-2.5171795
N843,-0.019710176,0.7103313
N1095,-0.019026406,0.7094724
N1192,1.1295102,0.2551038
N389,-0.5475977,1.7420948
N248,-0.12937781,1.7654608
N837,1.3287749,-4.555219
N678,1.2114545,-4.137409
N576,-0.3827235,4.1099257
N1036,0.034783125,-1.9527593
N771,0.9699619,-2.7705162
N104,3.6489553,0.058811434
N702,-2.6331005,1.6076012
N889,-2.7305067,1.7507848
N250,0.11558408,-1.9051998
N438,-2.5898454,1.4481874
N751,1.1897844,-0.51151395
N227,1.1999764,-0.52257496
N175,1.1780015,-0.533097
N112,0.1272634,-1.5863259
N1077,1.1594812,-0.4911018
N1012,1.2437682,-0.5295411
N855,1.1468657,-0.54542965
N326,-1.6175399,-0.980043
N411,-1.6582942,-0.9845585
N882,-1.6653591,-1.0169938
N163,-1.67391,-1.0248481
N652,-1.6859661,-1.0151451
N393,-1.7042692,-0.9955334
N522,-1.6866548,-0.9908152
N723,1.2140685,0.10050565
N180,1.4917074,-0.49974996
N501,0.09631442,-3.3969831
N118,-0.41097227,1.6479138
N930,1.944534,-0.45629847
N950,0.042297177,-1.7295251
N228,1.6604027,-0.4698637
N961,1.7281239,-0.5103282
N1125,4.582244,0.48554152
N525,4.527506,0.49766248
N276,4.566858,0.4803264
N665,4.809959,0.40144354
N656,-0.6321673,-3.755396
N973,-0.583858,0.7483581
N701,-0.6180545,0.6755449
N376,-0.5909323,0.76258814
N1084,-0.6943737,0.62205106
N399,-0.39823723,0.7985687
N966,-0.18318534,1.6992564
N294,-1.8104612,1.3920692
N1142,-1.8453326,2.3433733
N660,0.09203584,-1.9153419
N313,-0.32079402,1.7686034
N818,-2.6338558,1.7679867
N795,-0.43208432,2.0264099
N1040,0.028505452,-2.0778039
N1223,-0.7182531,1.743819
N18,-0.65672344,2.238339
N591,-0.5396719,2.0365126
N150,-0.020516451,1.4816184
N549,0.029984497,1.5938132
N421,-0.2212252,1.0514591
N1019,-0.106260516,1.6024148
N981,-0.0103292465,1.5000639
N290,1.2405318,-0.53770834
N1228,-0.4701886,-4.120449
N464,-2.7240808,1.4848826
N942,3.1753113,-1.2165786
N625,3.0436742,-1.1205378
N401,4.701228,-2.602357
N1241,-0.6584525,0.600631
N392,-2.6423714,1.5820905
N595,-0.011552177,0.7064491
N206,1.9586803,-0.5253024
N733,3.5565734,-0.9508316
N268,4.51123,-2.3994918
N94,4.868522,-2.586207
N700,0.42125216,0.09280793
N1181,1.1248653,0.13321958
N337,0.14935791,-0.04999864
N1105,0.39581287,-0.48489362
N1080,0.43964478,-0.441755
N292,-0.4152573,-3.924949
N187,0.20869455,-0.1814654
N712,5.317263,-2.907685
N543,0.23683915,-0.19711508
N154,0.2184254,-0.20195709
N1017,0.21012646,-0.21549486
N567,0.19618955,-0.23177479
N1129,0.19703129,-0.183814
N608,0.2063174,-0.14936167
N41,0.22402722,-0.19582821
N446,0.24402747,-0.17076008
N270,0.39081678,0.12561044
N1086,0.2253457,-0.18473755
N989,0.18758741,-0.18342079
N229,-1.2690121,-2.107581
N205,-0.5776989,1.732684
N452,-1.7171446,-1.038591
N1018,-0.061609745,0.7112883
N1000,-1.6866513,-1.0239588
N1014,-1.6765139,-1.005623
N860,-1.6835246,-1.0237879
N1248,-1.6527445,-1.0066035
N1147,-1.7312386,-1.0489271
N1119,-1.7022195,-1.0260217
N474,-1.6995232,-1.0379219
N1131,-1.6568514,-1.0167905
N318,-0.10636723,1.870616
N639,-0.09726708,1.8571848
N653,-1.8050214,0.4718455
N370,0.53190124,4.1678634
N491,-4.655281,-1.2276288
N76,-4.5748205,-1.1643887
N1211,-0.5216759,2.142827
N628,-4.3344016,-2.0132504
N202,1.1767166,0.16294408
N258,1.5423421,-0.5132604
N673,1.533323,-0.5006029
N775,1.5419415,-0.4982797
N1209,1.5696621,-2.1361701
N1109,0.83935857,0.09224967
N592,1.1473924,0.25755662
N273,1.137649,0.2568963
N168,1.1216722,0.25596142
N319,1.1497214,0.2579227
N970,1.1660722,0.25849503
N1076,0.07262508,-1.6888325
N599,1.1719636,0.1451239
N484,1.6244897,-0.42826658
N223,0.82557666,0.9660921
N1053,-0.0883258,0.6856417
N754,1.1385678,0.25554323
N100,4.533275,-2.4848485
N732,1.9659411,-1.3481672
N823,-2.8912807,1.7062342
N44,-0.52713066,1.6827965
N540,2.1093404,-0.92128795
N1004,1.6631101,2.3760576
N854,0.9185345,-2.7714167
N687,0.88959193,-2.7089224
N596,0.8577111,-2.725436
N557,1.5183561,-2.1950693
N88,1.2528538,-4.1167703
N806,1.4218879,-4.6278725
N841,1.3663042,-4.5711513
N496,1.2795165,-4.3519588
N849,-2.6046963,1.7099664
N1200,1.2835729,-4.2629685
N822,1.2686453,-4.353888
N667,4.868771,1.8844169
N910,-0.50917476,3.7327626
N247,-0.48121715,3.7945528
N792,-0.27034244,3.8709152
N574,-0.48581234,3.762574
N1087,-0.47505653,3.7701778
N836,-0.47476286,3.8201764
N1178,-0.472629,3.7758858
N919,-0.4664548,3.8109593
N160,-0.4627228,3.8765297
N999,0.89748347,-2.753492
N1237,0.25917682,-6.0455084
N593,0.23942366,-6.2357836
N893,0.8863281,-2.7141051
N116,3.970665,-0.058959678
N742,0.86233944,-2.4500244
N643,0.8524539,-2.53728
N466,0.878218,-2.514231
N213,0.40057597,-1.9559729
N517,1.2388105,-0.5629611
N147,1.2405345,-0.55980784
N1046,1.2547426,-0.5879872
N1005,4.053085,-0.44024342
N1136,0.034367494,-1.8293695
N745,1.5148163,-0.52406985
N47,1.1881948,-0.5321783
N487,-0.5899897,0.6807588
N957,-1.6860081,-1.0282404
N621,-1.7243341,-1.0469966
N1250,-0.7160505,2.3930695
N190,-0.70482093,2.428982
N489,-1.6914824,-1.0193781
N832,-1.6862642,-1.0104454
N129,1.7339536,-0.3989854
N1003,1.7890713,2.3565314
N428,-0.7070542,2.0438628
N899,-2.30743,4.9183326
N413,-1.4791523,0.87145275
N717,-0.5101538,1.5961016
N456,-0.43184683,2.2534025
N481,-0.5392545,-4.760991
N457,-0.45490843,-4.5357285
N263,-0.47442928,-4.2959795
N993,-0.990513,-7.528595
N8,-1.0356045,-7.8843565
N1148,-1.0859115,-8.241905
N987,-1.1453687,-8.264595
N172,-1.0968064,-8.198937
