"","dim0","dim1"
"1251",-0.965699748711816,-0.545543025610778
"1252",-0.954141546852312,-0.522645203644169
"1254",-0.83483352663348,0.0512399406201904
"1255",-0.779029436461237,0.0471661696433452
"1256",-0.550566954406907,0.232459148011638
"1257",0.899243146296844,1.6410653982202
"1258",1.01718223307284,1.77540210670785
"1259",1.01757141149017,1.768605043852
"1260",0.994362327575077,1.76576461293989
"1261",0.96593869251779,1.75555348531336
"1262",0.95048227612182,1.74583165869769
"1263",0.927460754353813,1.73840947044313
"1264",0.905134701135294,1.63914918276727
"1265",0.974826844110022,1.768468335328
"1266",-0.783579121603284,0.018177313131849
"1267",-0.846508567434577,-0.252766841584502
"1268",-0.91290419530523,-0.241230654173013
"1269",-1.16649295077721,-0.251170689591229
"1270",-1.76738040298649,-0.21869857182721
"1271",-3.89785022588494,-0.120063269165204
"1272",-4.35339095918169,-0.16112085135652
"1273",-4.51139888906012,-0.149207794230298
"1274",-4.48349606314784,-0.141503454140707
"1275",-4.40708875253236,-0.138540355670392
"1276",-6.67390958498637,-0.0299830547206655
"1277",-6.71371937826618,-0.0422175988574481
"1278",-6.72171534000129,-0.047680039371739
"1279",-6.83689950729222,0.0102488718436529
"1280",-6.82595372281978,0.0151088197065141
"1281",-4.36645321511386,-0.179660951917574
"1282",-4.40085270264667,-0.196892116338269
"1283",-4.50969094349312,-0.203347856564649
"1285",-4.2852232465045,-0.235225437103614
"1286",-3.82210298172758,-0.0718525112378715
"1287",-3.72714720267583,-0.0712610896454824
"1289",-3.88662742511984,-0.0260120464935584
"1290",-4.00401388621699,-0.00449594366226076
"1291",-1.99790367675156,-0.180142539804182
"1292",-2.00537013186662,-0.1792893042326
"1293",-2.0577770482254,-0.187399306679636
"1294",-2.02655387287353,-0.215679399346966
"1295",-2.04380883166426,-0.2108653043736
"1296",-2.14284522753887,-0.163534703415856
"1297",-2.13240298900744,-0.182865821856015
"1298",-1.16235112537991,-0.256403734397963
"1299",-1.16465012026593,-0.45264167951329
"1300",-1.17369704935522,-0.513316900994885
"1301",-1.16366378766186,-0.657339955024078
"1302",-1.18974520520362,-0.563951522008326
"1303",-1.23949331200016,-0.649031752635522
"1304",-1.26112496836808,-0.667538172687092
"1305",-1.31388664380497,-0.677479735290017
"1306",-1.41761888714687,-0.679258446419457
"1307",-1.59821127686381,-0.652925096311601
"1308",-1.65586348313608,-0.658974557470689
"1309",-1.68735309324674,-0.704675609488298
"1310",-1.635413519316,-0.619135774713078
"1311",-1.24607834418304,-0.679637153143422
"1312",-1.2295662927939,-0.711533405268987
"1313",-1.18447497071693,-0.762982999161811
"1314",-1.17741424155405,-0.556933180258799
"1315",-1.06592082628078,-0.517627537431117
"1317",-1.2015837807555,-0.556431210645202
"1318",-1.11829928313984,-0.523423204358248
"1319",-1.08916576658674,-0.0724602103228988
"1320",-1.03490542113199,0.810850256737131
"1321",-0.921636701676365,-0.232371450014483
"1322",-0.937917813536647,-0.176547056486348
"1323",-0.452158133052211,1.31343621183713
"1324",-0.37264034521333,1.44474737780162
"1325",-0.365420161418981,1.45448496981973
"1326",-0.331832832939779,1.48136892814253
"1327",-0.367084149631943,1.46140405234907
"1328",-0.339913853275451,1.47611281186116
"1329",-0.401654936482798,1.58987990605939
"1330",-1.01955713987873,-0.309397381912944
"1331",-1.08503169459699,-0.554859185007415
"1332",-1.31391245375263,-0.0605938418313277
"1333",-0.803948648059025,-0.304224833779169
"1334",-0.758110535061276,-0.366592901201639
"1335",-0.678414702003076,-0.456554563075232
"1336",-0.617249199710239,-0.473503620771234
"1337",-0.561964576958062,-0.444951918955195
"1338",-0.455083889493734,-0.397601957850518
"1339",-0.334399808047157,-0.357167327964676
"1340",-0.117556307777695,-0.297237410385244
"1341",0.00741718105066877,-0.177347322558105
"1342",0.1636956561337,-0.0989771193529493
"1343",0.151133617750965,-0.0939722261224386
"1344",-0.0784634301642545,0.027761046110624
"1345",-0.19602023201412,0.103250594758192
"1346",-0.228725879985292,0.109614131124291
"1347",-0.120872968051397,0.0408971361273237
"1348",-0.0632426195685495,-0.0120248711131406
"1349",-0.0821110322589105,-0.00041731908446015
"1350",-0.0452879608849064,-0.0269066660000262
"1351",-0.0186605707934397,-0.0529910143318222
"1352",-0.11703318838219,0.0337549438009565
"1353",-0.0884629067165541,0.00387687938309681
"1354",-0.062404443895557,-0.00236070298176571
"1355",-0.0692403920118503,-0.000548510190160565
"1356",-0.0826009531940157,-0.00667189644491838
"1357",-0.173328279060129,0.0394257751801183
"1358",-0.172848701685639,0.0885918572269686
"1359",-0.175018020584358,0.129786235503596
"1360",-0.188154140771446,0.0965130755429821
"1361",-0.260999139105077,0.136479742860764
"1362",0.018304610449802,-0.0882153810631612
"1363",0.0421512985506897,-0.119537434568248
"1364",0.0436832656273226,-0.146850294302469
"1365",0.0313374249839357,-0.165196983521614
"1366",0.032787776270284,-0.178635477413268
"1367",-0.298939503136155,0.13858569417882
"1368",-0.391431282695968,0.187988889139129
"1369",-0.551091009528433,0.234027463809798
"1370",-0.579618328809863,0.234758386150255
"1371",-0.40651280126303,0.165883512326366
"1372",-0.325068305612854,0.213511413134219
"1373",-0.998672616319041,0.514628242412406
"1374",-1.07269138990995,0.539675402824913
"1375",-0.527557314065952,0.45187820243046
"1376",-0.535913078429454,0.500002706271525
"1377",-0.473185511900864,0.836190053663539
"1378",-0.456110660715107,0.8525030312501
"1379",-0.457296845330153,0.854867543046728
"1380",-0.479938945257098,0.845991813572011
"1381",-0.567542096319199,0.461668066990146
"1382",-0.609758023226343,0.399980403154663
"1383",-0.766437088716467,0.604793714973861
"1384",-0.0994076885065692,0.0309933780366957
"1385",-0.334254207060772,-0.00622063561087761
"1386",-0.115249159499561,0.0416986287175661
"1387",-0.316955796824646,0.0694045022077202
"1388",-0.310814934344107,0.107190422572239
"1389",-0.239486914807043,0.142096896989728
"1390",-0.274269568434587,0.159061958061555
"1392",-0.291023498190398,0.157271230321168
"1393",-0.294622277578079,0.159256308047983
"1394",-0.0524190929022489,0.069033108910572
"1395",-0.035959249858441,0.132125941975747
"1396",-0.00171892661349232,0.0225689539574442
"1397",0.164237172332766,-0.1015632007356
"1398",0.317560762968297,-0.215058627841572
"1399",0.814923902889473,-0.567023786288027
"1400",0.848334447253206,-0.591775598172753
"1401",0.822553970205573,-0.592698401747477
"1402",0.816369866677165,-0.614994370962378
"1403",0.801425321779112,-0.588890036838734
"1404",0.774530671327636,-0.556552700103937
"1405",0.748595265009189,-0.527913122463097
"1406",0.733050521871256,-0.524927796847168
"1407",0.796916612217613,-0.569632650369621
"1408",0.830552216359243,-0.675722964927043
"1411",0.793704137082418,-0.579167429160325
"1412",1.083298440433,-0.755354694185001
"1413",1.0930812020536,-0.764423283335281
"1414",1.12276879084478,-0.779362381391773
"1415",1.15130788799821,-0.802981949236087
"1416",1.17655176480934,-0.863306800400249
"1417",1.17149584760016,-0.862605547942812
"1418",1.180622796827,-0.890715920786764
"1419",1.16658796795512,-0.811551809609653
"1420",1.19684856751986,-0.830617135753406
"1421",1.20262259136155,-0.841189361171616
"1422",1.1915443760664,-0.833359612211636
"1423",1.20079366968862,-0.843184242425924
"1424",1.16272271461674,-0.858018885129472
"1425",1.24657068996794,-0.847610017898041
"1426",1.2692293080122,-0.841158906323816
"1427",1.31906006494327,-0.867666670175982
"1428",1.34220371072441,-0.871339459105633
"1429",1.36277281012529,-0.865668129489145
"1430",1.45202292934914,-0.972041804020505
"1431",1.45202536030177,-0.972039509458981
"1432",1.26219466942552,-0.776088220606102
"1433",1.21597652276321,-0.83759958281429
"1434",1.1815954482112,-0.810690334856211
"1435",1.11771025993561,-0.743837624039289
"1436",0.287495673997663,-0.19945185661845
"1437",0.283800181177564,-0.0494971066050228
"1438",0.556225821831515,0.0666876538149369
"1439",0.739200712031633,0.0545116677712186
"1440",0.854505159250659,0.0212166833067159
"1441",0.879054850203466,0.00842606607871359
"1442",1.03488528293556,-0.0812738316694208
"1443",1.0492216496832,-0.0886967520264269
"1444",1.06362097783391,-0.0658678336124451
"1445",1.09324358251361,-0.0703961027995935
"1446",1.05964355044037,-0.0477143383889534
"1447",1.04353349687842,-0.030302161249543
"1448",1.04775591409746,-0.0329237209530571
"1449",1.06697028930178,-0.0347583669466273
"1450",1.23084459867051,-0.0190455521448003
"1451",0.984721802249786,-0.0634708286850574
"1452",1.01488779320707,-0.00163767411097228
"1453",1.06638061622518,0.0199888465939867
"1454",1.06984039193529,0.0439470248608265
"1455",1.05306336605268,0.0967123865242988
"1456",0.250061288903903,0.152380898587052
"1457",0.243432063968638,0.156223455484456
"1458",0.209317646717277,0.149111958454338
"1459",1.06675535037674,-0.114372190921935
"1460",1.06843608401989,-0.120856518994858
"1461",1.07180263512645,-0.123532681791806
"1462",1.07145441907906,-0.118708022205347
"1463",1.19857115012556,-0.126165257044925
"1464",1.20941613613645,-0.129880691723743
"1465",1.09299481158163,-0.145749767048929
"1466",0.994653490253667,-0.0497113607479816
"1467",0.976895452701996,-0.058749982853095
"1468",0.980595431438651,-0.0719996679920152
"1469",0.929504171119936,-0.0652514058554392
"1470",0.818523941943972,-0.0796011336086461
"1471",0.581929560320454,-0.0840484862490826
"1472",0.885891868623499,-0.0279325469800757
"1473",0.82865622132067,0.0433829247060524
"1474",1.03157158586409,-0.0937300577833896
"1475",0.69826118435376,-0.295059038305767
"1476",1.11388234345946,-0.113295027729942
"1477",1.28609793232377,-0.130218482873139
"1478",1.26615441276335,-0.155223016775652
"1480",1.21264172378336,-0.137839607923955
"1481",1.58783086193109,-0.244321244478302
"1482",1.65489294641751,-0.239593462337061
"1483",1.68412937953099,-0.25653475242797
"1484",1.73151377874814,-0.261698328486242
"1485",1.73537612393518,-0.24827159977464
"1486",1.71817387518662,-0.260501051022779
"1487",1.70588689277125,-0.265011412257939
"1488",1.75721034762522,-0.273764464944817
"1489",1.76465301167127,-0.268839418596721
"1490",1.81453027404732,-0.269477429185254
"1491",1.65938557380447,-0.202920706842107
"1492",1.787002547306,-0.325732941895348
"1493",2.002483152539,-0.402671936102042
"1494",2.04903599423763,-0.422695429219096
"1495",2.04073015659188,-0.441588446014776
"1496",2.02029965287009,-0.437358347425472
"1497",1.96235405791196,-0.382436371644985
"1498",1.8088523161003,-0.335473494175445
"1499",1.82987630030996,-0.353517356110717
"1500",1.86911989073263,-0.341624833693909
"1501",1.86393329781366,-0.33451490593048
"1502",1.86552332237566,-0.326321976122273
"1503",1.87222942365849,-0.335867632405961
"1504",1.89107344363161,-0.358503530406867
"1505",1.84499701808495,-0.351467283607735
"1506",1.79278550014471,-0.420612469939
"1507",1.84311337805059,-0.340893513593599
"1508",1.86277900776137,-0.339860230873337
"1509",1.87917564157025,-0.316099432108324
"1510",1.17436168259966,-0.117080816383715
"1511",1.40600591886805,-0.198997604363235
"1512",1.34092972556364,0.0641281777893229
"1513",1.37035538662478,0.107474153832741
"1514",1.37471453368297,0.128986705207058
"1515",1.31313141859612,0.290320800873201
"1516",1.27519926364331,0.283307680499316
"1517",1.39741817778612,0.138068983742417
"1518",1.40444431686409,0.137798205384089
"1519",1.44352683322154,0.0944474335905747
"1520",1.4741978181324,0.143633165535053
"1521",1.77916298527978,-0.387117383840504
"1522",2.34935497002913,-0.706700752832215
"1523",2.47424703387713,-0.798296675408864
"1524",2.74884839420235,-0.992777025487676
"1525",3.07921953632809,-1.05331682009812
"1526",2.7769400755309,-1.02211769737585
"1527",2.70551985318252,-1.0132173373004
"1528",2.6681033179459,-1.01821358085762
"1529",2.64106846210793,-1.01347560355377
"1530",2.5830070653716,-0.989675316397947
"1531",2.79995199446854,-1.17180384495998
"1532",2.92624386465031,-1.14199254067147
"1533",2.68174360298088,-0.995508039707381
"1534",3.04217451919972,-1.23128047510394
"1535",3.12639752773673,-1.30574819372511
"1536",3.50940740531047,-1.5247480098852
"1537",3.68769831696815,-1.65116378472537
"1538",3.53883459816155,-1.60531818451778
"1539",3.48267432355731,-1.52039230509971
"1540",3.42861405475809,-1.55576315676095
"1541",3.48768842317365,-1.60779368505987
"1542",3.30332211646963,-1.61859178663378
"1543",3.18390590695781,-1.61768508601576
"1544",3.13077883331311,-1.64167157990728
"1545",4.00429738222646,-1.81676031486586
"1546",4.05770376510377,-1.84398697341059
"1547",3.97580918345814,-1.78984006923529
"1548",3.87423974171007,-1.76731749016513
"1549",4.10182732953726,-1.86739385397342
"1550",4.12091747664391,-1.88117289050794
"1551",4.1429770265145,-1.90895338829945
"1552",2.96297676495673,-1.2646497299648
"1553",2.91897708827758,-1.24676233992604
"1554",2.86084335736758,-1.20520074369943
"1555",2.78086798313154,-1.16820372578037
"1556",2.93786249845186,-1.26282480732952
"1557",2.91600044716795,-1.27710467226162
"1558",2.85430400389643,-1.26793447304271
"1559",2.74523670900688,-1.22532044987875
"1560",3.09230624909201,-1.26063356306219
"1561",3.15670938967599,-1.27477059042591
"1562",3.17986773312206,-1.29438533322643
"1563",3.02277883952079,-1.08108343535349
"1564",3.28124577302932,-1.40747394120457
"1565",3.22405407245684,-1.35162810244265
"1566",1.74291235674913,-0.30888797765614
"1567",1.73721103642632,-0.308442732394318
"1568",1.7318028761667,-0.309473817285729
"1569",1.74267216218259,-0.325314514630908
"1570",1.95407613339936,-0.378761523329204
"1571",1.72219340930183,-0.327998321901087
"1572",1.69363711323773,-0.316398863272132
"1573",1.72064705374906,-0.347859317515128
"1574",1.6851554541329,-0.352291706347361
"1575",1.38841977951512,-0.294382809039897
"1576",1.83712030865249,-0.379158421085762
"1577",1.71098948023965,-0.289568390047674
"1578",1.72357906270728,-0.304873204116334
"1579",1.24427043121072,-0.199838806874898
"1580",1.74036924916697,-0.167215613605108
"1581",1.16110225891149,-0.117401748766457
"1582",0.783611178046982,0.0910470343560479
"1583",0.706652038809389,0.0879191373463831
"1584",0.619781882191389,0.102136071064453
"1585",0.577581333573046,0.12298705803835
"1586",0.758029879234808,0.207905439926898
"1587",0.713541263523956,0.176551752446375
"1588",0.574981876267624,0.159305038384946
"1590",0.789140377625325,1.86868097478256
"1591",0.790943357817054,1.94564957807408
"1592",0.79503615800247,2.21257213734056
"1593",0.801118846118747,2.22737949877512
"1594",0.864709172354234,2.30272519974654
"1595",0.878806506232154,2.41632196110052
"1596",0.878310448923431,2.46495833380013
"1597",0.728559453721707,2.25223461961829
"1598",0.733952672011267,2.2726892093938
"1599",0.748741086377457,2.28744068502386
"1600",0.754299296722717,2.31383136398422
"1601",0.735743330756538,2.29597829601405
"1602",0.717202174439227,2.27800420419177
"1603",0.826518663958377,0.0710426347865019
"1604",0.864667294580632,0.0760401912639455
"1605",0.595734469620576,0.0926659858135151
"1606",0.931602561634728,0.0811669304066592
"1607",0.901438534588177,0.0766384212081577
"1608",0.864523835433346,0.0826721703959259
"1609",1.39915933571409,0.101615195995817
"1610",1.44512534893279,0.0840155338830607
"1611",1.37559428481869,0.128696076479002
"1612",0.818399016263709,0.0849185786554026
"1613",0.534664188847452,0.102399939582002
"1614",1.09351868543473,0.0978391224168294
"1615",1.07911022014004,0.0981068262014905
"1616",1.39814884869124,0.126083974469261
"1617",1.31550628471871,0.0836537515041778
"1618",2.52357480835286,0.287856685043108
"1619",3.49238176277463,0.373324550502656
"1620",3.64962633584136,0.337293480165202
"1621",3.79846048341762,0.288557115713505
"1622",3.91044098705999,0.275514970268005
"1623",3.82857987798159,0.405224471423258
"1624",3.80288428616421,0.423142461627063
"1625",3.81841673011497,0.431181040196717
"1626",3.81160878609844,0.432779283932417
"1627",3.81119785563503,0.439312092079153
"1628",3.84998082679971,0.464312708799984
"1629",4.18703924397608,0.194209366561296
"1630",4.3454189346729,0.187001926893313
"1631",4.4434773934338,0.17482415209172
"1632",4.4055751312133,0.184898461777477
"1633",4.38634390053743,0.18713293686312
"1634",4.39536956992971,0.220628980754528
"1635",4.37755008550477,0.0555394851529872
"1636",4.55393777121105,-0.00111005849655324
"1637",4.53291512098779,-0.00600099243316079
"1638",4.53315149084894,-0.0191123401526304
"1639",4.54106581246937,-0.0227581933172403
"1640",4.17632869190466,0.00203210734288355
"1641",4.05853981133451,0.0104821589537483
"1643",3.63787746746337,0.106467612887268
"1644",3.70685365210742,0.263204299741216
"1645",3.82725535239162,0.342941657069206
"1646",3.91697366407134,0.364721814764436
"1647",3.98331828825717,0.369442712891557
"1648",3.56311988631239,0.381752786490561
"1649",3.57598263051601,0.453731410988369
"1650",3.6698782756632,0.394959996896983
"1651",3.80873308765418,0.381560714636521
"1652",4.25653328848572,0.342079955937027
"1653",4.26728689556799,0.34262789638316
"1654",4.31899694767337,0.343630031878291
"1655",4.4123524651825,0.406780177344489
"1656",4.31512810187086,0.469736396893554
"1657",4.29309460960641,0.476634934294209
"1658",4.22071605109552,0.46759524406653
"1659",4.16446461698241,0.42479790633524
"1660",4.1548266170157,0.427925497958086
"1662",3.74658438082007,0.38625233553944
"1663",3.59337580989741,0.417174716754691
"1665",3.61698654159472,0.569722859072656
"1666",3.71436000417928,0.721027032246191
"1667",3.55954138500487,0.726792851037246
"1668",3.49331881611164,0.747453163061024
"1669",3.49885821532872,0.726653438537052
"1670",3.63272591869926,0.70503209415394
"1671",3.66837552312754,0.699419696673407
"1672",3.4805467864828,0.762656768744583
"1673",3.21035641970086,0.705757512886914
"1674",2.87838929055327,0.687238148076913
"1676",3.42728108855309,0.811404220744463
"1677",3.10051682776751,0.886627406576987
"1678",3.45164623764565,0.839266332750731
"1679",2.95291993404441,0.707265676441374
"1680",4.27950282790318,0.988726740414061
"1681",4.31570785306671,0.989118867827862
"1682",4.27770188758978,0.957288875347872
"1683",4.4640737988031,1.00661588559722
"1684",4.79647711829645,1.43077125319641
"1685",4.89148474393846,1.50249774442748
"1686",4.94029699172282,1.52611020367975
"1687",4.96683427821627,1.5372532899742
"1689",4.88374314442105,1.52291994556349
"1691",0.907983170572365,0.0930594544569514
"1692",0.980927533583434,0.0791305236301891
"1693",0.963351850892351,-0.00576705650730656
"1694",1.40810666262645,0.137666512330523
"1695",1.58982254267318,0.10674414569235
"1696",1.47357713438467,0.176255053136555
"1697",1.56223695904857,0.166072789584647
"1699",1.28696075069789,0.811603467395411
"1700",0.502142787909943,0.18289412625247
"1701",0.477846548710258,0.174898384311836
"1702",0.380352610021498,0.151663467329207
"1703",0.293345956751013,0.0712133323410642
"1704",0.332557012704391,-0.0103656592571728
"1705",0.172005390264348,0.109346704832826
"1706",-0.0692358442649902,0.264204735993161
"1707",-0.107942232307804,0.265281824274583
"1708",-0.0696678337754122,0.30634501953271
"1709",-0.0613045160667287,0.316745582718566
"1710",-0.208225526679519,0.216872374540584
"1711",0.479594987249971,0.167179541064623
"1712",0.485583115258034,0.163761541287795
"1713",0.565431129238631,0.139101675633008
"1714",0.592125981500004,0.108162509414629
"1715",0.451269301708465,-0.0220966075309618
"1716",0.691941592400969,0.114820747143008
"1717",0.686517409821329,0.116246070218908
"1718",0.682046765983926,0.149737295665925
"1719",0.655889384725406,0.101675450510822
"1720",0.444641077731907,0.112061543125441
"1721",0.661601012244396,0.0800679069385849
"1722",0.90588019916976,0.10820514747648
"1723",0.00165532574288813,0.390700253856216
"1724",0.494943520910153,0.223159464276065
"1725",0.582671543170661,0.288419780351519
"1726",0.666554498966355,0.237796508248247
"1728",0.597462224948045,0.366575247727548
