id,dim0,dim1
N691,-0.6527474,-0.39854962
N755,-1.3138196,-1.4292793
N603,0.64124143,-0.25538883
N816,0.70193964,-0.3152244
N335,-0.21922019,-1.1634532
N365,-0.15844068,-1.0539579
N1,-0.095599696,-1.1460615
N938,-0.024613362,-1.187479
N190,-0.12372829,-1.1574812
N1080,-0.15577038,-1.2258861
N170,-0.07433371,-1.1234255
N1137,0.022727955,-1.1994735
N349,0.008223578,-1.1699948
N1122,0.0019999705,-1.1994067
N800,0.014930047,-1.1691893
N406,0.029020857,-1.2264457
N93,-0.124611646,-1.1183189
N320,0.09561135,-1.1083858
N49,-0.022520281,-1.1310847
N998,-0.025780216,-1.2691175
N986,-0.04116665,-1.1812673
N292,0.0074295327,-1.1267066
N385,-0.11361283,-1.035185
N1169,-0.085082695,-1.0255193
N1079,-0.03618037,-1.0007466
N204,-0.0035885759,-1.1296376
N3,-0.015684942,-1.2493088
N699,0.082532,-1.1148814
N355,0.06390925,-1.1828908
N849,-0.046915404,-1.1573154
N188,-0.109074846,-1.0922598
N87,0.032654945,-1.1760718
N956,0.020057045,-1.1490154
N504,-0.13899098,-1.1052158
N63,-0.1572524,-1.0549513
N619,-0.049340364,-1.1871417
N704,0.99979395,-1.5705096
N1011,1.0517379,-1.5441377
N879,1.2620952,-1.7002693
N797,1.1871904,-1.4637595
N807,-1.2676932,-0.15647362
N370,0.8934541,-0.027607113
N303,-1.0340934,-0.44808945
N559,0.3494668,0.40416178
N983,1.8898747,-0.30531016
N1098,1.8336271,-0.37170228
N614,-1.0952514,-1.1323575
N881,-1.127672,-1.1150376
N1177,-1.2847492,-2.178049
N1007,-1.0330212,-1.179731
N1063,-1.2854925,-1.5020561
N138,-1.0286803,-1.3141875
N1184,-0.59461343,-0.2899325
N227,-0.47830555,-0.42233726
N834,1.7950159,-0.4257961
N410,1.7384021,-0.3736531
N443,-0.30209762,-0.37737417
N947,-0.5116523,-0.44391635
N206,2.847274,-1.2748652
N281,-0.16408978,-1.1081758
N294,-0.13388556,-1.164994
N509,-0.100166306,-1.1991168
N747,-0.09862158,-1.0751449
N949,-0.038901657,-1.0521963
N1014,-0.17448652,-1.096673
N50,-0.17274012,-1.1243672
N1227,-0.11441724,-1.0844816
N168,-0.023987977,-1.1632671
N935,1.1000566,-0.7536605
N182,-0.17327814,-1.1813763
N441,1.177778,-1.7430544
