id,dim0,dim1
N610,-4.5863643,-1.9132837
N1548,-4.094672,-1.8438762
N2862,-2.0054958,-1.7055002
N3521,-2.6467083,1.1336392
N3702,3.74038,-1.9578413
N2340,-2.555741,1.0662651
N3153,4.2065015,-1.6915046
N3082,-2.6560462,1.1545261
N3075,4.2565675,-1.8724335
N2585,4.2647667,-1.8722606
N4439,0.026612336,-0.69835675
N1691,4.4362135,-1.8777815
N2530,-1.800802,-1.8666896
N4856,-1.9128965,-1.9721032
N4606,3.8880415,-1.3220347
N946,-0.55956525,-1.2334926
N3452,-0.5305358,-1.213358
N2818,-0.60974777,-1.1872172
N2259,4.7179966,-1.7626027
N4652,4.51637,-1.7413093
N2430,4.6927133,-1.7281041
N3908,4.6549344,-1.8305724
N4538,3.112785,-1.2224462
N150,3.1410677,-1.4734637
N2921,4.255482,-1.7056146
N4849,-1.0654676,-0.80164635
N2559,0.01044622,-0.043863866
N4503,0.486466,0.91619086
N2473,-0.6426618,-1.2950741
N2399,-1.5375288,1.1904951
N2497,0.44757783,-0.036571916
N1330,-0.60407007,-1.1785756
N942,0.29993773,0.60503054
N1773,-0.20876713,0.8096043
N2533,0.40315664,0.83706933
N4761,0.19092904,0.80534834
N4035,0.3478204,1.0320749
N1271,1.8291984,0.78238726
N3086,-2.0331995,0.7429494
N4628,1.6965239,5.1012397
N4666,1.2176075,4.937052
N1149,3.0252109,-1.179401
N4391,-0.8816748,-1.162078
N2020,0.08003986,-0.005449909
N3430,-0.69680965,0.58004826
N3929,-0.06693709,0.3414885
N2887,1.7124282,-2.799513
N469,0.64982796,1.6286458
N2172,0.3851145,0.14928015
N803,1.3587534,2.1124241
N3351,-0.023357686,2.2699778
N776,0.13404045,0.8368995
N1368,0.12764356,0.292062
N2596,-2.2478347,-1.9537662
N4197,-0.96254975,6.0008717
N2761,-0.96854955,5.975979
N1796,-0.88757175,-1.0152606
N4474,-0.9163299,-1.0066128
N555,-0.84885883,-1.0139923
N4641,-0.39632392,0.6265941
N85,-2.7950697,-1.9985542
N4037,-0.29459167,0.49220353
N876,0.08372119,0.19931193
N2149,3.289804,-1.4263493
N2647,3.0466557,-1.0979224
N527,0.72320795,1.1621946
N1850,1.2525114,0.73020256
N1334,0.9098853,0.35774642
N2669,2.7232609,-1.1124043
N2276,-0.09531352,1.1622227
N1016,-0.29858428,-0.5553059
N3934,-0.40458423,-2.6432877
N2633,0.9912214,0.5957998
N4091,0.20971707,0.5878529
N2377,-3.3803036,-1.0143313
N2678,1.6724452,1.595573
N3152,1.642423,1.5795103
N2666,-0.34879577,0.26645926
N226,0.754545,2.4474688
N1698,0.17825913,2.7176952
N2207,-4.748682,-1.7940208
N2048,-3.547641,-2.8747714
N3777,-4.4816537,-3.3852448
N1664,-3.9389434,-2.8536458
N1468,-3.4942155,-2.8805108
N1692,-4.364716,-3.3158932
N2370,-4.3807464,-3.2893262
N1470,-3.876572,-3.0055034
N2213,-3.7972932,-3.0079474
N4668,-4.51487,-3.3853302
N3834,-4.0931406,-3.2443666
N1012,-4.1687045,-3.1599681
N3765,-4.454714,-3.298113
N1991,-4.2835245,-0.7418897
N2298,-4.2353654,-0.79263294
N4053,-3.3718598,-0.49819487
N4023,0.5800806,0.5430398
N4744,0.7801933,-1.0892991
N326,0.10525822,5.6313567
N308,-0.10019338,0.2946867
N4586,-3.113435,-2.167205
N531,-0.019533731,0.16714361
N2429,-1.8836817,-1.8007782
N3700,-2.4358692,-1.8956076
N4790,0.2210402,0.13901392
N2507,1.0657632,0.9945328
N3862,-0.24416544,0.5151372
N1227,-0.58633685,0.47658533
N2889,-0.43201488,0.21361987
N2266,1.3726588,2.2988544
N3225,-2.5696938,0.65560657
N4052,1.2317178,4.8484287
N4487,1.693406,5.0845633
N3204,0.02416714,0.103828534
N4678,-1.3636043,-1.2085674
N4290,0.3390016,0.88158864
N1926,-0.16752595,0.21846084
N4238,-0.23583014,0.3384364
N3556,-0.003411349,0.65377784
N1823,-1.7438086,-0.7233233
N4573,-0.2671699,0.3870868
