id,dim1,dim2
TENA_HUMAN/804-884,2.4963117,3.2548182
A0A8I5N0T3_PAPAN/1664-1744,-0.14390317,1.8495456
A0A671K1Y1_9TELE/822-901,-1.7510355,1.6166822
A0A8C9XQA9_SANLU/809-899,-0.6579394,0.17324686
A0A672I963_SALFA/90-173,1.3087956,-1.576637
A0A6P7I4P6_9TELE/710-790,-1.1791083,2.8143108
A0A6J1R157_9HYME/1216-1302,0.538953,0.4321469
A0A8C3Y235_CATUS/1543-1624,0.15949257,2.0045865
A0A8I3S7D8_CANLF/650-736,-0.08785282,-0.9216477
A0A674JR42_TERCA/750-831,-2.0866847,2.9898562
A0A8B6ZLF4_ORYAF/894-976,0.29920578,1.8381382
A0A1S3L8V9_SALSA/948-1033,1.9876198,0.20023003
A0A8B8E8L2_CRAVI/1132-1211,1.6826242,-0.9901585
A0A6J2TUK9_DROLE/5660-5745,-0.6957477,-1.766623
A0A6J2PCY7_COTGO/13972-14056,1.242666,-3.0167403
A0A851VF53_9PASS/687-765,1.0125827,2.7651026
A0A3Q1FAJ8_9TELE/727-815,0.35300922,-2.6887207
A0A7K7IJ57_LOXCU/4-84,0.6960485,1.0465957
H7C2P2_HUMAN/578-664,1.0808973,-0.8963636
A0A6P6KTB2_CARAU/18118-18204,-0.17981501,-1.5796568
A0A836FXM1_9HYME/902-985,0.8890799,0.5085972
A0A7M7MXR4_STRPU/134-211,0.41078776,1.350411
PTPRQ_MOUSE/856-935,0.15252307,0.58760947
A0A8C9YBJ6_SANLU/688-769,-0.32619476,1.1787814
A0A852AA09_CALOR/2152-2238,0.84448755,0.48271546
A0A8U0V6G4_MUSPF/1696-1782,1.3843305,0.44822887
A0A7K7QFW9_POEAT/864-942,0.8101633,1.8488575
A0A3B1JQP0_ASTMX/611-697,1.2238964,-1.23352
A0A8C8J0J2_ONCTS/224-308,-1.2740312,-0.41587126
A0A7L1SAB8_9PASS/325-419,-2.202126,-0.7088782
A0A8C6KTY9_NOTFU/1146-1239,0.6295778,2.2006443
A0A8J1JFZ7_XENTR/317-398,-1.4457682,-1.342847
A0A8D0DYH3_SALMN/599-685,-0.17925501,-1.6189862
A0A183AKC1_9TREM/1102-1191,1.3921347,-1.5295346
A0A7L1K296_RYNNI/700-785,0.30378443,-2.7831087
A0A8C6UBA6_9GOBI/525-604,0.96505487,1.1733217
A0A4W2EHR9_BOBOX/637-715,-2.659665,2.029895
A0A2K5RZ47_CEBIM/7812-7897,-0.5090334,-1.9722502
A0A7L2SJD8_9PASS/193-278,0.5928078,-1.9538581
A0A814B7B9_9BILA/1266-1354,-0.33534545,-1.7588246
A0A8C4YJ66_9SAUR/843-936,-3.614013,0.94247085
A0A8D2P596_ZOSLA/858-945,-0.034400497,0.82059556
A0A8C7E9P7_NOTPE/450-531,3.219924,0.57386166
A0A3S4RFF5_9ACAR/1845-1930,-0.42416507,-1.706032
A0A7J8JN67_ROUAE/20754-20839,-0.197219,-2.571205
A0A674F2E7_SALTR/1406-1486,-0.14841065,2.984128
A0A8C7LJC6_ONCKI/338-419,-1.2990023,-1.4240859
A0A7L3PPN2_9DEND/3-78,1.1951976,5.0282235
A0A8C0XV18_CYPCA/94-181,-1.488824,0.6250481
A0A8C8AAX6_9STRI/591-677,-0.0124209095,-0.45141697
A0A6P6KQV8_CARAU/19914-20000,-1.3349844,-2.3736882
A0A1U7T593_CARSF/498-588,0.6025398,-0.6044304
A0A8C2ZV07_CYCLU/627-720,0.28398514,0.20337483
A0A7K8GMS2_ORTSP/577-662,-0.035630416,-0.43645993
