id,dim0,dim1
TENA_HUMAN/804-884,0.84468675,0.47472736
A0A8I5N0T3_PAPAN/1664-1744,1.3443257,0.35258105
A0A671K1Y1_9TELE/822-901,0.691251,-1.0061256
A0A8C9XQA9_SANLU/809-899,0.96314424,2.4778233
A0A672I963_SALFA/90-173,-1.4410058,0.30047873
A0A6P7I4P6_9TELE/710-790,3.265262,1.1493057
A0A6J1R157_9HYME/1216-1302,0.3905292,1.0627705
A0A8C3Y235_CATUS/1543-1624,1.1471685,0.011458427
A0A8I3S7D8_CANLF/650-736,-0.8578699,-1.2801467
A0A674JR42_TERCA/750-831,2.429468,1.4860739
A0A8B6ZLF4_ORYAF/894-976,1.7120119,-0.16058266
A0A1S3L8V9_SALSA/948-1033,0.20368943,0.65219533
A0A8B8E8L2_CRAVI/1132-1211,0.2733507,-0.23151526
A0A6J2TUK9_DROLE/5660-5745,-1.2624134,-0.68461776
A0A6J2PCY7_COTGO/13972-14056,-2.24953,0.3813361
A0A851VF53_9PASS/687-765,0.9643897,0.18802357
A0A3Q1FAJ8_9TELE/727-815,-2.217997,1.673949
A0A7K7IJ57_LOXCU/4-84,-0.1286993,-0.2262015
H7C2P2_HUMAN/578-664,-0.43710774,-0.27536267
A0A6P6KTB2_CARAU/18118-18204,-0.9215909,0.5445336
A0A836FXM1_9HYME/902-985,0.03387967,0.13129736
A0A7M7MXR4_STRPU/134-211,0.5016224,-0.2931928
PTPRQ_MOUSE/856-935,0.40536445,1.0396377
A0A8C9YBJ6_SANLU/688-769,1.7175329,-2.3956752
A0A852AA09_CALOR/2152-2238,0.053753026,0.10585226
A0A8U0V6G4_MUSPF/1696-1782,-0.076681815,0.40472302
A0A7K7QFW9_POEAT/864-942,0.8444594,0.12267707
A0A3B1JQP0_ASTMX/611-697,-0.46756852,-0.06389475
A0A8C8J0J2_ONCTS/224-308,0.07130886,-1.3484813
A0A7L1SAB8_9PASS/325-419,0.21794444,-2.1201396
A0A8C6KTY9_NOTFU/1146-1239,1.5123476,0.05871509
A0A8J1JFZ7_XENTR/317-398,-1.9041622,-2.9906642
A0A8D0DYH3_SALMN/599-685,-0.96504736,0.5642741
A0A183AKC1_9TREM/1102-1191,-0.74845695,0.11051808
A0A7L1K296_RYNNI/700-785,-1.8100923,1.1085895
A0A8C6UBA6_9GOBI/525-604,0.3913768,-0.27078688
A0A4W2EHR9_BOBOX/637-715,1.1015786,-1.3742415
A0A2K5RZ47_CEBIM/7812-7897,-1.4947091,-0.77640724
A0A7L2SJD8_9PASS/193-278,-2.7964997,2.439795
A0A814B7B9_9BILA/1266-1354,-1.6230258,-0.6793153
A0A8C4YJ66_9SAUR/843-936,1.0969812,1.924153
A0A8D2P596_ZOSLA/858-945,0.16203906,-0.79071105
A0A8C7E9P7_NOTPE/450-531,-0.25526303,0.8571578
A0A3S4RFF5_9ACAR/1845-1930,-1.1785609,-0.45549408
A0A7J8JN67_ROUAE/20754-20839,-2.8454535,-0.7749877
A0A674F2E7_SALTR/1406-1486,1.9580374,-1.1364872
A0A8C7LJC6_ONCKI/338-419,-1.7158412,-2.2895844
A0A7L3PPN2_9DEND/3-78,2.286505,-2.2634795
A0A8C0XV18_CYPCA/94-181,0.41026717,1.9255334
A0A8C8AAX6_9STRI/591-677,-0.5387842,-0.9284245
A0A6P6KQV8_CARAU/19914-20000,-1.1413376,0.12745084
A0A1U7T593_CARSF/498-588,-0.45950735,-0.4380663
A0A8C2ZV07_CYCLU/627-720,0.18093759,1.3164531
A0A7K8GMS2_ORTSP/577-662,-0.52027047,-0.98204696
A0A7L3BEX4_PELUR/828-912,-0.5209542,0.18902814
B4QV11_DROSI/430-522,-0.15237871,-0.13186444
A0A669E5U8_ORENI/492-577,-0.47445816,-0.39428946
A0A091QEG7_MERNU/274-362,0.47544596,0.16569087
A0A556TLY0_BAGYA/390-472,-0.33665547,-0.2853272
A0A8W8NAB8_CRAGI/2127-2211,-1.5740323,0.013236709
H3C0U4_TETNG/1009-1085,0.8396738,0.20092458
A0A195E5P9_9HYME/780-873,-0.28107992,-0.10849246
A0A8C3FW83_CHRPI/712-811,2.2505567,3.3640795
A0A669PP58_PHACC/826-919,1.0746256,1.8422239
A0A4W6E4S4_LATCA/735-814,2.4949322,1.4955713
A0A7R8V0M0_HERIL/581-658,0.39443567,-0.23706196
A0A8C4IEY1_DICLA/521-605,0.39626485,0.41151705
A0A674AY26_SALTR/414-499,-0.53126734,2.8599997
A0A6J2PB54_COTGO/17650-17730,-2.3789003,-0.1342808
A0A8V0Z6T3_CHICK/963-1046,-0.62707496,-0.03436043
A0A7L2HNB6_SAGSE/819-909,-0.15677488,2.4901094
A0A6J2PAQ0_COTGO/15696-15779,-1.9371631,0.52992666
A0A7F8K892_DELLE/1817-1896,1.4342834,-0.29988226
A0A2I3N3T3_PAPAN/10116-10201,-0.9348978,0.2877062
A0A484DLF5_PERFV/682-769,-0.11224157,1.8372215
A0A8B9XJP4_BOSMU/1036-1119,0.5284012,1.4954983
A0A1S3LK77_SALSA/936-1023,0.18962774,0.4765143
A0A6J0CR42_PERMB/23799-23883,-2.5806382,-0.11802482
A0A4W3IY09_CALMI/604-692,-1.0755423,-1.5257075
A0A3Q0FRB8_ALLSI/4869-4946,0.8555211,0.14119634
A0A8C8MDX6_ONCTS/423-501,0.45160705,-0.931471
G3VWS5_SARHA/965-1048,-0.6071052,-0.017742507
A0A7J6CSN4_9TELE/14843-14926,-1.8190507,0.4765468
A0A2K6S9G9_SAIBB/1583-1670,0.7743966,1.7908144
A0A3S2TXJ8_ORYJA/1809-1897,1.2401756,0.25076726
A0A671LJN3_9TELE/577-656,0.46046564,1.0422796
G3TGT5_LOXAF/17756-17841,-2.763029,-0.7201129
F6QKU3_HORSE/778-868,-0.18791956,2.400386
A0A6P6PAI3_CARAU/840-925,0.80234516,1.1622434
A0A3Q0D700_MESAU/24117-24202,-3.8738973,-1.6483498
A0A672N3S7_SINGR/1761-1847,-0.016279317,0.60891354
A0A7L3KFM6_9PASS/186-265,1.6147572,-3.7024682
A0A2Y9NJE1_DELLE/921-1007,-0.09623473,1.2245562
A0A6P5LTN8_PHACI/186-276,-0.66965777,-1.4740058
A0A7K5JF03_TOXRE/396-481,0.31947282,0.15699981
A0A2K6RWS3_RHIRO/26049-26133,-2.0072505,0.64154804
A0A2K6FB82_PROCO/1097-1180,0.5284012,1.4954983
A0A6P6KQU1_CARAU/16889-16974,-1.9787123,-0.9269583
A0A3Q1EYV8_9TELE/971-1050,0.77341866,-0.88195944
F6UQU5_MACMU/804-891,0.79102993,1.2777511
A0A6J3IQN5_SAPAP/884-968,-1.004228,2.4184914
A0A6P6ER97_OCTDE/15791-15878,-1.0833875,0.39511678
A0A667HR19_LYNCA/333-414,-1.940211,-2.2289355
A0A8C3X488_9CETA/443-527,-1.3968929,-1.2772733
A0A6P5B735_BOSIN/831-924,1.1014588,1.8677307
A0A7F5R1C1_AGRPL/1140-1233,0.57369894,-0.06185096
G3I431_CRIGR/244-322,1.5827941,-0.8712398
A0A2K6JRL1_RHIBE/2470-2555,-0.9530816,-0.090474114
A0A8D2GH82_THEGE/804-884,0.84590924,0.481963
A0A091NRK2_APAVI/301-395,-0.3043534,-3.2119136
A0A5F9CVW1_RABIT/349-440,0.21260798,-2.1371715
A0A6P8V3F4_GYMAC/179-256,0.5956237,-0.6022495
A0A665XER7_ECHNA/923-1009,-0.08380876,1.199876
A0A3P9A3F2_ESOLU/827-912,-0.697484,0.6993865
A0A7J6AVG7_AMEME/13832-13915,-2.7286828,0.59681153
A0A0Q9WIY4_DROVI/12515-12600,-1.460963,0.35039228
A0A2U9C1Z2_SCOMX/369-453,0.20162442,0.16731662
A0A093R1I0_PHACA/814-907,1.0746256,1.8422239
A0A663FB11_AQUCH/516-596,0.37851822,0.3515301
A0A8B9GHH0_9PSIT/779-862,0.8120595,1.1341807
A0A8C7G214_ONCKI/312-407,0.46573406,-3.5790842
A0A8C6H633_MUSSI/145-228,0.23025978,-0.14097032
A0A674C5I4_SALTR/477-564,0.1582757,-0.7658254
A0A6P8RJ11_GEOSA/21193-21278,-1.8926778,-0.605827
A0A6J3Q1V2_TURTR/592-678,-0.4970286,-0.08840344
A0A671P9Y4_9TELE/1491-1576,-0.061188214,0.36724734
A0A672NWH2_SINGR/566-650,-2.4998305,-0.081463926
A0A852NQ17_9PASS/699-783,0.11153267,-0.43295512
A0A674D393_SALTR/488-569,0.34530506,0.2885526
A0A8J4KB88_EUDMI/500-585,-1.9184189,2.0653179
A0A7K6NCW5_PEDTO/818-897,1.3904293,0.20840165
A0A2K6FCN4_PROCO/722-802,0.59334874,0.59586895
A0A7L1XME5_9AVES/701-781,0.8674479,-3.2041833
A0A6P7JDF5_9TELE/630-714,-0.47613025,-1.3305957
A0A8C0QPU4_CHEAB/1694-1785,0.14643279,0.2023431
A0A7J6A9J6_AMEME/813-900,0.9906519,0.94655025
A0A498NI70_LABRO/1324-1404,2.510649,-1.0547566
A0A6P4ZNH4_BRABE/474-558,-0.08541318,-0.20380509
A0A6J0U8N7_9SAUR/254-343,0.36814886,0.012389943
A0A673I6G8_9TELE/694-778,0.10857873,0.4960681
H3D4V2_TETNG/183-270,-0.9990047,0.06014669
A0A6P4EDB8_DRORH/6249-6333,-1.0771759,0.14721921
A0A4V6AUA7_COLLU/686-767,1.7447567,-2.4922605
A0A2A2JH88_9BILA/646-727,0.54972893,0.39518258
A0A5F9C5T5_RABIT/758-845,-0.1401599,1.9228662
A0A2K5JR45_COLAP/21115-21201,-1.1474032,0.1428155
A0A851N1S0_9DEND/656-739,-1.711326,0.11967817
A0A669QU35_PHACC/811-898,0.34668586,3.367341
A0A8C8HB37_ONCTS/1114-1193,1.3470267,-1.4246571
A0A6P3Y7F2_DINQU/1150-1236,0.11161438,0.1548895
A0A3Q4I0P8_NEOBR/996-1080,-2.4041212,0.42651734
A0A5F4VT00_CALJA/135-225,-0.6627097,-1.4358156
A0A8D2B874_SCIVU/457-544,0.06580288,0.14578256
A0A5J5MNG1_MUNRE/493-572,0.7328275,-0.25326937
T0M6R0_CAMFR/925-1003,0.34369725,-1.280261
F1S708_PIG/1147-1225,0.9721685,0.45834115
A0A3Q2ZH91_KRYMA/827-918,-0.16700277,2.4115832
A0A8C6L0B0_NOTFU/846-928,1.6515632,-0.13172069
A0A6P6Q0Y7_CARAU/19029-19114,-2.6296048,-1.3544247
A0A2K6SSM4_SAIBB/21160-21244,-2.3255503,0.402414
G1PJC7_MYOLU/1386-1465,2.7789605,0.017343521
H0XEB7_OTOGA/1033-1116,0.5219974,1.4820921
W5L1Z3_ASTMX/608-686,0.99729717,-1.1237671
A0A852DM30_PASAF/56-151,0.427752,-3.1899662
A0A1S3PUG0_SALSA/611-692,0.6219645,0.3986342
A0A674ES98_SALTR/1640-1718,2.769349,0.6520982
A0A8D2B3E1_SCIVU/1710-1790,1.5353758,0.40101162
A0A6P6IRP0_PUMCO/17715-17798,-1.0628201,0.51983917
A0A1S3PNK5_SALSA/22500-22585,-3.367557,-1.310244
A0A6Q2Y195_ESOLU/750-838,0.6287418,3.3382075
A0A8C3LBH4_CHRPC/293-374,-2.493751,-3.3175488
A0A2Y9E3H5_TRIMA/1262-1344,1.1845008,-2.6134334
A0A7L1H7D7_9CHAR/488-571,0.5953095,0.36405388
F7FUF5_MONDO/348-446,0.40061203,-3.184505
A0A663EH92_AQUCH/945-1022,0.73860204,0.26030368
A0A8J1LXI2_XENLA/7611-7696,-1.4269578,-0.7289437
A0A5E4NPV6_9HEMI/5846-5931,-1.1171851,0.24489573
U3IBV4_ANAPP/242-331,0.32636222,0.015887618
U3FI57_CALJA/593-678,-0.5152505,-0.9760406
A0A8D2GTU3_UROPR/554-633,1.8680456,0.5927894
A0A7K8D927_9CORV/996-1085,0.4246101,1.1101643
A0A7K9FSB5_STEPR/374-457,-0.931299,-0.62647367
A0A8C4F8A2_DICLA/351-443,0.067021884,-3.0311182
A0A8D0CNW3_SANLU/307-386,0.94448537,-0.36616632
A0A674JUB3_TERCA/598-686,0.19410807,1.3213453
A0A7L4KU71_9CORV/949-1029,1.0142953,0.18735594
A0A6P6EXQ6_OCTDE/732-813,2.26994,-1.7435346
A0A7J8G1S7_MOLMO/732-812,1.562732,-1.7536722
A0A8C9BYM6_PHOSS/1048-1131,-2.762892,1.0722692
A0A7J8JDH0_ROUAE/610-692,-0.3068785,-0.96226895
A0A6P8T432_GYMAC/442-527,-0.58798796,3.598746
A0A315VV80_GAMAF/7837-7920,-1.9578133,-0.01190085
A0A6Q2WUQ0_ESOLU/804-897,1.3911073,1.9232355
A0A7K8UIP0_OCEOC/798-877,0.9630334,0.309265
A0A833S6C4_9HYME/218-302,0.07619097,0.19859815
A0A8C5FWC9_GADMO/29-106,0.5838617,-0.0031339005
A0A1S3PNR1_SALSA/12789-12874,-0.9074174,0.25697267
A0A7N6AMY2_ANATE/1621-1705,2.2937603,1.4319972
A0A8J6K3H0_ELECQ/10357-10441,-2.839442,0.4724631
A0A851L961_CORCR/717-797,0.59334874,0.59586895
A0A669B568_ORENI/1813-1893,3.20763,1.9631811
A0A6P6LNK7_CARAU/1473-1554,1.5319132,0.9598317
A0A7I8V908_9ANNE/449-533,0.2694953,-0.17859429
A0A1A6HHB8_NEOLE/310-393,-1.1263496,0.4653609
A0A7K5ZZJ5_ONYCO/348-433,-1.5805323,1.5874068
A0A8U0ULJ2_MUSPF/287-370,-0.060246833,-1.4458656
A0A6P6EYW7_OCTDE/1978-2058,2.0337033,-1.6062099
