id,dim0,dim1
TENA_HUMAN/804-884,-0.78722113,-1.2102851
A0A8I5N0T3_PAPAN/1664-1744,-1.0042295,-1.2876397
A0A671K1Y1_9TELE/822-901,-0.74418837,0.1138251
A0A8C9XQA9_SANLU/809-899,-1.6208458,2.1021755
A0A672I963_SALFA/90-173,1.2359235,-0.52276427
A0A6P7I4P6_9TELE/710-790,-3.3783529,0.44531488
A0A6J1R157_9HYME/1216-1302,-0.2923504,0.59960175
A0A8C3Y235_CATUS/1543-1624,-1.6302054,-1.6468889
A0A8I3S7D8_CANLF/650-736,0.9214399,-1.813887
A0A674JR42_TERCA/750-831,-2.8535056,1.1053375
A0A8B6ZLF4_ORYAF/894-976,-2.3314164,-1.3957068
A0A1S3L8V9_SALSA/948-1033,-0.050059564,1.5006781
A0A8B8E8L2_CRAVI/1132-1211,0.073848635,-0.16935825
A0A6J2TUK9_DROLE/5660-5745,1.2754254,0.07120469
A0A6J2PCY7_COTGO/13972-14056,2.2105703,-0.6673334
A0A851VF53_9PASS/687-765,-1.9322386,-1.5896829
A0A3Q1FAJ8_9TELE/727-815,1.3842258,0.92682374
A0A7K7IJ57_LOXCU/4-84,-0.2307744,-0.045987047
H7C2P2_HUMAN/578-664,0.9089239,-1.2583643
A0A6P6KTB2_CARAU/18118-18204,0.91206425,0.43531942
A0A836FXM1_9HYME/902-985,-0.23570672,0.12054701
A0A7M7MXR4_STRPU/134-211,-0.22883895,0.042206816
PTPRQ_MOUSE/856-935,-0.3953951,0.51363266
A0A8C9YBJ6_SANLU/688-769,-0.6569637,-1.7019501
A0A852AA09_CALOR/2152-2238,-0.15857905,0.22253428
A0A8U0V6G4_MUSPF/1696-1782,0.018991187,0.4849469
A0A7K7QFW9_POEAT/864-942,-1.0934274,-0.39982647
A0A3B1JQP0_ASTMX/611-697,0.75720495,-0.091786966
A0A8C8J0J2_ONCTS/224-308,-0.027688898,-2.2763119
A0A7L1SAB8_9PASS/325-419,0.61180985,2.5523958
A0A8C6KTY9_NOTFU/1146-1239,-1.6345181,-0.33187532
A0A8J1JFZ7_XENTR/317-398,1.2924302,-2.6261213
A0A8D0DYH3_SALMN/599-685,0.89374346,0.41696817
A0A183AKC1_9TREM/1102-1191,0.8185801,-0.14710838
A0A7L1K296_RYNNI/700-785,1.6928871,0.89667594
A0A8C6UBA6_9GOBI/525-604,-0.22920448,0.05188015
A0A4W2EHR9_BOBOX/637-715,-0.98864776,0.36296374
A0A2K5RZ47_CEBIM/7812-7897,1.517946,-0.070498586
A0A7L2SJD8_9PASS/193-278,1.3581309,1.6417984
A0A814B7B9_9BILA/1266-1354,1.738373,0.08278855
A0A8C4YJ66_9SAUR/843-936,-2.0603182,1.4713178
A0A8D2P596_ZOSLA/858-945,-0.21825242,-0.47836375
A0A8C7E9P7_NOTPE/450-531,0.2183377,0.8972119
A0A3S4RFF5_9ACAR/1845-1930,1.2001929,0.019728694
A0A7J8JN67_ROUAE/20754-20839,2.4090462,0.30271924
A0A674F2E7_SALTR/1406-1486,-1.0844562,-1.9283029
A0A8C7LJC6_ONCKI/338-419,1.617167,-2.497043
A0A7L3PPN2_9DEND/3-78,-1.63364,-2.3481011
A0A8C0XV18_CYPCA/94-181,-0.75725853,1.5860206
A0A8C8AAX6_9STRI/591-677,0.23217967,-0.4625302
A0A6P6KQV8_CARAU/19914-20000,1.5302484,0.35828596
A0A1U7T593_CARSF/498-588,0.40279642,0.17191738
A0A8C2ZV07_CYCLU/627-720,-0.23708874,1.4495592
A0A7K8GMS2_ORTSP/577-662,0.23758027,-0.46598566
A0A7L3BEX4_PELUR/828-912,0.61647654,0.39090067
B4QV11_DROSI/430-522,0.9895729,-1.4033757
A0A669E5U8_ORENI/492-577,0.35918802,0.06426215
A0A091QEG7_MERNU/274-362,0.17895333,0.25277787
A0A556TLY0_BAGYA/390-472,0.31254357,-0.13584933
A0A8W8NAB8_CRAGI/2127-2211,1.3170044,-0.5167884
H3C0U4_TETNG/1009-1085,-0.93038946,-0.7747084
A0A195E5P9_9HYME/780-873,1.0252855,-1.4626871
A0A8C3FW83_CHRPI/712-811,-2.9380605,2.969306
A0A669PP58_PHACC/826-919,-2.0853252,1.4764377
A0A4W6E4S4_LATCA/735-814,-2.716766,1.0765696
A0A7R8V0M0_HERIL/581-658,-0.43982142,0.041142903
A0A8C4IEY1_DICLA/521-605,0.24829316,0.38069528
A0A674AY26_SALTR/414-499,0.00017731637,2.994391
A0A6J2PB54_COTGO/17650-17730,2.3957112,-0.1604752
A0A8V0Z6T3_CHICK/963-1046,0.78794897,-0.45308608
A0A7L2HNB6_SAGSE/819-909,-0.4846502,1.4091733
A0A6J2PAQ0_COTGO/15696-15779,1.7800786,-0.9322639
A0A7F8K892_DELLE/1817-1896,-1.1407754,-1.6795522
A0A2I3N3T3_PAPAN/10116-10201,1.1298935,0.26035017
A0A484DLF5_PERFV/682-769,-0.13056843,1.8894682
