id,dim0,dim1
N697,-2.9791918,-0.2248677
N324,-2.9402266,-0.17115532
N239,-3.4045846,-0.29435933
N194,-5.0659566,-0.5908029
N981,-4.8977437,-0.5224711
N428,-5.009476,-0.6414742
N453,-4.1460595,-0.3955422
N916,-3.945882,-0.37069887
N567,-4.4810705,-0.42842692
N764,-4.3219595,-0.39484596
N511,-3.8053348,-0.3793068
N1135,-5.2549396,-0.5669885
N878,-4.9518857,-0.61234486
N809,-5.2562575,-0.6538339
N1035,-4.60096,-0.59470904
N666,-4.194473,-0.4889366
N477,-4.8480654,-0.6786487
N1025,-1.9801109,0.11780897
N462,-1.9710307,0.16831551
N99,-2.255479,0.16680056
N660,-1.842987,0.11715278
N1115,0.47471634,2.5254045
N164,0.5526677,2.6558998
N792,0.60049504,2.7151635
N810,0.64772314,2.5785382
N1188,0.5199983,2.6187906
N330,0.62509,2.448737
N841,0.2608293,2.2093196
N383,-4.9390364,-0.55285406
N762,-4.7536902,-0.5326454
N1018,-5.071041,-0.57835937
N294,-2.076175,2.6245546
N1044,-0.062373765,-0.0067621507
N357,-4.065241,-0.36005032
N676,-4.093316,-0.341097
N124,-4.564818,-0.43260205
N347,-4.562612,-0.4465155
N970,-4.5853767,-0.46613646
N200,-4.5863686,-0.46735406
N707,-4.4971,-0.41805434
N1011,-3.6445196,-0.3879528
N133,-3.3444958,-0.41555417
N467,-4.294504,-0.38538027
N14,-4.2368894,-0.4229378
N1060,0.022086507,-1.4747028
N112,-0.09941917,-1.4966316
N500,-0.17740306,-1.4386033
N177,-0.08046013,-1.3513507
N257,-0.034590013,-1.5934968
N415,-0.1858935,-1.5218247
N197,-0.92061484,-2.1459432
N1222,-0.6529537,-2.1632965
N1208,-0.5712475,-2.1182477
N574,-0.037624083,-2.4597986
N417,-0.76667964,-2.1347497
N912,0.68877274,2.5375147
N992,0.6061944,2.5408204
N905,0.5392161,2.4686005
N491,0.4220435,2.5344648
N336,-0.055498675,0.87799615
N337,1.4870921,2.0255346
N937,-4.0113397,-0.33953935
N506,-0.5387406,-1.8788943
N1046,-0.40314338,-2.2288103
N364,-0.476767,-1.8327671
N452,-0.52072966,-1.8526043
N1129,-0.5525495,-1.9500868
N463,-0.3604754,-1.6100203
N1221,-0.6029835,-1.7385409
N927,-0.21228543,-2.6756587
N252,-3.025648,-0.05312389
N545,-0.38613316,-1.9924108
N735,-0.14036661,-2.0881858
N874,-0.26604685,-2.0983179
N277,-0.7653731,-2.9443402
N865,-1.1944122,-2.4763803
N379,-0.43997866,-2.5255945
N1176,-0.74054253,-2.1031315
N1099,-0.57394356,-2.0851219
N1095,-0.30564588,-1.979275
N191,-0.45743287,-1.8869622
N607,-0.6837198,-1.7931689
N1080,-0.723028,-2.0079122
N151,-0.26856884,-2.866022
N85,-0.5050381,-2.6312323
N1169,-0.49413753,-3.0650551
N951,-0.7459019,-2.9756668
N922,-0.6011982,-2.6275253
N1166,-0.6522839,-2.8712559
N1108,-0.6577665,-2.8638186
N537,-0.55973375,-2.8023157
N258,-2.348516,-0.018060667
N848,-0.41018233,-2.5192862
N1062,-0.53129876,-3.07483
N226,-0.63970965,-2.7551088
N1162,-0.38572422,-2.708236
N26,-0.69107276,-3.1039703
N335,-0.59610116,-2.4575336
N890,-2.4292674,0.11226086
N501,-0.3556049,-2.567164
N946,-4.061949,-0.3771217
N1063,-4.0581913,-0.3802789
N71,-3.7432191,-0.3697893
N397,-4.0520096,-0.4024911
N1032,-0.8418293,-2.5679452
N265,-0.61215955,-2.2872481
N1233,-0.9102173,-2.64714
N550,-0.043615796,-2.0058472
N51,-0.084444635,-0.0534435
N389,-0.88093245,-1.8519293
N295,-0.8729792,-2.1037722
N783,-0.8883498,-2.0277405
N581,-0.79149115,-1.399645
N1138,-0.2263676,-2.530315
N931,-0.03747654,-0.111396655
N1128,0.2934096,-0.16394569
N1206,0.1870617,-0.18468125
N115,4.1323557,0.3869478
N233,4.599292,0.33677435
N851,4.6254225,0.38137716
N418,4.7542744,0.3863566
