id,dim0,dim1
N697,-2.8906844,-2.9011552
N324,-2.9402854,-2.8315945
N239,-3.0477037,-2.62214
N194,-3.9681115,-4.536325
N981,-3.4846797,-4.5719213
N428,-3.5232904,-4.745683
N453,-3.3989072,-3.1428485
N916,-3.2533932,-3.0369823
N567,-3.8241465,-3.3242984
N764,-3.5171645,-3.1085448
N511,-3.3245027,-3.0106487
N1135,-4.035025,-4.8701487
N878,-3.523728,-4.5342116
N809,-3.8515635,-4.9698157
N1035,-3.376988,-4.3354406
N666,-3.3293238,-3.8795483
N477,-3.461411,-4.8428
N1025,-5.6609445,-1.2022153
N462,-5.78099,-1.4516093
N99,-5.6090283,-1.6681049
N660,-5.503038,-1.2575432
N1115,0.8623815,2.2287693
N164,0.9866593,2.233443
N792,0.952466,2.2670429
N810,0.8858487,2.1444306
N1188,1.1486151,2.2723951
N330,1.052427,2.1413934
N841,0.78011805,2.0052817
N383,-3.6702173,-4.3410907
N762,-3.6957483,-4.173147
N1018,-3.7859545,-4.4971547
N294,0.7507443,3.613701
N1044,-2.8444133,-0.36671132
N357,-3.5154486,-3.4810438
N676,-3.5528512,-3.5200114
N124,-3.8164713,-3.689489
N347,-3.7653086,-3.745467
N970,-3.7323399,-3.8078334
N200,-3.7266953,-3.8243325
N707,-3.713022,-3.7176797
N1011,-2.7291226,-2.7643585
N133,-3.0682104,-2.8210564
N467,-3.5282836,-3.105983
N14,-3.357715,-3.113796
N1060,0.4571856,-1.3235571
N112,0.4287828,-1.2070161
N500,0.2799193,-1.2637377
N177,0.41752088,-1.1593571
N257,0.2692688,-1.2962948
N415,0.0965182,-1.2167077
N197,1.0116155,-1.2341223
N1222,0.88543975,-1.4464678
N1208,0.74084526,-1.3750749
N574,0.80809987,-2.0884626
N417,1.060621,-1.154845
N912,0.86260074,2.1661842
N992,0.89540154,2.100334
N905,0.88820416,2.1171849
N491,1.147702,2.3078423
N336,-0.9667393,1.186724
N337,1.8702085,1.0658344
N937,-3.44097,-3.2409153
N506,0.7544837,-1.3164991
N1046,0.9474355,-1.3656689
N364,0.6853978,-1.3550045
N452,0.7389661,-1.2668746
N1129,0.7938173,-1.377372
N463,0.25630552,-1.418591
N1221,0.3752927,-1.476881
N927,1.526953,-1.670675
N252,-3.243894,-2.4360178
N545,0.89991105,-1.3182136
N735,0.88860124,-1.3856131
N874,0.9123187,-1.3664919
N277,1.314368,-2.0842078
N865,1.1864886,-1.4328737
N379,1.0708137,-1.9742577
N1176,0.8795732,-1.2395952
N1099,1.0696076,-1.2855853
N1095,1.0481497,-1.4033101
N191,0.9758689,-1.3772
N607,0.6722569,-1.1674186
N1080,0.84306026,-1.2559664
N151,2.012334,-1.9840748
N85,2.4984918,-1.7046826
N1169,2.295895,-1.7766877
N951,2.0327535,-1.8564976
N922,2.086057,-1.701705
N1166,2.2873275,-1.8095739
N1108,2.2829978,-1.8076692
N537,2.1532795,-1.7294056
N258,-3.0102592,-2.0871108
N848,1.7741512,-1.8275986
N1062,2.0184324,-1.7348566
N226,1.8726615,-1.8632175
N1162,2.1221197,-1.9236537
N26,2.0271897,-1.9105978
N335,1.6008071,-1.803573
N890,-4.906832,-1.5775647
N501,1.7348623,-1.4968039
N946,-3.3841946,-2.9332545
N1063,-3.4124463,-2.907608
N71,-3.0575173,-2.6971996
N397,-3.3510923,-2.9812236
N1032,1.7038264,-1.9940088
N265,2.1135945,-1.6066318
