id,dim0,dim1
N697,-3.4706876,1.0315628
N324,-3.6041481,1.0712035
N239,-3.7951605,1.255561
N194,-5.6635265,3.079074
N981,-5.287012,3.1233172
N428,-5.6629386,3.2806718
N453,-4.555245,1.5734186
N916,-4.072823,1.4821613
N567,-4.64782,1.6262201
N764,-4.3838825,1.5683885
N511,-4.235415,1.6125609
N1135,-5.759595,3.1548564
N878,-5.379408,3.0859451
N809,-5.730254,3.2516904
N1035,-5.2343817,3.0147443
N666,-4.928666,2.975078
N477,-5.434299,3.249244
N1025,-4.9860864,-0.22268268
N462,-5.3320003,-0.17944697
N99,-5.4188566,-0.11147601
N660,-5.184928,-0.14438435
N1115,0.5783609,-2.8791053
N164,0.6436238,-2.9439282
N792,0.6913363,-3.039473
N810,0.7385293,-2.923245
N1188,0.6507232,-2.9690166
N330,0.7779801,-2.8585987
N841,0.528443,-2.671992
N383,-5.65894,3.0860872
N762,-5.59916,2.991785
N1018,-5.73327,3.1368504
N294,-4.022782,-1.8288435
N1044,-0.6870786,-0.14992419
N357,-5.1615224,1.3961287
N676,-5.193171,1.4382024
N124,-5.4512124,1.4641821
N347,-5.5172877,1.578166
N970,-5.4753933,1.6273913
N200,-5.4700027,1.6323969
N707,-5.440853,1.5552417
N1011,-3.873232,1.3750215
N133,-3.8316283,1.4897537
N467,-4.53323,1.4813364
N14,-4.4831047,1.6060271
N1060,0.8246727,1.8948219
N112,0.8489065,1.9152172
N500,0.849409,1.8800803
N177,0.8857126,1.9786506
N257,0.8631966,2.0259323
N415,0.80957294,1.8988109
N197,0.033823565,2.3543375
N1222,-0.69770074,2.333847
N1208,-0.47168434,1.9613942
N574,0.15183057,2.9588132
N417,0.067353524,2.3493023
N912,0.7447057,-2.9200313
N992,0.6742946,-2.865711
N905,0.6064811,-2.8733227
N491,0.5537443,-2.8947997
N336,0.48716655,-1.249224
N337,2.5740201,-3.72036
N937,-4.7259374,1.4069642
N506,-0.46615303,1.8394855
N1046,-0.7018573,2.2859395
N364,-0.44873467,1.8263363
N452,-0.43768573,1.8982302
N1129,-0.46057558,1.9309897
N463,-1.4361435,1.6693887
N1221,-0.5947249,1.758009
N927,-0.5009202,2.6669998
N252,-3.4552956,0.40161917
N545,0.21462789,2.1861153
N735,0.18200262,2.2441196
N874,0.13060153,2.221077
N277,-0.32370102,2.9715896
N865,-0.1989218,2.547224
N379,-0.7898139,2.9690678
N1176,-0.405407,2.0556252
N1099,-0.5342622,1.9790807
N1095,-0.6862191,1.9422514
N191,-0.7023972,1.9454559
N607,-0.57905936,1.7236166
N1080,-0.5224812,1.7860489
N151,-0.6554004,3.0060222
N85,-0.47975034,3.0066729
N1169,-0.4013069,3.0963418
N951,-0.68151975,3.2073228
N922,-0.32692844,2.8961976
N1166,-0.45771477,3.0156083
N1108,-0.3378771,2.98128
N537,-0.24997208,2.9193244
N258,-3.0914361,0.6175397
N848,-0.73440576,2.9162788
N1062,-0.34036604,3.0999982
N226,-0.56338775,3.1612659
N1162,-0.5634588,3.035959
N26,-0.44397008,3.2904274
N335,-0.7740512,2.9643865
