id,dim0,dim1
N697,-1.1539673,-3.7742455
N324,-1.020938,-3.842895
N239,-1.3144128,-3.7533593
N194,-3.066299,-5.5019913
N981,-2.9445179,-5.1093245
N428,-2.9157457,-5.168071
N453,-1.4852139,-4.486413
N916,-1.4800742,-4.167607
N567,-1.7238928,-4.570758
N764,-1.7071829,-4.388516
N511,-1.5864598,-4.134291
N1135,-2.9940898,-5.5687532
N878,-2.9413545,-5.1221642
N809,-3.0234768,-5.4779353
N1035,-2.754315,-4.740059
N666,-2.7918768,-4.600962
N477,-2.938976,-5.0441856
N1025,0.9317453,-5.601089
N462,1.0700971,-5.9947343
N99,0.97073114,-6.0416613
N660,0.92217976,-5.8868804
N1115,2.9066048,0.21318004
N164,2.9367862,0.26713184
N792,3.0255525,0.32445514
N810,2.9832785,0.20029715
N1188,3.006972,0.20238063
N330,2.832731,0.36267567
N841,2.5214067,0.24024421
N383,-3.074145,-5.530961
N762,-2.9468656,-5.3851266
N1018,-3.120232,-5.603802
N294,3.8758855,-1.3085902
N1044,0.040540367,-1.6042933
N357,-1.42121,-6.212717
N676,-1.3588675,-6.263815
N124,-1.2925372,-6.405928
N347,-1.3404732,-6.452845
N970,-1.5112123,-6.4477596
N200,-1.5415936,-6.4575667
N707,-1.4030508,-6.3870363
N1011,-1.5811017,-3.6615398
N133,-1.5648471,-3.7787855
N467,-1.6022228,-4.553412
N14,-1.6122794,-4.377351
N1060,-1.8767731,1.325473
N112,-1.860075,1.3049377
N500,-1.8889679,1.4269022
N177,-1.8993524,1.277462
N257,-1.8366936,1.5092146
N415,-1.9443316,1.3895344
N197,-3.0378132,-0.40553883
N1222,-3.0819988,-0.7732426
N1208,-2.7056668,-0.81938887
N574,-2.7016792,1.4950166
N417,-2.952878,-0.30164683
N912,2.966913,0.36052755
N992,2.9204345,0.30793828
N905,2.8934436,0.17948282
N491,2.9191875,0.2546187
N336,1.1591651,0.6989634
N337,3.3174753,2.3501732
N937,-1.3009717,-5.4798617
N506,-2.6522179,-0.796534
N1046,-3.1588771,-0.9930467
N364,-2.6293886,-0.78341794
N452,-2.5925906,-0.79138666
N1129,-2.6743653,-0.79403824
N463,-2.2678947,-0.029347701
N1221,-2.7653468,-0.6926246
N927,-3.5197237,-0.3722709
N252,-0.6584414,-3.8796763
N545,-3.1633973,-0.70704275
N735,-3.1013474,-0.6785405
N874,-3.1958628,-0.68580735
N277,-3.8345804,-0.22853786
N865,-3.6034493,-0.7074175
N379,-3.5586696,-0.041658815
N1176,-3.1256201,-0.9299478
N1099,-3.136938,-0.9588286
N1095,-2.9109652,-0.9149397
N191,-2.8853455,-0.8569174
N607,-2.494303,-0.868603
N1080,-2.7414289,-0.76984394
N151,-4.0363245,-0.1796853
N85,-4.364625,-0.25134024
N1169,-4.7409716,-0.21040231
N951,-4.6411147,-0.45069954
N922,-4.4540286,-0.2810083
N1166,-4.738414,-0.24422735
N1108,-4.815635,-0.26531056
N537,-4.6658654,-0.12944947
N258,-0.31986603,-3.630618
N848,-3.7284565,0.01518929
N1062,-4.5902214,-0.16460523
N226,-4.184313,-0.05664364
N1162,-4.1828036,-0.06219035
N26,-4.8630233,-0.09820716
N335,-3.7615101,-0.16896322
N890,0.3624426,-4.5797853
N501,-3.9486246,-0.063307375
N946,-1.6191552,-4.298431
N1063,-1.5936635,-4.1896577
N71,-1.4934331,-3.9226081
N397,-1.6369363,-4.339905
N1032,-3.9221842,-0.060426883
N265,-4.282251,-0.23721877
N1233,-4.572684,-0.11899682
N550,-2.81944,-0.33526295
N51,0.239777,-1.7532251
N389,-3.009904,-0.962616
N295,-3.3845017,-0.9255084
N783,-3.2972293,-0.9161704
N581,-2.3961914,-0.6998915
N1138,-3.5568726,-0.09572025
N931,0.12377688,-1.5823275
N1128,0.025768962,1.2152789
N1206,-0.009120585,1.5683459
N115,0.33544785,4.5617394
N233,0.22560817,5.281216
N851,0.24722993,5.2483535
N418,0.27070993,5.420155
N544,0.2551309,5.062015
N575,0.41903952,5.004277
N969,0.28571948,5.2992616
N886,0.2171166,5.31378
N367,0.16152783,5.123151
N419,0.14105195,-1.6430084
N1012,0.036501393,-1.6848447
N1029,-0.0852662,-1.087155
N963,0.16073646,-1.6090751
N423,-4.6484585,-3.512489
N1194,-5.030839,-3.5707672
N221,-5.195864,-3.6657584
N34,-4.7717037,-3.4723964
N400,-4.910142,-3.5019126
N237,0.4329489,4.7802644
N968,-3.0089097,0.7005624
