id,dim0,dim1
N166,-0.20599277,1.0847371
N1216,-1.2983785,0.50940305
N495,2.5064433,-1.3384475
N147,2.8340585,-1.4971014
N453,2.7731194,-1.4983797
N898,2.842227,-1.5075274
N303,2.6533003,-1.381854
N1220,-0.9638395,-0.012192989
N575,-1.4901593,0.5641649
N928,0.83072454,0.37913257
N604,-2.4982908,-0.19711716
N551,0.34380326,-0.49968985
N358,-2.2557259,-0.83640695
N573,0.2490632,-0.61567307
N698,2.1751077,-1.1248212
N670,-0.3958125,-0.561616
N181,-2.4378133,-0.35783425
N391,-0.82832927,-0.25019005
N262,-0.76289433,-0.18655643
N929,-0.73953384,-0.71572524
N1132,-0.16918808,-0.58504444
N1077,-0.7893545,-0.12892117
N936,-0.4271504,-1.647104
N229,-1.2511845,0.11357899
N894,-0.8829975,-0.7251459
N252,-1.7094827,-0.63911504
N981,-1.409088,0.51253825
N645,-1.2276729,-0.36954695
N1081,1.767848,-0.455948
N793,-0.81403184,-0.13455568
N1046,0.22299097,-0.50608784
N541,-0.08070834,-0.8755055
N197,1.9529042,-2.6909442
N924,2.058776,-1.3525224
N33,3.2689738,1.7990651
N126,2.3813236,-1.160416
N957,2.2836301,-1.6322377
N199,1.8524657,-2.408524
N1179,-0.89239854,-0.10710889
N1225,0.20971613,-0.7171638
N614,-0.116680294,-0.76891184
N701,-0.9395401,-0.4950922
N820,-1.8399621,-0.2506747
N1120,-1.6153132,-0.13429274
N525,-0.24332345,-0.93085074
N607,2.0642288,-1.4610637
N130,-0.27082774,-0.6942648
N58,-0.15101698,-0.4950748
N13,-0.2502252,-0.6596022
N1168,-0.24745482,-0.74543375
N1084,-0.6160023,-3.2592187
N737,-2.7866569,-0.46092704
N1143,-2.917496,-0.45817578
N883,-2.9235988,-0.46371335
N408,0.4403884,-0.5153518
N1197,-0.012694882,-0.018532395
N661,1.1914861,0.19595222
N881,1.7081765,0.25317088
N43,-0.32692778,-0.83124346
N322,1.71579,0.49694446
N707,1.6948214,0.63302755
N1062,1.653389,0.6228273
N1009,-1.9364494,-0.9994289
N1190,0.93319076,0.7911127
N512,0.98381376,0.24666022
N353,-1.0930625,-0.06985321
N832,0.90848553,0.24796517
N46,0.83130425,0.21801369
N1163,0.9152952,0.23937793
N853,0.9615325,0.23378982
N84,0.91034347,0.21907596
N1147,0.9705619,0.2508503
N842,0.99142885,0.22214969
N1033,0.88351417,0.07923713
N161,0.36395308,-0.5826657
N581,-1.720671,0.1401365
N1080,0.04893684,-1.3117938
N778,0.7643981,-0.20979509
N395,-1.1453843,0.016023599
N742,-1.9885225,0.051156644
N849,-1.7303818,-0.023197703
N315,-2.3263059,-0.8731635
N1014,0.695856,0.37400028
N435,-0.1303716,1.3464082
N592,0.18641654,-0.24031582
N142,-2.5827293,-0.69357747
N474,0.24452859,0.0719538
N576,0.34168434,-0.18517418
N809,-1.8196912,-0.017322773
N1055,-1.4182842,1.1187485
N1165,-1.481153,0.85873866
N450,2.120824,-1.0256768
N31,-1.2564822,0.9279454
N1187,2.5123336,-1.4292432
N247,-1.7978414,-0.33793828
N747,-1.7961831,-0.28361624
N1001,-1.8818018,0.08281614
N90,-1.8140802,-0.18749432
N499,1.7602526,-1.7967234
N868,-1.7608587,0.06532791
N414,-0.1910987,1.1851898
N1088,-0.1790799,1.2008789
N1141,-0.15984203,1.1576269
N344,-0.14182086,1.2335393
N507,-0.08105604,1.3736042
N365,-0.16446973,1.7711897
N1021,-0.16535479,1.5613356
N675,-0.195031,1.7031789
N55,-0.24230689,1.7382159
N393,-0.16003607,1.6746813
N882,-0.16114855,1.7606031
N1074,-0.18741071,1.7719524
N270,-0.20341864,1.6703702
N30,-0.20142952,1.6783706
N765,-0.15663828,1.7261708
N1079,-0.062129896,0.83808815
N368,-0.25084293,0.15879586
N528,-0.22680198,0.5336749
N787,-0.3865376,0.1970117
N997,-0.7889583,-0.113054946
N911,0.84396166,-0.055431932
N138,-1.3370395,0.80754215
N1238,-1.5628945,-0.62707424
N547,-1.5264487,0.47208014
N944,-1.5915052,0.94015163
N771,-1.5107777,0.7601697
N605,-1.4385922,0.7680471
N1114,-1.3272669,1.0929886
N716,-1.4117901,0.5222168
N496,-1.4399337,0.45317024
N436,-1.4426087,0.45339274
N388,-1.3976223,0.4364066
N49,-1.7938739,-0.22998628
N1134,-1.4284444,0.4252953
N1199,-1.4074157,0.819715
N1019,-1.4945927,1.0300858
N686,-1.3855672,1.0041028
N456,-0.84349036,-0.36224464
N751,2.077773,0.08406302
N970,-0.44324732,-0.6271717
N1069,2.2848983,-1.47617
N462,2.6287172,-1.6780305
N1093,-0.19005214,-0.5921151
N1171,-0.743049,-0.6709073
N191,-1.5422223,0.7107623
N1022,-1.4925747,0.73295987
N171,2.7671592,-1.2459108
N134,2.6804304,-1.2700384
N624,2.2807322,-0.99214435
N889,1.4723369,-0.6666266
N910,2.582973,-1.4767992
N731,2.3896484,-1.2680442
N517,2.7508028,-1.1551058
N959,2.682237,-1.2688165
N397,2.8192995,-1.372157
N724,2.8563302,-1.3606559
N729,2.5741196,-1.1176617
N752,2.4447067,-1.4141185
N733,-2.993672,-0.89153606
N1115,-0.21661057,-0.4108311
N1063,-0.26462618,-0.1288767
N1076,2.8418753,-1.3884695
N340,-1.3356953,0.75917834
N689,-1.2398627,0.59158534
N522,-1.3438606,0.66528803
N226,2.73763,-1.113375
N62,-1.3038825,0.47908166
N74,-0.008096179,0.055726524
N117,-1.4690685,0.75624204
N455,-1.4022053,0.4065264
N906,0.10601701,-7.953495e-07
N1052,-0.028813496,0.048644397
N234,2.7217252,-1.1888274
N802,2.7952323,-1.188908
N178,2.8041997,-1.3299377
N814,2.7839954,-1.302487
N8,2.8346121,-1.2955041
