id,dim0,dim1
N166,0.111470774,-0.11067251
N1216,-1.2713073,2.084926
N495,0.36892188,-2.9508762
N147,0.5007846,-3.5367563
N453,0.5028795,-3.4336712
N898,0.51129603,-3.4998558
N303,0.44514608,-3.0386674
N1220,-0.36738175,1.1775697
N575,-1.1889799,2.1327229
N928,-3.5781054,1.2367836
N604,1.7301347,1.5973977
N551,0.19641533,-0.96807075
N358,2.1310012,1.3822286
N573,-0.00053326786,-0.8995091
N698,0.2031177,-2.3331246
N670,-0.40503478,0.40191454
N181,2.0474348,1.9464517
N391,-0.16755578,1.1633817
N262,-0.21792106,1.1669009
N929,0.008791279,0.8896847
N1132,-0.3158452,0.28712434
N1077,-0.1202714,1.0387874
N936,1.8175899,-0.4070556
N229,-0.5161441,1.7309742
N894,0.3440113,0.7747211
N252,1.6899898,0.56492895
N981,-0.45286107,1.8225579
N645,-0.6561158,1.5420477
N1081,-0.42355698,-1.576853
N793,0.048260037,0.7654107
N1046,0.12873748,-0.9213981
N541,0.9835209,-0.3480417
N197,1.6257714,-2.6979547
N924,0.017514855,-1.9738024
N33,-1.5370492,-2.911333
N126,-0.13518263,-2.2040265
N957,-0.06829688,-2.2025945
N199,1.4887102,-2.5533137
N1179,0.27055007,0.9581496
N1225,0.12011839,-0.89283764
N614,-0.30268872,0.48755446
N701,-0.02004949,0.85813105
N820,0.9629297,1.4786104
N1120,0.982644,1.3873641
N525,-0.31932586,0.2536127
N607,-0.17426051,-2.2205698
N130,-0.4055642,0.4206523
N58,-0.4765343,0.37527832
N13,-0.4628554,0.3658584
N1168,-0.3353263,0.21294774
N1084,2.376561,-0.6613305
N737,2.8883295,2.4078343
N1143,2.972177,2.5198736
N883,2.992529,2.5459821
N408,0.304354,-1.0400169
N1197,0.42661697,-0.6459518
N661,-2.3355556,-1.2418408
N881,-2.9062297,-1.4205936
N43,-0.6195749,0.4538081
N322,-3.0112367,-1.7675176
N707,-3.6003008,-1.8475448
N1062,-3.5511668,-1.7552463
N1009,1.9859252,1.3970416
N1190,-0.93693316,-0.56298333
N512,-2.1860778,-0.46604064
N353,0.07039595,1.0147687
N832,-1.879815,-0.24605252
N46,-2.1784816,-0.2760253
N1163,-2.170662,-0.36474523
N853,-2.1119692,-0.43389395
N84,-2.1029544,-0.41086066
N1147,-2.128955,-0.45417485
N842,-2.1616156,-0.41330352
N1033,-1.7207307,0.041269932
N161,0.21916403,-1.0348791
N581,0.75955415,1.5347387
N1080,0.6676167,-0.4857368
N778,-1.4305059,0.340909
N395,-0.980193,1.8043784
N742,1.2123666,2.2861402
N849,0.8083524,1.5067817
N315,1.8384173,1.6642394
N1014,-1.0274324,-0.52442884
N435,0.04781263,-0.0779916
N592,-0.16534661,-0.81966716
N142,2.2202933,1.8531386
N474,0.9164419,-1.0966159
N576,1.1491024,-1.2140045
N809,0.7436113,1.4807018
N1055,-2.6667907,3.0011823
N1165,-2.4188724,2.718391
N450,0.040313184,-2.102056
N31,-1.3238853,2.478044
N1187,0.51883674,-2.8559384
N247,0.8750443,1.6083411
N747,0.8504019,1.6151727
N1001,0.877677,1.5119336
N90,0.9659036,1.5743318
N499,0.48051143,-1.8476969
N868,1.1036977,1.6439748
N414,0.17672145,-0.14877883
N1088,0.31024832,-0.19758096
N1141,0.0686585,-0.13102101
N344,0.15274087,-0.14608613
N507,0.035941627,-0.16455252
N365,0.07570709,-0.058559287
N1021,0.092423804,-0.04453424
N675,0.047314797,-0.092878625
N55,0.04886184,-0.043583196
N393,0.024128746,-0.101641975
N882,0.027988404,-0.06285235
N1074,0.03790984,-0.059215065
N270,0.022914138,-0.038218584
N30,0.018463954,-0.045261104
N765,0.012516223,-0.05295618
N1079,0.060625732,-0.10471722
N368,0.25523987,-0.12521812
N528,0.17612734,-0.0966418
N787,0.18413535,-0.026882023
N997,0.06061328,0.92311174
N911,-1.7731491,0.45269343
N138,-1.1515943,2.2888527
N1238,0.9071434,1.4841374
N547,-0.84270775,2.0380967
N944,-1.1057472,2.508902
N771,-1.1054443,2.3664947
N605,-1.1089144,2.170585
N1114,-1.2205774,2.1143785
N716,-1.1090903,1.9328567
N496,-1.237467,2.50609
N436,-1.2400044,2.5244062
N388,-1.1833616,1.9276181
N49,1.6304204,0.71063465
N1134,-2.0843918,2.2675245
N1199,-2.1864262,2.4854143
N1019,-1.3574334,2.621689
N686,-1.1159486,2.3199098
N456,-0.8277495,1.6878603
N751,-0.7604017,-2.0115523
N970,-0.12481578,0.42129672
N1069,0.24233063,-2.2306478
N462,0.49987227,-3.0334353
N1093,0.43005997,-0.5166091
N1171,0.23594016,0.6033946
N191,-1.3307298,2.6678586
N1022,-1.3178297,2.5433345
N171,0.51433015,-3.4366546
N134,0.36957192,-3.0691278
N624,-0.28286624,-2.1596835
N889,-0.21050318,-1.447131
N910,0.49592638,-3.0071673
N731,0.5235718,-2.8516443
N517,0.4726714,-3.2411528
N959,0.34086925,-2.9562943
N397,0.41422808,-3.3840055
N724,0.43791473,-3.419794
N729,0.45634168,-2.9694657
N752,0.45031714,-2.8361018
N733,2.5760007,2.110377
N1115,-0.3523894,0.3350813
N1063,-0.25604606,0.337516
N1076,0.39465624,-3.267636
N340,-1.0732696,1.9027623
N689,-1.0580997,1.8112694
N522,-1.0452127,2.0020611
N226,0.35587996,-2.9376476
N62,-1.0986019,2.0708883
N74,0.3678028,-0.5737804
N117,-1.0130953,2.157539
N455,-1.1111008,2.1368003
N906,0.29551017,-0.6677761
N1052,0.36366338,-0.49983737
N234,0.40058267,-3.3769212
N802,0.3966704,-3.4288974
N178,0.4136572,-3.44593
N814,0.4203977,-3.4224744
N8,0.39447767,-3.49072
N786,0.38366485,-3.4919508
N207,-1.2139075,2.033461
N212,-0.36923182,-1.4983579
N1025,-0.35788053,-1.4824314
N494,-0.4305119,-1.4935231
N98,-1.7081771,-2.4661875
N445,0.36715573,-0.6188143
N727,-0.84836984,1.9150718
N143,-3.2686477,1.0438387
N902,-3.5490372,1.1248064
N290,-2.3029003,0.088706404
N153,-2.136221,0.064073965
N761,-2.1295147,0.12714684
N342,-2.1707406,0.14944848
N637,1.8395871,0.81343615
N754,1.6647553,0.7399293
N1244,-3.8171086,1.3184808
N597,-5.3808312,0.6717539
N417,-4.2973247,1.0221777
N540,-5.294298,0.84521157
N966,-5.062809,0.8812885
N246,-5.2922945,0.5667542
N79,-5.6156917,0.59902793
N420,-5.558369,0.6784367
N917,-5.4155855,0.53797626
N87,-5.1901298,0.6167206
N78,-5.234613,0.60904884
N1152,-5.269611,0.63882256
N154,1.8121296,0.7777363
N164,-0.89425135,1.8328141
N782,1.5147269,1.2830583
N429,-1.4768734,-3.5212429
N254,-0.34001154,0.46582076
N933,-0.57797796,0.37487113
N465,-0.18071443,-2.2008486
N92,-0.26598668,-2.1514716
N1108,-0.2411771,-2.2174764
N843,-0.33149534,-2.1801727
N1237,-0.35850912,0.96715206
