id,dim0,dim1
N166,-0.37309512,0.102391854
N1216,0.837337,-1.1860791
N495,2.4288795,2.1943314
N147,3.1625023,2.4695048
N453,3.1299329,2.4335508
N898,3.163672,2.4863274
N303,2.3962631,2.3253381
N1220,0.28983086,-0.6694706
N575,0.9976281,-1.1067053
N928,-3.6116166,1.5440967
N604,-0.2825155,-2.3197162
N551,-0.4404971,0.6930999
N358,-0.24012679,-2.1863627
N573,0.2288427,0.2518272
N698,1.0550176,1.8919855
N670,0.35444263,-0.3015729
N181,0.29717633,-2.5512192
N391,0.106846616,-0.7192319
N262,0.10057316,-0.74745786
N929,0.37674412,-0.4506441
N1132,0.13514942,0.005231381
N1077,0.24616237,-0.73279744
N936,-0.95266783,-0.78642976
N229,0.6141743,-1.1623869
N894,-1.0079868,-0.9235094
N252,-2.3006225,-1.9506997
N981,0.76045763,-1.2306756
N645,0.68043625,-0.71408075
N1081,-0.4634666,1.9686067
N793,-0.16353466,-0.58548474
N1046,-0.38333768,0.60726815
N541,0.38946384,-0.10372667
N197,1.2399184,1.7019771
N924,0.62788093,1.8301871
N33,0.3055885,3.4161055
N126,0.7792487,2.086175
N957,0.780994,1.9838278
N199,1.0860921,1.6161519
N1179,-0.08039004,-0.5759979
N1225,-0.28307512,0.666135
N614,0.25788078,-0.09193163
N701,-0.03935406,-0.6169171
N820,-0.39002785,-1.7357057
N1120,-0.53796834,-1.5277052
N525,0.40000513,-0.14999156
N607,0.95043415,1.9504411
N130,0.2163502,-0.19078672
N58,0.17607027,-0.13132012
N13,0.2572119,-0.20719874
N1168,0.2883356,-0.12910862
N1084,1.3339715,0.4071383
N737,0.7829764,-3.0363941
N1143,0.68058467,-3.185186
N883,0.69732565,-3.1942096
N408,-0.34261242,0.6763543
N1197,0.025060724,0.6356603
N661,0.7942358,1.0821673
N881,1.1232566,1.4427501
N43,0.45073682,-0.14815834
N322,0.92718387,1.389648
N707,1.022346,1.3833504
N1062,0.9832558,1.3533224
N1009,0.06876611,-2.053442
N1190,-2.8055212,-0.07537204
N512,-1.6375152,1.5421927
N353,0.014241658,-0.8902277
N832,-1.5796468,1.1012383
N46,-1.6852093,1.4188378
N1163,-1.6608175,1.4703674
N853,-1.6877811,1.5271915
N84,-1.6528382,1.4955772
N1147,-1.6616856,1.503868
N842,-1.6565588,1.5255954
N1033,-1.2853987,1.0548593
N161,-0.49620134,0.7437815
N581,-0.6259036,-1.6708363
N1080,0.6847244,0.3441779
N778,-1.4836905,0.9151247
N395,0.6190868,-0.95977914
N742,-0.8744028,-1.7247415
N849,-0.67687094,-1.7178799
N315,-0.33188394,-2.293495
N1014,-2.2902668,0.026645334
N435,-0.52547884,0.16147801
N592,-1.9122591,0.42426908
N142,-0.1947751,-2.615487
N474,-1.1180662,0.029329566
N576,-1.247747,-0.038251966
N809,-0.6618025,-1.6834612
N1055,0.8628257,-1.1007997
N1165,0.79704106,-1.1034933
N450,0.6641231,1.8297495
N31,0.8064631,-1.2582831
N1187,2.0224154,2.0938263
N247,-0.66170436,-1.5502452
N747,-0.6404446,-1.5464306
N1001,-0.4225845,-1.6277272
N90,-0.47653064,-1.6312261
N499,0.8107288,1.4153244
N868,-0.34250125,-1.6499947
N414,-0.43336508,0.07441546
N1088,-0.46944487,0.106994994
N1141,-0.4954549,0.17197387
N344,-0.55921525,0.10177391
N507,-0.47489116,0.2522775
N365,-0.5439101,0.16530406
N1021,-0.47669262,0.16066211
N675,-0.55582225,0.17764677
N55,-0.547022,0.14680675
N393,-0.5456419,0.21469778
N882,-0.56788194,0.17360418
N1074,-0.590004,0.1500546
N270,-0.56261444,0.15426372
N30,-0.5495621,0.13416164
N765,-0.5662482,0.15269127
N1079,-0.47103193,0.13381751
N368,-0.37026623,0.13194935
N528,-0.57526207,0.19950984
N787,-0.5504121,0.072315365
N997,0.125582,-0.54297125
N911,-1.5324303,1.1445373
N138,0.79075533,-1.1867943
N1238,-0.49674916,-1.6216811
N547,0.5794104,-1.2235141
N944,0.7343115,-1.2586349
N771,0.69812804,-1.1895391
N605,0.766721,-1.0888118
N1114,0.80814785,-1.0840626
N716,0.67336684,-1.0930239
N496,0.6012343,-1.1748168
N436,0.6145208,-1.1686275
N388,0.6037288,-1.1868323
N49,-3.551533,-2.3235676
N1134,0.8427605,-1.0612216
N1199,0.71596354,-0.9935226
N1019,0.6872562,-1.2940372
N686,0.80508536,-1.0940949
N456,0.5600392,-1.007572
N751,0.6042891,1.9345487
N970,0.3404112,-0.15270971
N1069,0.86753887,2.0008082
N462,2.2295997,2.426022
N1093,0.17545478,0.6161819
N1171,-1.012946,-0.7284994
N191,0.7615931,-1.3095232
N1022,0.7284633,-1.1968398
N171,2.4655917,2.444703
N134,2.692555,2.319997
N624,0.6946491,1.966738
N889,0.276691,1.383912
N910,2.4345932,2.2472115
N731,2.0611527,2.102082
N517,2.6271474,2.4059722
N959,2.3897054,2.3551984
N397,2.939161,2.550089
N724,2.9157286,2.5602114
N729,2.2222044,2.1681435
N752,2.0763428,2.293287
N733,-0.5024024,-3.061075
N1115,0.1852442,-0.31947204
N1063,0.20223615,-0.18946363
N1076,2.4653497,2.4151635
N340,0.73548734,-1.2297468
N689,0.8704306,-1.1520337
N522,0.9158197,-1.2754024
N226,2.2892215,2.2413495
N62,0.70499426,-1.1412908
N74,-0.043980774,0.6091148
N117,0.57361394,-1.2095639
N455,0.6069968,-1.1199088
N906,-0.120918944,0.609287
N1052,-0.013069508,0.45577827
N234,2.9804375,2.5012426
N802,2.975541,2.529343
N178,2.9784698,2.537027
N814,2.8944669,2.504901
N8,2.979812,2.5682003
N786,2.9960537,2.5678618
N207,0.80757916,-1.0849383
N212,-0.66224426,2.12462
N1025,-0.63925433,2.1225724
N494,-0.686497,2.132623
N98,0.1881401,3.026171
N445,-0.063219585,0.5834276
N727,0.46493173,-1.2335973
N143,-2.9855146,1.3165952
N902,-3.3239515,1.3815027
N290,-1.6064932,1.3567518
N153,-1.5649825,1.2917075
N761,-1.4895204,1.2031018
N342,-1.4185364,1.2101953
N637,-3.553826,-2.3718822
N754,-3.360453,-2.2830648
N1244,-4.0279903,1.7714045
N597,-5.4106097,2.3854246
N417,-4.4443755,1.8667057
N540,-5.3045506,2.4569693
N966,-5.138076,2.3570743
N246,-5.0750437,2.231985
N79,-5.4593616,2.4578025
N420,-5.3725924,2.4131994
N917,-5.3025513,2.3956943
N87,-5.177984,2.3235395
N78,-5.1673465,2.2997367
N1152,-5.1968875,2.301512
N154,-3.8208976,-2.4639773
N164,0.5332765,-1.169086
N782,-1.6993992,-2.0804965
