id,dim0,dim1
N2226,1.0320239,1.155602
N1562,0.7787349,3.2513506
N3798,0.7232662,-0.2792093
N1248,-0.6022301,-0.17730017
N1056,0.947911,-0.8123755
N1062,-0.013888974,2.4152997
N4496,0.9921328,2.6687784
N1687,-0.79699004,0.41641456
N265,0.078649774,2.40794
N4420,0.059859797,2.3744864
N2360,0.03190629,2.32521
N1265,0.95048517,2.5858538
N1250,0.62947816,-0.24503341
N2511,-0.6003428,0.18330406
N3838,-0.79593265,0.28605038
N877,-0.70198405,0.25363356
N3013,-0.5874075,0.2672941
N1746,0.9038879,2.4794464
N4731,0.25639194,2.7282884
N2121,0.34334886,2.7256153
N2082,0.7269103,2.5790808
N2128,-0.5227997,-0.14315109
N3,0.51273257,2.4568825
N3043,0.32596216,0.5209514
N3230,-2.6746743,0.36151803
N1131,-0.558309,0.39311558
N1619,-0.61374855,0.46048445
N1064,-1.1138321,-1.4072701
N761,-0.8137657,-0.6428999
N4414,0.9262808,2.4864173
N1873,0.16231254,-0.0043101013
N616,-0.15432252,-2.3499742
N1028,0.9427722,2.452155
N3430,-0.4367967,-1.9562358
N1466,-0.7259845,0.22218929
N3556,-0.5467953,0.22819664
N3023,0.13489546,0.21322821
N3947,0.07924613,0.107060686
N4944,-0.037923813,0.19443129
N3060,1.891227,0.0028473474
N2424,0.48343986,2.3430753
N3793,0.3143189,2.4526246
N4776,0.2946852,2.3587255
N395,0.32868204,2.4649541
N1991,0.31215775,2.4444137
N3716,0.6369668,2.3855894
N4594,0.53439385,2.481249
N1519,0.8500637,2.274347
N2515,0.86728585,2.3320491
N2167,-0.13646504,0.24018209
N4007,0.80847603,2.341976
N3926,0.24100213,0.17155911
N148,-0.41946864,0.45116365
N2868,0.91706616,2.5745623
N4241,-0.8216325,0.23350118
N2838,-1.4217327,-1.7178196
N842,-0.86741203,-0.16494317
N2817,0.3457502,-2.2206378
N4483,-0.8982057,-0.51146334
N1623,0.35109484,0.45088732
N81,-1.079542,-0.66143006
N935,-1.0509899,-0.3258267
N946,-0.84818196,-0.46400476
N1240,-0.6425666,-0.41609955
N3858,-1.2087458,-0.4426186
N3172,-0.64662325,-0.684478
N1249,-0.15567398,0.4436015
N3026,0.90225834,2.2808638
N1358,0.8715572,3.1206977
N2011,0.7753346,3.131115
N3503,-0.8908885,-0.040216874
N3361,-1.4379654,-0.27389887
N4416,0.5598799,2.5593681
N1197,1.0299213,-1.5641891
N4874,-2.744689,0.4276306
N3354,0.09571239,3.3594549
N3250,0.76669854,3.101731
N2454,-1.5991378,0.49779803
N1931,0.6815118,2.5252976
N3017,-0.39316732,-1.31353
N1840,0.279961,3.2871246
N2906,-0.51487243,0.34415346
N4116,0.16028072,2.9684165
N3506,-0.16665201,0.6034386
N1534,-0.71004474,4.483848
N2132,0.5549551,3.342829
N4744,0.6027335,3.3766134
N3639,0.37883806,2.3413234
N899,0.33401197,2.6621988
N2748,1.675691,0.59053546
N1214,1.7766601,0.58015656
N4328,0.36408246,0.46874398
N2420,0.5528497,2.607649
N919,-0.3534587,2.109815
N2953,0.72977245,2.1763227
N466,0.093818575,2.7223794
N894,-1.358332,-0.006845571
N2444,-0.78284013,0.1762403
N814,1.9372286,-0.9289287
N4780,0.4220366,3.0794919
N2273,0.15287092,0.33310348
N1965,0.70584935,3.1405416
N878,0.69676006,3.2895088
N447,0.6389693,3.2691927
N4683,0.7966581,3.3325558
N2197,0.5098461,3.1798706
N2400,0.64162374,3.0254126
N513,0.824348,3.5856965
N771,0.6833496,3.3704894
N1823,0.73984563,3.25207
N4289,0.90163845,3.2123172
N959,0.5681776,2.8877685
N22,0.6620848,3.1368303
N4871,-2.0884178,0.48804998
N1198,0.45011786,2.194131
N3204,-0.8427189,4.084278
N1174,0.5352062,-1.330823
N4541,-1.3732104,0.40968984
N3570,-2.736703,0.30090028
N3918,0.38487914,3.469653
N2489,0.7383976,2.9791992
N2693,-0.13910273,0.5663466
N2837,-0.27318817,0.39980632
N4253,-0.13944478,0.44559008
N3763,0.97522116,0.46635658
N179,0.9812527,0.4804957
N1611,0.5078304,2.6430316
N4778,-0.36024296,0.4026258
N2563,0.58930403,2.2689245
N1587,0.5757917,2.2823615
N3742,0.88043404,1.9778167
N3002,0.13549475,2.3561177
N2692,-1.5237546,0.36890036
N4424,-0.833291,0.5486974
N1569,-2.5979123,0.42553508
N1290,0.36713824,2.6410317
N2944,0.4407042,-1.460435
N4292,-0.28434128,0.36484826
N3321,0.030475292,0.29761744
N2826,0.59102106,2.1560047
N2728,-1.2087054,5.6754313
N4123,-1.2021012,5.577914
N3621,0.8449041,-0.2421566
N3322,0.8064818,-0.23409653
N4636,0.15326072,-0.18078385
N2402,0.7634023,-0.21866831
N830,1.0995239,0.442618
N454,1.1134694,0.43207717
N1085,-0.96462595,-0.10134732
N18,-2.1179426,0.35038453
N2310,0.44330403,0.112715945
N2549,-0.14104584,-1.5941824
N1511,-1.3911895,-1.7914376
N3263,2.8998313,-0.9470212
N3412,1.0949284,-2.763996
N2055,-0.30124602,0.0795829
N321,-2.479478,0.32690227
N2043,0.90810657,2.603968
N702,1.3147807,0.44085014
N1413,-0.65378183,4.7984858
N3722,-0.80869895,0.40082872
N1431,0.8463101,2.220338
N982,1.0506151,2.3804908
N4969,1.2589449,-1.0047077
N699,-1.0075154,-1.5685854
N2972,-0.5563074,-1.40862
N3996,-0.36487392,0.08157143
N4559,-0.8885563,4.831501
N1231,-1.2094944,4.8406763
N35,-0.7266103,4.733636
N1585,-1.0240866,4.6466928
N3395,-1.2040976,5.708725
