"","dim0","dim1"
"5001",0.118523364625208,0.0311998024445592
"5002",0.100931514218846,0.0161692239578904
"5003",0.09333315040029,-0.00409345298509968
"5004",0.107120129095054,0.00500687682043292
"5005",0.155032817978457,0.143099577257028
"5006",0.175417003664531,0.165027568909627
"5007",0.198332568397922,0.329668335562295
"5008",0.229736648508524,0.540877072648145
"5009",0.193216047048932,0.0941377287831324
"5010",0.197939368530996,0.0845438154172438
"5011",0.255150521928246,-0.0278459793601243
"5012",0.259783340122113,-0.0444342789580495
"5013",0.110664017485996,-0.0144967099136879
"5014",0.111278841309747,-0.0482562572893321
"5015",0.132310771865541,0.017025939216802
"5016",0.225476337025274,0.0831419705120338
"5017",0.196954410422537,0.0875247661162629
"5018",0.194642375952902,0.0952171215850897
"5019",0.130539253461961,0.0329447618375972
"5020",0.128558041615731,0.0334103966675071
"5021",0.108650849931089,0.0584245397208088
"5022",0.103940619654094,0.0730451426064309
"5023",0.126589357420117,-0.0798053825526526
"5024",-0.0505234895805329,-0.267341304021317
"5025",-0.120031605470123,-0.344556165612363
"5026",-0.264157983578216,-0.486025449113858
"5027",-0.340937499624968,-0.552068576596594
"5028",-0.469585483140668,-0.635464539770035
"5029",-0.481994878567523,-0.633129740772892
"5030",-0.47143450538517,-0.634374899778668
"5031",-0.487839844203052,-0.659761232744012
"5032",-0.526401316450527,-0.696649804571702
"5033",-0.561133919535507,-0.712721012757762
"5034",-0.492557621062931,-0.6695199192821
"5035",-0.498267734326966,-0.680610126805608
"5036",-0.49279730569982,-0.670714219736236
"5038",-0.416895237130378,-0.624762913052117
"5039",-0.439874811653097,-0.652125576066307
"5040",-0.459292995349265,-0.676687526608491
"5041",-0.434438184477194,-0.768901916515742
"5042",-0.462699973655497,-0.678892301119403
"5043",-0.476211483695918,-0.699619305141081
"5044",-0.485076341792387,-0.709869572701098
"5045",-0.491006644532855,-0.709145906534601
"5046",-0.497803749590427,-0.706768894111705
"5047",-0.497636787748385,-0.707148347982916
"5048",-0.50940346706536,-0.702137439874383
"5049",-0.584537786347045,-0.609875990011613
"5050",-0.511881015486319,-0.707239518269348
"5051",-0.537824746609914,-0.722786559766953
"5052",-0.511467878421754,-0.711884885323021
"5053",-0.521139654198758,-0.713803308462921
"5054",-0.537031632897197,-0.712492369619065
"5055",-0.520029246579598,-0.714211219970578
"5056",-0.517335173318607,-0.712909828790776
"5057",-0.439531506101535,-0.718159672121319
"5058",-0.512873976403843,-0.715224401134868
"5059",-0.529721102933397,-0.711615318560041
"5060",-0.528519349903907,-0.703955766606824
"5062",-0.485747874757895,-0.723662740293924
"5063",-0.477636950693638,-0.734261116430277
"5064",-0.486213665252476,-0.746436567872146
"5065",-0.486605511563941,-0.761245526974353
"5066",-0.502861194808343,-0.770446725274763
"5067",-0.548262030098781,-0.774336065191813
"5068",-0.478471260920745,-0.773200364702555
"5069",-0.486589607287506,-0.810356190616578
"5070",-0.480343663549907,-0.862475696269055
"5071",-0.468835626671667,-0.737087061855668
"5072",-0.472120528671661,-0.735030842751987
"5073",-0.478674412010016,-0.734413404214727
"5074",-0.484701381997747,-0.731677045883709
"5075",-0.507546035114654,-0.723407199734964
"5076",-0.525599941917628,-0.791529487632762
"5077",-0.472176808858754,-0.732513076109167
"5078",-0.467289540893953,-0.716467948655091
"5079",-0.496134899489055,-0.729735758111001
"5080",-0.47705088659754,-0.706652064499281
"5081",-0.483701724028113,-0.723410810215028
"5082",-0.473144707252497,-0.68527999621262
"5083",-0.482781677344293,-0.688478650198886
"5084",-0.43967915598422,-0.627539735491872
"5085",-0.510524184392235,-0.695856395230174
"5086",-0.377557026283378,-0.67476484430035
"5087",-0.432100005798196,-0.717422616631578
"5088",-0.443269069004994,-0.699314659999088
"5089",-0.435285285911807,-0.690336020453535
"5090",-0.370532077014262,-0.684675494631292
"5091",-0.365029687408641,-0.699611718056195
"5092",-0.382395478148733,-0.71419347610409
"5093",-0.0393206828601724,-0.274606457169096
"5094",-0.0241634989643439,-0.27302854370744
"5095",0.0180975595630985,-0.415201392894741
"5096",0.00442800066637117,-0.433325775544203
"5097",-0.0103189332897784,-0.447392668710533
"5098",-0.113136856845693,-0.637624343495061
"5099",-0.0982456664809551,-0.668104395089551
"5100",-0.100449204984399,-0.678127816256751
"5101",-0.124424050805462,-0.64497466249715
"5102",-0.0334375017972667,-0.454246446722898
"5103",-0.158101937125494,-0.425151314964555
"5104",0.00211531506493535,-0.226182463124175
"5105",-0.00155869674687242,-0.256816873570038
"5106",0.00837203825170065,-0.276929230357216
"5107",-0.0917750129422748,-0.382753434216089
"5108",-0.0879861562707084,-0.380366165686857
"5109",0.00339550158533408,-0.222018079205153
"5110",0.0181948558214961,-0.19182985420206
"5111",0.026512740804652,-0.172569246419857
"5112",0.0425630537714364,-0.0490422262183373
"5113",0.0580237849181328,-0.0235128422992384
"5114",0.0654248712664815,-0.0218540414964521
"5115",0.0595977261229371,-0.00565953018537507
"5116",0.0342256235330543,0.0010357862608412
"5117",0.0315699397940212,0.00210038091148181
"5118",0.0257635290486125,-0.00848949967800926
"5119",0.0129996600375404,-0.130927826145299
"5120",0.0322136653826879,0.0151431508347041
"5121",0.0494335052044105,0.0532292540888387
"5122",0.0920812755427646,0.0807268422955299
"5123",-0.00146310238408953,0.0172214723474373
"5124",0.0143634802288401,0.0622558622032656
"5125",0.0136065846583607,-0.123101993988624
"5126",0.00694226270008217,-0.105753306580561
"5127",-0.0206159355918852,-0.556733724148534
"5128",0.0807013152517648,0.0439879258396364
"5129",-0.100923447169796,0.363815068408264
"5130",-0.109933234353119,0.367421107112557
"5131",-0.122278181019668,0.375398149986325
"5132",-0.0888197481324634,0.407217558591663
"5133",-0.109747058383087,0.403045683585738
"5134",-0.151045898427275,0.386098285592027
"5135",-0.179589204193716,0.375542132949773
"5136",-0.175611515703666,0.360949916136924
"5138",-0.135248304585408,0.373192024474735
"5139",-0.133830887241059,0.367890163015526
"5140",-0.127256718752004,0.371062601589908
"5141",-0.149388384053383,0.374959847410951
"5142",-0.173039912811205,0.376738667244077
"5143",-0.176367318211923,0.568718136258823
"5144",-0.178955286754334,0.611343757319991
"5145",-0.20224863948579,0.665208638262733
"5146",-0.210378802487146,0.685277014034756
"5147",-0.19431015430703,0.604142919566416
"5148",-0.204407223581665,0.626296773969164
"5149",-0.205950857852685,0.631557299263841
"5150",-0.206368533088767,0.636031471186418
"5151",-0.20812841656383,0.652412821376251
"5152",-0.211086514589804,0.64392738541199
"5153",-0.222149602865058,0.635455097230888
"5154",-0.230150754480755,0.623609782209
"5155",-0.245079525577921,0.620789434098101
"5156",-0.230508758662347,0.611545906422971
"5157",-0.20812980457045,0.656192866567501
"5158",-0.209789767425789,0.692086522994395
"5159",-0.210154313577975,0.689571281539372
"5160",-0.215812737639879,0.685375041976377
"5161",-0.221465532241514,0.687095723649238
"5162",-0.209755159585158,0.693402570806669
"5163",-0.211796562729248,0.703309741229701
"5164",-0.208294568050287,0.694262216834451
"5165",-0.207526852092328,0.694927624163559
"5166",-0.20910985937835,0.69333450509379
"5167",-0.207876077022115,0.666653004198553
"5168",-0.18622052378282,0.684896094981848
"5169",-0.197460806727093,0.684535592236398
"5170",-0.193457336409951,0.689679112477555
"5171",-0.243071763362964,0.669998999906371
"5172",-0.247550361493304,0.668224564911497
"5173",-0.247731750932741,0.669168974870347
"5174",-0.244951730721111,0.670633820490823
"5175",-0.248557875300964,0.667134779399782
"5176",-0.256493741253133,0.658077168135173
"5177",-0.262473331583949,0.676709521792476
"5178",-0.266749139769316,0.680298503344536
"5179",-0.268436358728729,0.679746721434461
"5180",-0.265275879146595,0.676106990395643
"5181",-0.206321398431991,0.646792128980408
"5182",-0.208550279218039,0.641460025995088
"5183",-0.233578755563366,0.614748840058664
"5184",-0.203679430990058,0.657870105125409
"5185",-0.202223770668346,0.658726005858084
"5186",-0.20944776894421,0.636961743871783
"5187",-0.211989868848341,0.667702772055662
"5189",-0.209947608977405,0.632514949698919
"5190",-0.225953299585053,0.666171628549454
"5191",-0.226159349060573,0.674863501089775
"5192",-0.226039783488953,0.675286456029982
"5193",-0.223980211819732,0.680762054472982
"5194",-0.232643368950465,0.645216656051697
"5195",-0.243792221186651,0.655388023721088
"5196",-0.230035686419634,0.639071103302861
"5197",-0.256577408343963,0.669378332060031
"5198",-0.264947790896226,0.671300119285119
"5199",-0.235045352711676,0.645411665653084
"5200",0.0826471123635366,0.0323606401902251
"5201",0.091820961966608,0.0288470853026649
"5202",0.0667826071151503,0.0884981615521327
"5203",0.16791160222469,-0.0270937668034824
"5204",0.175880776579152,-0.0355500552965482
"5205",0.186045208635205,-0.0362429048579691
"5206",0.192720965265162,-0.0304978465836025
"5207",0.218388107921762,-0.00137661570894248
"5208",0.0402725200498669,-0.0405615875346269
"5209",-0.104447777215245,0.033452091575126
"5211",0.131108461768321,0.0437795022201348
"5212",0.143928790915573,0.0478655047651709
"5213",0.139786355948487,0.0527086227523679
"5214",0.284602405932169,-0.2656652588617
"5215",0.197854675067767,0.209803604506687
"5216",0.245146809563923,0.393075355367162
"5217",0.247847660724099,0.553544875004406
"5218",0.257316538029339,0.604431550678209
"5219",0.253904601067549,0.606430552463062
"5220",0.251601387802268,0.608976164164042
"5221",0.250406925464593,0.614317625158239
"5222",0.270200648471493,0.396134378896752
"5223",0.27841239330531,0.396938116965672
"5224",0.302280572013918,0.429192394401443
"5225",0.215146418976396,0.225118996774831
"5226",0.224221834243156,0.227625146637795
"5227",0.265669798341222,0.2392401106085
"5228",0.235294819434997,0.230621724820364
"5229",0.137504621882014,0.0452420056390169
"5230",0.137548926684112,0.0498525497933135
"5231",0.128931282269528,0.0714844253062698
"5232",0.0978532458476271,0.569003809168795
"5233",0.111598921638604,0.613778754338
"5234",0.144552985616666,0.689539592299266
"5235",0.264503581097014,0.554987769145377
"5236",0.635804393571587,-0.452069986435288
"5237",0.233043996180382,1.01715073359662
"5238",0.226460293799385,1.05321441928038
"5239",0.151660137796055,0.749647087302514
"5240",0.159993140979957,0.511168804185085
"5241",0.159187471599307,0.492337721280384
"5242",0.156964377188239,0.816752058680793
"5243",0.165578245736496,0.863295462370169
"5244",0.0197141101635703,1.05949139926625
"5245",0.195623374480321,0.971495251848912
