id,dim0,dim1
N2226,2.141618,-2.502089
N1562,-0.9911784,0.26359668
N3798,0.76754695,-3.08248
N1248,0.40788737,-1.2750661
N1056,0.80284303,1.7392163
N1062,-0.6397631,0.25974068
N4496,-0.78088146,0.47837117
N1687,-0.4107285,-0.6636285
N265,-0.7698282,-0.06291661
N4420,-0.77367055,-0.06809687
N2360,-0.7506563,-0.06586756
N1265,-0.74898463,0.17078476
N1250,1.2307055,-5.0200553
N2511,-0.2533023,-1.7430662
N3838,-0.21318717,-1.710146
N877,-0.21341585,-1.7045072
N3013,-0.11203982,-1.6680186
N1746,-0.81941855,0.23382054
N4731,-0.90401167,0.18946464
N2121,-0.966033,0.16894034
N2082,-0.7540851,0.24538088
N2128,-1.6222982,-3.2149467
N3,-0.77583295,0.360548
N3043,0.084339865,0.9529142
N3230,1.009435,-1.7775905
N1131,0.19042033,-0.1126538
N1619,0.21266358,-0.11232775
N1064,-1.4968333,-0.41088754
N761,0.8696624,0.38702494
N4414,-0.71951526,0.13423137
N1873,0.40068197,-1.7409139
N616,-2.2401476,1.5510254
N1028,-0.79792064,0.1345445
N3430,-1.9516382,1.3343512
N1466,-0.107524835,-1.5073743
N3556,-0.12622601,-1.4693162
N3023,-0.11718639,-1.7473887
N3947,-0.17693613,-1.7680438
N4944,-0.170407,-1.8364407
N3060,-0.33612174,-2.2906497
N2424,-0.7166407,0.019107318
N3793,-0.72129166,1.0557556
N4776,-0.70009005,1.0947224
N395,-0.71684414,0.8431838
N1991,-0.68945354,1.0823021
N3716,-0.83527553,0.5682739
N4594,-0.7779455,0.8168728
N1519,-0.73165375,0.28310984
N2515,-0.7458964,0.20771928
N2167,-0.12486615,-1.8491273
N4007,-0.7082953,0.08137233
N3926,-0.1145793,-1.6899867
N148,0.3130563,-0.32351544
N2868,-0.84387803,0.2297068
N4241,0.30000165,-0.15922333
N2838,-2.3354952,-0.80148655
N842,0.55306995,-1.0151376
N2817,-2.2561073,0.2778129
N4483,0.7024445,0.14062512
N1623,0.16913137,1.2225384
N81,0.75817364,0.056894567
N935,0.6273871,0.15348755
N946,0.744922,0.06721406
N1240,0.6924046,0.21011409
N3858,0.7592801,0.046761163
N3172,1.2098076,0.2180533
N1249,-0.43362108,-0.74544156
N3026,-0.9742132,0.27946076
N1358,-0.92421824,0.32532072
N2011,-0.93233746,0.3505213
N3503,0.44100153,-1.2296917
N3361,0.69857717,-0.2836055
N4416,-1.2099065,0.39032623
N1197,-1.6517644,-1.8851436
N4874,1.1100352,-1.8595738
N3354,-1.0199013,0.33710012
N3250,-1.042686,0.2958855
N2454,-0.11761038,-0.22333398
N1931,-0.8421781,-0.031386256
N3017,-1.100851,-0.48822692
N1840,-1.0224602,0.3221963
N2906,0.51767606,-0.29144663
N4116,-0.811976,0.56092757
N3506,0.28932112,-0.36255038
N1534,-1.0069522,0.93758863
N2132,-1.0426011,0.28123173
N4744,-1.0206418,0.32537216
N3639,-0.6912123,-0.012713639
N899,-0.83740836,0.08148768
N2748,0.008192853,2.094899
N1214,-0.04120364,2.298395
N4328,0.2613866,-0.4422563
N2420,-0.82957065,0.24018368
N919,-0.6022497,0.0900837
N2953,-1.1298913,0.3361151
N466,-0.9465462,0.20528606
N894,0.57422143,-0.11440489
N2444,0.25832987,-0.7538578
N814,0.61363876,2.8535476
N4780,-1.0359716,0.2700294
N2273,0.15201856,-0.16622116
N1965,-1.0369096,0.3513261
N878,-1.020117,0.31509683
N447,-1.0113354,0.27144364
N4683,-1.0379286,0.3458125
N2197,-1.0499586,0.38095942
N2400,-0.99859565,0.09311869
N513,-1.0536109,0.3005055
N771,-1.0002768,0.35260618
N1823,-1.0648252,0.2910858
N4289,-1.0382668,0.29460174
N959,-1.0237342,0.28928697
N22,-1.0496243,0.32126212
N4871,-0.14791074,-0.2050187
N1198,-0.5593834,-0.06301486
N3204,-1.114269,1.1255175
N1174,-1.1674889,-0.99036384
N4541,-0.23389837,-0.28173825
N3570,1.162879,-1.9754667
N3918,-1.0229547,0.29862484
N2489,-0.9874951,0.22456597
N2693,-0.550958,-0.6613427
N2837,-0.52975655,-0.81363654
N4253,-0.52012765,-0.7611993
N3763,-0.023878809,1.3126534
N179,-0.025317337,1.3579564
N1611,-0.81599206,0.6340525
N4778,-0.5557498,-0.67727876
N2563,-0.5807639,0.075890854
N1587,-0.58364534,0.07275369
N3742,-0.5422927,-0.08363926
N3002,-0.681585,-0.12989405
N2692,-0.121930204,-0.23841192
N4424,-0.02604065,0.2458752
N1569,1.0512131,-1.7760055
N1290,-0.8585954,0.048459176
N2944,-1.1641155,-0.8898958
N4292,-0.45309824,-0.7417893
N3321,-0.41145465,-0.8099344
N2826,-0.62139535,0.07370485
N2728,-1.0324267,1.1205255
N4123,-1.0403105,1.1335775
N3621,1.3710804,-5.755307
N3322,1.3878411,-5.723134
N4636,0.7487266,-2.8022118
N2402,1.2605457,-5.217701
N830,-0.23473004,1.5766169
N454,-0.16067964,1.6413844
N1085,0.63498837,-0.4535734
N18,1.077819,-1.4710046
N2310,0.43685442,-0.50570637
N2549,-1.4452096,-0.6973379
N1511,-2.1155097,-0.44789314
N3263,2.578566,3.734209
N3412,-2.6461098,2.8837032
N2055,0.44567582,-1.6877292
N321,1.078117,-1.8808099
N2043,-0.75362504,-0.07232805
N702,-0.35781267,1.9525582
N1413,-1.0996931,1.1590481
N3722,0.1174103,0.00911445
N1431,-0.7240358,0.20282213
N982,-0.6963452,0.34956262
N4969,0.89730436,1.6605246
N699,-1.5477921,-0.3807106
N2972,-1.4494123,-0.44766924
N3996,0.14507681,-0.3953494
