"","dim0","dim1"
"5001",-0.636040856221157,-0.461135807588557
"5002",-0.626870622865214,-0.491437043773608
"5003",-0.612383668436724,-0.514517377870754
"5004",-0.566932666095116,-0.539000909702298
"5005",-0.482246375306961,-0.590902355757241
"5006",-0.465106846509278,-0.601330921439117
"5007",-0.502605193347235,-0.495483010749756
"5008",-0.653732409201496,-0.390503532121797
"5009",-0.413630679824139,-0.68605518967318
"5010",-0.404144267211976,-0.696743250987627
"5011",-0.238606977780717,-0.925732614737072
"5012",-0.32453970475025,-0.749006706485245
"5013",-0.540218491302442,-0.552102342474734
"5014",-0.469278181844563,-0.604783594743199
"5015",-0.437846323101618,-0.627433596094514
"5016",-0.307938475922334,-0.730591391763575
"5017",-0.307828031379835,-0.724972663740846
"5018",-0.31309565043909,-0.726673928064723
"5019",-0.439598349388905,-0.625254582445414
"5020",-0.43990639973419,-0.625698809178232
"5021",-0.463476126873201,-0.597197524536419
"5022",-0.473201829280661,-0.585469225819584
"5023",-0.468926590840093,-0.573911441861477
"5024",-0.650246187237749,-0.66273737814275
"5025",-0.708948569641451,-0.727096624781736
"5026",-0.825451135324685,-0.8541406426547
"5027",-0.894800546898867,-0.900313729022399
"5028",-1.02635185449226,-0.989210010185028
"5029",-1.0217942559732,-0.986379612050764
"5030",-1.0207579090212,-0.985713314416151
"5031",-1.06572842957168,-1.01551937749658
"5032",-1.13235854922896,-1.09744357517767
"5033",-1.11949591602842,-1.17009967899327
"5034",-1.07989392553449,-1.01596940585888
"5035",-1.11636031208886,-1.02265740930845
"5036",-1.12251404848394,-0.983868245285301
"5038",-0.959264038200303,-0.942880472181164
"5039",-0.972406449495113,-0.942416606231647
"5040",-0.979769641516612,-0.967085543285044
"5041",-1.00976293576236,-1.01845252783568
"5042",-0.986531501810884,-0.934784243796675
"5043",-1.00037014918324,-0.934883901570361
"5044",-1.01440813869709,-0.93407321652832
"5045",-1.02237111093875,-0.941757231693978
"5046",-1.02443850957191,-0.94379447622846
"5047",-1.01579657264231,-0.946648456070565
"5048",-1.04335057880152,-0.942071028604385
"5049",-1.08181885064486,-1.00059157398438
"5050",-1.05561083758469,-0.934885568972183
"5051",-1.05401630681231,-0.923931712358656
"5052",-1.0724256664005,-0.926755728674023
"5053",-1.08572811674172,-0.947536216950199
"5054",-1.09737436655986,-0.942238029681104
"5055",-1.08563807085202,-0.950701837210628
"5056",-1.08322317311628,-0.953746853144902
"5057",-0.924319314264715,-0.971263155637092
"5058",-1.09163413733854,-1.00835493638126
"5059",-1.16637739605529,-1.06311745892364
"5060",-1.20111146881585,-1.14126623182278
"5062",-1.01792350032486,-0.91988662357659
"5063",-1.02525018136691,-0.923946427571262
"5064",-1.03953049931205,-0.938776202369657
"5065",-1.04716440624523,-0.947765201626937
"5066",-1.08843249117809,-0.967473838894308
"5067",-1.08496597250507,-0.920588943353368
"5068",-1.03405070741118,-0.947567948511457
"5069",-1.0306290459384,-0.92273612140264
"5070",-1.01292817187341,-0.907762316955359
"5071",-1.02502852538656,-0.921257543097057
"5072",-1.02981598510995,-0.936896591762111
"5073",-1.05445681012698,-0.945682080841091
"5074",-1.08038570316713,-0.961391667252134
"5075",-1.13255100308324,-1.00577218861116
"5076",-1.21934431839164,-1.03395049482941
"5077",-1.01914939676777,-0.953132980944271
"5078",-0.979995139305647,-0.964154308824271
"5079",-1.01406053495541,-0.896140328447188
"5080",-0.992722862318052,-0.936393116734063
"5081",-0.976457425649001,-0.96151540570573
"5082",-0.986420198999233,-0.925748601466085
"5083",-0.986567130980302,-0.917635591588014
"5084",-1.00113414957405,-1.00292047488693
"5085",-1.26059144089613,-1.3198235815917
