id,dim0,dim1
A0A0N0T2C6_9ACTN/1-306,-1.9513955,0.70169413
A0A0Q8PAB2_9BURK/1-323,-1.728773,0.9684198
A0A1F4JTW8_9BURK/1-324,-1.7505906,1.0310011
F1VUV0_9BURK/1-324,-1.8805661,1.1046375
A0A0L1HF34_9PLEO/1-336,-0.67420334,0.3022665
A0A178DMK4_9PLEO/1-327,-0.770015,0.341612
A0A0J0XCF3_9TREE/1-328,-0.7631795,0.41128048
B9TP52_RICCO/1-275,-1.4569376,0.89586496
A0A1I5FMY7_9PSEU/1-349,-0.12719631,0.12602164
A0A2D3V8C6_9PEZI/1-347,-1.286714,0.16747826
L2FX98_COLGN/1-347,-0.59832245,0.21258157
A0A1W6JTS2_9CAUD/79-411,0.00048636086,-0.94341797
G1DU00_9CAUD/79-411,0.007245186,-0.94223106
D3Q1M3_STANL/44-391,0.19168104,0.014170731
A0A1I1ZCD0_9GAMM/35-360,0.2801591,0.05682665
A0A0G2ZZJ0_9DELT/23-407,-3.3253732,2.1676176
A0A161LD80_9BACT/215-603,0.6521837,2.821326
A0A1H1M1G1_9ACTN/59-388,0.091230474,0.10432709
Q9KEY4_BACHD/34-364,0.22937196,0.2963006
A0A1C4WD36_MICEC/42-367,0.03984934,-0.02209711
A0A192WX94_9BACT/30-356,0.33723179,0.30186844
A0A0T1QDW9_9ACTN/8-336,-0.847795,2.2316911
A0A2D1U2I0_9SPHI/147-471,0.8126164,-0.7757456
A0A1M4ZYK6_9BACT/52-378,-0.07797758,0.68720895
W5Y7X4_KOMXY/44-383,-0.64201134,2.4009562
A0A1I7PHU5_9BACT/28-380,0.16500427,0.6118329
A0A0N1KE85_9ACTN/48-379,-0.2714814,-1.7629106
X2KYU1_9CAUD/87-411,0.11044684,-0.6760654
A0A1X0HUX8_MYCPF/45-372,0.065708965,-1.370441
A0A0N0TT70_9PSEU/48-394,-0.45819858,-1.7215035
R4T4U8_AMYOR/38-382,-0.4517286,-1.5158093
A0A1I0LNQ2_9ACTN/13-338,-0.54706115,-1.7188656
A0A1V4EJX9_9ACTN/28-368,-0.44267145,-1.692004
A0A1E7NGU3_KITAU/19-345,-0.5154808,-1.7567439
A0A1I4REN8_9PSEU/34-366,-0.4505976,-1.5444554
F8JN08_STREN/15-353,-0.49691883,-1.7065847
A0A285QZJ0_9ACTN/15-357,-0.52229935,-1.758431
A0A147FUT9_9GAMM/58-399,0.6004638,-0.6316874
F2LR37_BURGS/55-430,-1.1642767,0.5801642
A0A142Z6G1_9BURK/53-423,-1.1249406,0.6260429
A0A193G9S9_9BORD/53-429,-1.1655085,0.6136268
A0A069PE58_9BURK/53-430,-1.1612751,0.6063568
A0A0D7PS64_9BRAD/7-378,-1.1074158,0.6235168
T5AJY0_OPHSC/52-395,2.9458232,0.09855471
A0A0S6UIB5_9BRAD/34-409,-1.1906633,0.5607819
A0A1H8KD83_9BACI/7-342,0.70094395,-0.067699686
A0A233RZ74_9ACTN/66-392,0.05814418,-1.3852443
A0A101NL61_9ACTN/66-392,0.060366075,-1.3923066
A0A1B1B1I0_9ACTN/61-387,0.06453534,-1.3753332
A0A1H2B8N8_9ACTN/9-347,-0.3901815,-1.5722686
A0A1T5K5B0_9MICO/23-349,-0.41325608,-1.6685462
A0A1A1YGK9_9MYCO/39-395,-0.021189041,-1.5567706
I3WWR1_9CAUD/80-406,0.13694379,-0.7713448
A0A0Q7B632_9ACTN/25-396,-0.7763411,0.58955294
D1C8J4_SPHTD/231-559,-0.14408562,-1.5033197
A0A1I5MMY6_9ACTN/38-380,0.16766159,-0.041136023
A0A0M9DP23_9BACT/36-377,-0.25810844,0.9830239
M7SGT0_EUTLA/4-354,-0.7701209,0.16692868
A0A1I0SGU9_9SPHI/33-381,0.1324827,0.6869267
A0A0S3FXC1_9FLAO/1-343,0.1880899,0.7064433
R5Z1S1_9BACE/585-976,0.44325358,2.8529696
A0A1G7UHU4_9FLAO/52-400,0.12557186,0.71747655
A0A1H1FS75_9FLAO/39-388,0.17408004,0.68099487
A0A0C1FH85_9SPHI/1-343,0.15096797,0.70716524
A0A172ZMD5_9BACL/37-361,0.22101253,0.34378377
G0G7Z2_AMYMS/21-334,0.023548923,0.022702705
A0A0D1P6R5_BRAEL/7-383,-1.1429069,0.52653235
A0A120FPV3_9BRAD/7-383,-1.1358658,0.5001157
A0A0D7PCN2_9BRAD/7-383,-1.1495514,0.5138924
