id,dim0,dim1
N476,0.58438426,-2.0978491
N824,-3.5148797,0.20201366
N181,-1.5842668,-0.21709433
N267,-2.0085611,0.62225705
N920,-1.0606414,0.8800835
N932,-2.2460964,1.0483012
N201,-2.4794798,0.15757093
N864,0.56698924,-2.0685134
N747,-1.4650384,-0.107539095
N833,-1.4792229,-0.107732914
N1023,-1.5228726,-0.09705499
N807,-1.4725301,-0.18551964
N837,-0.0036805905,-2.6780643
N51,-1.4045452,0.1826624
N460,-1.4177,0.19058615
N638,-3.4296415,0.13200499
N365,-1.8999734,0.78876203
N682,-2.8202808,0.7312935
N1147,-0.7548801,-0.81691116
N841,-0.07276182,-2.669477
N806,-0.09778035,-2.6624653
N149,-0.97860956,1.1812446
N92,0.4647035,0.1948615
N786,3.2520204,-6.587605
N826,0.28501788,3.8406305
N1109,0.30519623,1.3687922
N294,0.9190021,0.6807962
N428,-0.35635287,0.7477383
N1078,1.215156,0.03162661
N392,0.9564759,0.6003199
N530,-0.23462828,0.75221276
N1116,-0.20926653,-0.193096
N82,-1.0930136,0.76829237
N436,-2.0167458,2.7847667
N329,-1.3618202,0.68166226
N900,-0.6018224,0.51772535
N978,0.99870676,0.72845054
N746,-1.1800703,1.7822742
N773,-2.0926943,0.715109
N220,-1.9717792,-0.28397602
N231,-1.068775,0.8000205
N456,-0.40423137,0.5554688
N675,-1.0775305,0.9093094
N982,-1.139126,0.93799126
N441,-0.79736084,0.61317724
N781,-1.0587287,0.90944713
N402,-1.2169783,1.842069
N244,-1.1986963,1.816382
N753,-1.1849096,1.834624
N642,-1.2787455,0.73524004
N916,-2.0019474,0.62283784
N901,-0.9575472,1.2839227
N709,-2.0891392,0.831368
N1007,-1.1193191,1.5244143
N983,-2.2370028,0.9975542
N346,-2.2232258,0.9359823
N617,-2.2023346,0.92815334
N507,-1.0823467,0.7431021
N1235,-1.0680223,0.80231094
N925,-1.0830426,0.875522
N1004,-1.0610149,0.7880105
N679,-1.0612694,0.8849115
N856,-3.138887,-0.28607196
N1123,-0.92434704,0.7287817
N1127,-1.0401981,0.7317874
N1186,-2.7180676,0.76921815
N1087,-2.6846306,0.6105393
N1178,-2.6729422,0.6420694
N836,-2.6733446,0.6195389
N919,-2.6415322,0.6156956
N910,-2.4975317,0.589658
N247,-2.711763,0.6198876
N1068,-2.7765598,1.2821285
N407,-2.7570922,1.2537608
N523,-2.7218409,1.2265798
N237,-1.9268388,0.6177875
