id,dim0,dim1
N691,1.1461965,2.0981174
N2855,0.40889847,-0.7033466
N3860,-0.6690886,0.75676644
N4429,-0.82339656,0.77042615
N4694,-1.3124542,-1.3975718
N1193,-1.2369457,-1.3512013
N2666,-0.6315897,0.6755159
N1170,1.234578,2.4106865
N1459,-0.6022845,0.8797193
N2437,-0.5945629,0.41712832
N373,-0.6104858,0.4490298
N1519,-0.09710634,-1.9913108
N3521,0.14646623,1.272007
N1314,1.2753636,3.4435418
N4045,1.18148,-2.273253
N1884,1.2885109,-2.2940106
N929,1.2401882,-2.2591505
N4156,1.2767355,3.5471303
N566,1.2399955,3.518167
N1793,1.2341604,-2.1612248
N3663,-0.77330464,0.39536476
N1898,-0.78666824,0.95259297
N348,-0.6717758,0.86191005
N1261,-0.7909257,0.61311847
N4422,0.19873022,-1.464868
N4571,0.20856474,-1.460771
N4983,1.0033396,-2.2182977
N2144,-0.6033292,0.8182573
N2966,-0.8679988,0.841478
N1826,-0.6398878,0.72744066
N1444,-0.606473,0.96925575
N1588,-0.6531109,0.71243316
N3436,-0.9327666,0.5293766
N3197,1.0427886,0.17949478
N3952,-1.1800553,0.23629211
N1840,0.44560218,-0.8129264
N4028,-0.033273827,-0.0003751777
N3460,-1.1756839,-0.06715555
N861,-0.6415978,0.37569052
N3858,-0.053106863,-0.90197337
N1625,-2.5345433,0.15433279
N4289,0.32897258,-0.7584852
N867,-2.3113024,-0.39545834
N863,-1.7386842,-0.41783231
N2194,-0.77369714,1.2118043
N2660,-0.7839664,1.2278051
N918,-2.6433465,2.368729
N2631,-2.8612926,1.9405595
N4495,-0.80548584,0.28192937
N811,-0.08102352,-0.072566584
N1422,-0.08137335,-0.040640622
N3530,-0.4129538,0.49620163
N245,-0.27538663,-2.3850539
N3818,-0.6117347,0.1707432
N3976,-0.08867212,-0.043264017
N3476,-0.56707287,0.6472675
N1281,-0.54450816,1.1422591
N2825,-2.6885033,2.2565997
N1795,-0.06115103,0.00423982
N989,-0.7429086,-2.5134258
N3552,-0.7469911,-2.5559843
N3581,-0.6151111,0.5493891
N2629,-0.8227666,-2.7940292
N744,-0.6386035,0.2603656
N3734,0.9146482,-3.2192316
N2969,0.42734933,1.4178988
N130,0.18588357,-0.2881908
N4347,-0.7894554,1.0504098
N4419,-0.54771405,0.64234686
N3669,-0.7110697,-0.3264413
N4637,-1.1968225,-1.5022086
N3890,-0.18823338,-2.5889657
N2925,-0.21920034,-2.5955923
N746,-2.315292,-1.665174
N585,1.4038931,2.9465356
N669,0.43174702,-1.0000491
N2296,-0.35834634,-2.694419
N3773,-0.9044859,1.1573426
N3026,2.3716788,-1.8648936
N638,1.5184033,2.7590353
N1652,-3.0105498,1.4012865
N2545,-1.2136008,-1.4992963
N596,-0.9040273,1.6084752
N4368,-1.0643176,0.5877264
N3385,-0.64650613,0.5694003
N257,-0.9170569,0.9625966
N4392,-0.73280966,1.5129464
N4472,-0.7659293,1.545294
N9,0.16601263,-1.3254833
N1473,2.0861516,0.2694751
N1176,-0.5658647,0.29156822
N3067,-0.5778945,0.66139144
N1385,-0.63145393,0.5627498
N4684,-0.60981625,0.6052892
N2771,-0.7473811,0.3912258
N3483,-0.75254035,0.6273951
N214,-1.6050162,1.2271665
N923,-0.7277369,0.6985333
